Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-03 00:00:00+05:30,627.006865311307,641.3927872465664,625.8120203276137,637.6170654296875,2383218,0.0,0.0
2022-01-04 00:00:00+05:30,640.4370231742395,644.1649635116262,634.1282638947164,640.8193969726562,1999008,0.0,0.0
2022-01-05 00:00:00+05:30,638.6208044422712,666.2456473013409,636.9480212532076,663.85595703125,6342812,0.0,0.0
2022-01-06 00:00:00+05:30,661.4662594094166,661.9441974581229,642.5399243490594,644.2127075195312,4714784,0.0,0.0
2022-01-07 00:00:00+05:30,646.172288142189,649.0399166398614,638.0473407321172,643.1612548828125,2862614,0.0,0.0
2022-01-10 00:00:00+05:30,647.9884642712964,649.5178427717608,640.4370193628841,642.4443359375,1841965,0.0,0.0
2022-01-11 00:00:00+05:30,634.701750017889,639.0509747389091,614.86732032983,617.209228515625,6912370,0.0,0.0
2022-01-12 00:00:00+05:30,623.2312477711555,630.1135676971611,620.3636193304907,628.0584106445312,5343630,0.0,0.0
2022-01-13 00:00:00+05:30,629.9223274480125,661.036081725632,628.2495443326346,657.4993286132812,7202966,0.0,0.0
2022-01-14 00:00:00+05:30,649.9002186010392,659.124388455788,647.3671234632922,652.57666015625,2054419,0.0,0.0
2022-01-17 00:00:00+05:30,651.9074672505469,673.7492116947776,645.5987086462303,668.5397338867188,5920282,0.0,0.0
2022-01-18 00:00:00+05:30,672.3154479309396,673.462510947215,647.6538556202377,650.1869506835938,3450193,0.0,0.0
2022-01-19 00:00:00+05:30,650.9516258520179,658.8376036982427,630.8782276979908,644.8818359375,4889920,0.0,0.0
2022-01-20 00:00:00+05:30,649.0398099459135,655.7309420072115,642.7310516249348,652.3853759765625,2862609,0.0,0.0
2022-01-21 00:00:00+05:30,648.9442723364365,649.995712652439,632.9333485321301,636.8524169921875,3836844,0.0,0.0
2022-01-24 00:00:00+05:30,627.5326186683754,628.0105566871632,590.7313912217152,594.3637084960938,7296421,0.0,0.0
2022-01-25 00:00:00+05:30,592.6431669155522,612.334190737541,585.5696606187742,603.3012084960938,5007835,0.0,0.0
2022-01-27 00:00:00+05:30,591.6873020939124,604.2570960648749,585.043951573237,598.4739990234375,4760551,0.0,0.0
2022-01-28 00:00:00+05:30,603.1577977236282,617.4003744456792,597.9482614948487,600.3379516601562,3719102,0.0,0.0
2022-01-31 00:00:00+05:30,607.9372182661591,610.804846654207,600.2902092313647,601.1983032226562,2892647,0.0,0.0
2022-02-01 00:00:00+05:30,605.9776332300972,629.778911856681,600.2901590673403,625.4296875,5150345,0.0,0.0
2022-02-02 00:00:00+05:30,630.8782069935922,634.5105243957523,623.4223853066225,630.7348022460938,2562721,0.0,0.0
2022-02-03 00:00:00+05:30,628.0106050624182,637.9517399557809,621.3194722839753,624.3305053710938,2456228,0.0,0.0
2022-02-04 00:00:00+05:30,618.451799077105,636.5178796048918,618.451799077105,628.3450927734375,3284062,0.0,0.0
2022-02-07 00:00:00+05:30,630.30474023925,637.2348421463514,617.1136030389906,622.4187622070312,2768417,0.0,0.0
2022-02-08 00:00:00+05:30,626.6723732931445,633.6503157803879,615.8232024540184,630.9738159179688,3184065,0.0,0.0
2022-02-09 00:00:00+05:30,633.6023922304485,637.1869272811798,628.8230121628068,633.7935791015625,2200828,0.0,0.0
2022-02-10 00:00:00+05:30,636.804600408699,648.0839254967234,634.797225811228,642.8743896484375,4284880,0.0,0.0
2022-02-11 00:00:00+05:30,639.4332995132498,645.2163379853017,630.5436638583056,641.7752075195312,3122555,0.0,0.0
2022-02-14 00:00:00+05:30,627.3414895402627,635.6576235010928,577.6359310108539,598.9041748046875,6491576,0.0,0.0
2022-02-15 00:00:00+05:30,607.7938278751657,615.0585216351511,589.8711500262631,612.382080078125,4001839,0.0,0.0
2022-02-16 00:00:00+05:30,612.8599096353993,617.639289548825,606.9812490050696,609.848876953125,1939683,0.0,0.0
2022-02-17 00:00:00+05:30,613.4812918825986,620.7937676534558,606.4078434875829,610.0401611328125,2382178,0.0,0.0
2022-02-18 00:00:00+05:30,607.1724912302868,614.1503748717041,603.301204815847,604.9261474609375,1458069,0.0,0.0
2022-02-21 00:00:00+05:30,604.0181407680335,606.9813333894937,593.8380368003511,595.6063842773438,1857572,0.0,0.0
2022-02-22 00:00:00+05:30,584.0402945858873,597.1358087679246,575.9153477708627,594.554931640625,3353278,0.0,0.0
2022-02-23 00:00:00+05:30,596.9446000966117,600.2423841754824,585.8086206491045,587.5770263671875,2339927,0.0,0.0
2022-02-24 00:00:00+05:30,572.5697766886108,577.8270951723961,541.0258657858993,544.22802734375,5487481,0.0,0.0
2022-02-25 00:00:00+05:30,550.7280661118009,579.2131636592105,550.7280661118009,572.1874389648438,4524909,0.0,0.0
2022-02-28 00:00:00+05:30,565.4007081712206,602.0107508104321,564.1580809205723,599.7644653320312,7142843,0.0,0.0
2022-03-02 00:00:00+05:30,597.4225073159813,625.1429116554428,594.6982840194371,616.1576538085938,8894940,0.0,0.0
2022-03-03 00:00:00+05:30,621.7974422475704,633.2679561706616,620.6503791868511,625.8121337890625,5940599,0.0,0.0
2022-03-04 00:00:00+05:30,625.8120994203407,631.2606049029949,600.9593206185227,604.06591796875,7605400,0.0,0.0
2022-03-07 00:00:00+05:30,602.2019613632101,614.6283510421334,595.0328903946005,609.0364990234375,5507113,0.0,0.0
2022-03-08 00:00:00+05:30,611.7129162413415,611.7129162413415,586.0476081869954,602.0585327148438,5422987,0.0,0.0
2022-03-09 00:00:00+05:30,601.246069624162,606.2644191718995,590.7314324765217,599.4777221679688,3784214,0.0,0.0
2022-03-10 00:00:00+05:30,604.1136406610161,623.3745656739712,596.466632551383,622.0363159179688,5201836,0.0,0.0
2022-03-11 00:00:00+05:30,619.8856315541597,643.3045952751727,618.6430043312497,640.197998046875,8172290,0.0,0.0
2022-03-14 00:00:00+05:30,637.5693169735669,643.3045731982166,629.5399349222398,635.51416015625,2529995,0.0,0.0
2022-03-15 00:00:00+05:30,629.9223504136568,631.6429157266504,606.98132399495,612.8599853515625,4754984,0.0,0.0
2022-03-16 00:00:00+05:30,620.0290100945402,633.5068387785108,618.9297293234035,626.3377685546875,3150421,0.0,0.0
2022-03-17 00:00:00+05:30,632.7899528164638,662.3743285931349,631.2127339779131,654.8706665039062,9991824,0.0,0.0
2022-03-21 00:00:00+05:30,659.2677862430787,668.1574226876809,649.039899863999,651.2384033203125,4609771,0.0,0.0
2022-03-22 00:00:00+05:30,648.8964042925762,669.0176409221624,647.5582128874289,665.7676391601562,4811589,0.0,0.0
2022-03-23 00:00:00+05:30,671.8853386721181,678.6720356922214,661.7052347999158,673.3191528320312,8964532,0.0,0.0
2022-03-24 00:00:00+05:30,673.4146733010145,687.7528139674662,673.1279221560942,683.5469360351562,6069039,0.0,0.0
2022-03-25 00:00:00+05:30,686.3190784558371,694.444025763462,678.911038263591,689.521240234375,16121868,0.0,0.0
2022-03-28 00:00:00+05:30,690.1424982431806,699.1755384550768,686.4623988400584,697.8850708007812,8935680,0.0,0.0
2022-03-29 00:00:00+05:30,699.223361948099,731.0062420366489,694.5873862344074,720.635009765625,7285191,0.0,0.0
2022-03-30 00:00:00+05:30,716.9070447866466,717.5761696968564,683.4036005620262,685.8888549804688,5994838,0.0,0.0
2022-03-31 00:00:00+05:30,692.054280424981,704.9586074771042,688.7564962876959,700.3226318359375,5946576,0.0,0.0
2022-04-01 00:00:00+05:30,702.5688973284824,716.8592559561577,696.3557029983666,699.8924560546875,5079937,0.0,0.0
2022-04-04 00:00:00+05:30,700.1791744584993,705.4364924919762,694.730669555397,700.370361328125,4901374,0.0,0.0
2022-04-05 00:00:00+05:30,705.3409402413788,713.083512685734,697.932901068035,701.0872802734375,3524949,0.0,0.0
2022-04-06 00:00:00+05:30,698.2675293558896,713.561547794896,697.598404380773,704.8630981445312,4111360,0.0,0.0
2022-04-07 00:00:00+05:30,702.5689488531167,709.9769887900032,693.7270947348972,695.9255981445312,2954985,0.0,0.0
2022-04-08 00:00:00+05:30,702.04320010119,728.4253566278677,698.9366028346551,723.2158203125,8125253,0.0,0.0
2022-04-11 00:00:00+05:30,722.642356424622,740.8040029485212,722.642356424622,733.5393676757812,7926472,0.0,0.0
2022-04-12 00:00:00+05:30,735.4511421477757,739.6091801143446,705.5800120946924,722.5468139648438,8595936,0.0,0.0
2022-04-13 00:00:00+05:30,726.4658544786752,746.6348173648821,726.4658544786752,732.53564453125,6722613,0.0,0.0
2022-04-18 00:00:00+05:30,730.2893218321055,741.6164299922905,724.9364391450235,733.9694213867188,5866740,0.0,0.0
2022-04-19 00:00:00+05:30,738.6054720741427,755.1421168895164,703.6203719066914,713.4659423828125,7301285,0.0,0.0
2022-04-20 00:00:00+05:30,724.5540738376308,724.5540738376308,700.1792336227765,706.2490234375,4679947,0.0,0.0
2022-04-21 00:00:00+05:30,711.1717727287577,714.278369854253,693.4880660144001,701.80419921875,3995936,0.0,0.0
2022-04-22 00:00:00+05:30,697.7895326651134,704.4806651701214,690.1903062231596,691.4807739257812,2244262,0.0,0.0
2022-04-25 00:00:00+05:30,679.6279150426799,687.7528619876346,664.5728662917344,684.1205444335938,4935672,0.0,0.0
2022-04-26 00:00:00+05:30,690.4770300514251,692.3409999867501,681.587394600694,689.3778076171875,3260695,0.0,0.0
2022-04-27 00:00:00+05:30,681.5396859814794,701.8042717632236,679.6279337066366,688.8043212890625,3391522,0.0,0.0
2022-04-28 00:00:00+05:30,697.6461673485339,701.8520456405025,690.7639059137472,696.9292602539062,4079934,0.0,0.0
2022-04-29 00:00:00+05:30,698.840971419942,707.3482917795137,691.3851497425669,695.0653076171875,3622889,0.0,0.0
2022-05-02 00:00:00+05:30,688.2307126366161,701.8041633598019,677.7638588801929,699.6534423828125,2802163,0.0,0.0
2022-05-04 00:00:00+05:30,701.6129925840847,703.5247446074745,676.8079984121927,680.153564453125,3011231,0.0,0.0
2022-05-05 00:00:00+05:30,688.2307833473154,694.3484136472213,673.9882062995594,676.5213012695312,3131221,0.0,0.0
2022-05-06 00:00:00+05:30,664.716270198203,669.9735888029451,650.6170975763948,659.9368896484375,3930624,0.0,0.0
2022-05-09 00:00:00+05:30,650.9516130251286,655.8265577153707,638.6207882080985,648.4185180664062,3380947,0.0,0.0
2022-05-10 00:00:00+05:30,644.2604355884246,647.1280636400052,614.7238433203283,616.8267822265625,4293241,0.0,0.0
2022-05-11 00:00:00+05:30,616.0621962761549,628.966524669837,607.3159059169496,620.3158569335938,4158341,0.0,0.0
2022-05-12 00:00:00+05:30,619.1209073495751,622.8010066750595,592.6431300329217,597.2313232421875,4123927,0.0,0.0
2022-05-13 00:00:00+05:30,606.0732883203166,608.893134757226,567.9338632363593,573.9558715820312,5567335,0.0,0.0
2022-05-16 00:00:00+05:30,588.8196967942,599.0475830660156,572.6175847026382,575.7241821289062,4641172,0.0,0.0
2022-05-17 00:00:00+05:30,583.0844222223701,617.3047750056999,582.2719508724857,613.529052734375,6309092,0.0,0.0
2022-05-18 00:00:00+05:30,614.5805768623824,616.4445470067675,600.2902168781627,603.2056274414062,4941565,0.0,0.0
2022-05-19 00:00:00+05:30,591.6873172669796,597.3747918396518,565.9264442086748,573.7168579101562,5816509,0.0,0.0
2022-05-20 00:00:00+05:30,593.5990320835455,606.3121719879404,589.4887767021006,603.2533569335938,6187868,0.0,0.0
2022-05-23 00:00:00+05:30,567.7904106973324,567.7904106973324,513.7834103532259,523.3899536132812,17554373,0.0,0.0
2022-05-24 00:00:00+05:30,524.7282066303235,531.8494953776406,513.5444443816161,515.8863525390625,7517949,0.0,0.0
2022-05-25 00:00:00+05:30,517.9892970537039,520.9524897134195,498.01146264347074,505.13275146484375,4725882,0.0,0.0
2022-05-26 00:00:00+05:30,507.0922869353681,531.1803770783704,497.10336970904206,527.3568725585938,8178844,0.0,0.0
2022-05-27 00:00:00+05:30,533.3788404344759,536.5332197578838,515.5995690901445,524.2024536132812,5193961,0.0,0.0
2022-05-30 00:00:00+05:30,506.61437174393257,520.7135452971835,502.4084932454642,515.0738525390625,12211769,0.0,0.0
2022-05-31 00:00:00+05:30,513.8789647584194,533.6656115711208,508.71726885644085,526.9266967773438,20152169,0.0,0.0
2022-06-01 00:00:00+05:30,529.6031025981921,547.0956222736673,524.9671271908652,544.3713989257812,8495547,0.0,0.0
2022-06-02 00:00:00+05:30,545.7096750447274,549.6287436189311,533.0443170395955,548.099365234375,7010273,0.0,0.0
2022-06-03 00:00:00+05:30,550.5846164063407,556.2720906921418,534.860443383966,537.6325073242188,6367536,0.0,0.0
2022-06-06 00:00:00+05:30,528.5994332269066,557.5146825128269,528.5994332269066,553.4522094726562,10383944,0.0,0.0
2022-06-07 00:00:00+05:30,549.6287534595658,553.8824137417057,542.0773089882592,546.856689453125,3735461,0.0,0.0
2022-06-08 00:00:00+05:30,548.2904966638342,557.2757551610538,546.9523051558106,550.72802734375,4138705,0.0,0.0
2022-06-09 00:00:00+05:30,544.8493923951391,550.2978979875003,539.1141356330851,546.9523315429688,3922515,0.0,0.0
2022-06-10 00:00:00+05:30,540.0700038593409,548.6728888765693,536.5810327099791,547.2390747070312,3374125,0.0,0.0
