Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-03 00:00:00+05:30,187.8392185584163,189.38983154586347,186.97776835924418,188.74374389648438,7765495,0.0,0.0
2022-01-04 00:00:00+05:30,189.08830266426423,190.98349031259988,188.7006527364865,189.73439025878906,9050253,0.0,0.0
2022-01-05 00:00:00+05:30,189.21751536708913,190.81120336184568,188.35606523904468,189.99282836914062,11230588,0.0,0.0
2022-01-06 00:00:00+05:30,188.65757707031665,189.86360198549463,187.9684143424925,188.39913940429688,8950589,0.0,0.0
2022-01-07 00:00:00+05:30,189.3467393509607,190.0789640674874,187.36540144240274,188.1407012939453,8855041,0.0,0.0
2022-01-10 00:00:00+05:30,189.4329081341823,193.56787203770776,188.57145786864317,192.36184692382812,15841299,0.0,0.0
2022-01-11 00:00:00+05:30,192.40489060039613,193.18019045471468,190.55276494556847,191.1988525390625,8020695,0.0,0.0
2022-01-12 00:00:00+05:30,191.67266845703125,192.6633309237659,190.89736853912473,191.88803100585938,13158894,0.0,0.0
2022-01-13 00:00:00+05:30,192.87867779448587,194.51544091934772,191.88801540827703,192.9217529296875,11501088,0.0,0.0
2022-01-14 00:00:00+05:30,192.92175411073816,193.65399197959138,191.50036665318288,191.75880432128906,10569725,0.0,0.0
2022-01-17 00:00:00+05:30,191.75880444963408,194.34315484305404,190.6819917857091,193.48170471191406,12318313,0.0,0.0
2022-01-18 00:00:00+05:30,193.48171912506223,195.8076320234686,189.7774806562811,190.16513061523438,14394097,0.0,0.0
2022-01-19 00:00:00+05:30,190.16511617592252,191.58650363238692,188.39914078068574,189.82054138183594,11473796,0.0,0.0
2022-01-20 00:00:00+05:30,189.99282782076193,191.37114013484333,187.79612737165178,188.4422149658203,17329896,0.0,0.0
2022-01-21 00:00:00+05:30,188.22685274070133,189.94975299462078,186.073227423302,186.97775268554688,16586264,0.0,0.0
2022-01-24 00:00:00+05:30,186.9777523177998,187.58076477654845,181.6798261606059,182.45513916015625,17354942,0.0,0.0
2022-01-25 00:00:00+05:30,182.62744182453247,184.95335472826602,180.5168914701203,184.60877990722656,18322935,0.0,0.0
2022-01-27 00:00:00+05:30,181.9813395716134,185.64250261624943,181.85212731026527,184.86720275878906,23149684,0.0,0.0
2022-01-28 00:00:00+05:30,185.29792802203752,188.87294079982698,185.29792802203752,187.45155334472656,15276991,0.0,0.0
2022-01-31 00:00:00+05:30,188.22686725622506,190.16513019135783,187.02084224335053,189.6913299560547,15039006,0.0,0.0
2022-02-01 00:00:00+05:30,190.3804931640625,197.09980731643736,188.78680504485965,196.19528198242188,43207074,0.0,0.0
2022-02-02 00:00:00+05:30,198.1335592015397,200.97634767989067,197.2721089441417,199.9856719970703,41130638,0.0,0.0
2022-02-03 00:00:00+05:30,199.98565716524965,202.6130828843896,199.68415748433355,201.9669952392578,27845963,0.0,0.0
2022-02-04 00:00:00+05:30,204.37904381512703,205.45585648011718,199.4687806917092,201.8377685546875,56705951,0.0,0.0
2022-02-07 00:00:00+05:30,201.57936078399686,202.22544847881736,196.84138435531318,198.30584716796875,24171083,0.0,0.0
2022-02-08 00:00:00+05:30,198.3919826094061,200.1148830000311,197.3151698652655,199.21035766601562,16201280,0.0,0.0
