Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-03 00:00:00+05:30,1822.738749403488,1863.5699741587716,1821.4402518777692,1849.5267333984375,1906676,0.0,0.0
2022-01-04 00:00:00+05:30,1849.5266171499334,1868.9082678055822,1841.5431885653443,1863.6661376953125,1643920,0.0,0.0
2022-01-05 00:00:00+05:30,1866.6959022551766,1876.6031828365356,1854.1436039007458,1874.294677734375,1711667,0.0,0.0
2022-01-06 00:00:00+05:30,1870.3511170971763,1878.5269898126949,1846.400595894508,1851.11376953125,1372015,0.0,0.0
2022-01-07 00:00:00+05:30,1855.4902280024285,1861.1651513418446,1824.8066365583966,1832.2611083984375,1447123,0.0,0.0
2022-01-10 00:00:00+05:30,1837.1667080734471,1885.2119370592393,1834.5215727607758,1878.6231689453125,2397846,0.0,0.0
2022-01-11 00:00:00+05:30,1874.6794989412565,1894.878713655349,1863.762327805063,1886.3662109375,2232435,0.0,0.0
2022-01-12 00:00:00+05:30,1903.0545335624115,1908.3448039362268,1885.5485949279657,1898.91845703125,1585970,0.0,0.0
2022-01-13 00:00:00+05:30,1900.2169930426571,1951.6287533037273,1900.2169930426571,1941.4329833984375,2373324,0.0,0.0
2022-01-14 00:00:00+05:30,1937.200898451828,1971.7799837097502,1930.4678268087482,1966.7783203125,3124945,0.0,0.0
2022-01-17 00:00:00+05:30,1966.7782234226597,1992.940967837871,1964.1330882646148,1990.4881591796875,1858651,0.0,0.0
2022-01-18 00:00:00+05:30,1996.4997730621922,1999.2893291387556,1933.8823525503958,1945.0880126953125,1460676,0.0,0.0
2022-01-19 00:00:00+05:30,1942.8759011960494,1949.7051359592897,1911.2304416137683,1943.8377685546875,2336679,0.0,0.0
2022-01-20 00:00:00+05:30,1942.9720072392845,1957.4000171940315,1908.4409465978338,1927.1011962890625,2031107,0.0,0.0
2022-01-21 00:00:00+05:30,1906.5654079304568,1918.7330534972734,1868.9564177002092,1881.460693359375,2209132,0.0,0.0
2022-01-24 00:00:00+05:30,1880.450649162319,1884.298118521219,1809.8015400256986,1827.4517822265625,2307120,0.0,0.0
2022-01-25 00:00:00+05:30,1822.7386724040705,1857.6545050210518,1779.5508038597968,1851.88330078125,2998042,0.0,0.0
2022-01-27 00:00:00+05:30,1841.5431103653787,1848.708974878308,1795.8062726835594,1837.984130859375,2932713,0.0,0.0
2022-01-28 00:00:00+05:30,1843.0339748430315,1873.7175662748725,1819.1797354136459,1825.19140625,2233620,0.0,0.0
2022-01-31 00:00:00+05:30,1818.1217359611855,1850.632901466647,1779.8875063180988,1836.397216796875,3161064,0.0,0.0
2022-02-01 00:00:00+05:30,1855.1055711203785,1923.638622876351,1843.8997925080655,1914.5970458984375,5392787,0.0,0.0
2022-02-02 00:00:00+05:30,1919.0216618864117,1931.4297750598778,1895.4559101488783,1907.094482421875,3579380,0.0,0.0
2022-02-03 00:00:00+05:30,1905.9401233966612,1909.3066590675612,1856.4039556677044,1859.914794921875,2262217,0.0,0.0
2022-02-04 00:00:00+05:30,1873.7176960002648,1883.1440434904723,1849.9596181762993,1873.6695556640625,1440816,0.0,0.0
2022-02-07 00:00:00+05:30,1858.8086713192222,1873.2366817046236,1803.0685048298008,1812.6390380859375,2641464,0.0,0.0
2022-02-08 00:00:00+05:30,1817.929282394338,1824.6142134771753,1777.530853896686,1804.078369140625,2040523,0.0,0.0
2022-02-09 00:00:00+05:30,1812.6389480096038,1827.4517280856073,1804.0783054565838,1816.7750244140625,1390810,0.0,0.0
2022-02-10 00:00:00+05:30,1819.8529597908996,1838.1284387740006,1809.272419326999,1828.509765625,1288856,0.0,0.0
2022-02-11 00:00:00+05:30,1816.9674326517618,1816.9674326517618,1779.4546058262358,1799.894287109375,1744894,0.0,0.0
2022-02-14 00:00:00+05:30,1772.9620455645932,1776.5209078991527,1726.5519445481866,1730.3994140625,2290199,0.0,0.0
2022-02-15 00:00:00+05:30,1740.97996486603,1810.2344165071097,1737.2767989210906,1804.5113525390625,2602134,0.0,0.0
2022-02-16 00:00:00+05:30,1804.5113402056224,1815.332348200582,1771.9040126310542,1789.74658203125,1898439,0.0,0.0
2022-02-17 00:00:00+05:30,1797.7301355008594,1813.0238503453536,1783.3982880375856,1797.4415283203125,1459905,0.0,0.0
2022-02-18 00:00:00+05:30,1798.6917985486527,1823.7003476193827,1794.0267657627774,1811.292236328125,1912482,0.0,0.0
2022-02-21 00:00:00+05:30,1803.4532219897058,1812.0620056084783,1778.3485065092248,1792.8726806640625,1262585,0.0,0.0
2022-02-22 00:00:00+05:30,1743.8655293336071,1784.2639585845786,1731.8421872946276,1774.1162109375,2288298,0.0,0.0
2022-02-23 00:00:00+05:30,1778.4926293755498,1781.3782312620433,1746.8953122015332,1750.8870849609375,1583872,0.0,0.0
2022-02-24 00:00:00+05:30,1715.250035547548,1731.3613144458636,1684.2298119970594,1690.337646484375,3616355,0.0,0.0
