Buy Date,Sell Date,Buy Price,Sell Price,RSI at Buy,Profit/Loss,Return %,Exit Reason,Investment After Trade,Ticker,Name,Holding Period
2023-02-07 00:00:00+05:30,2023-02-08 00:00:00+05:30,1523.4444762848295,1675.7889239133126,16.926003459017664,149.1452142282849,9.790000000000006,Take Profit,100566.351915706,ADANIENT.NS,Adani Enterprises,1
2023-02-08 00:00:00+05:30,2023-02-09 00:00:00+05:30,1838.2490450320624,1922.9791259765625,26.857517012950566,80.96885277349143,4.404672641735504,Holding Period Complete,100647.3207684795,ADANIENT.NS,Adani Enterprises,1
2023-02-09 00:00:00+05:30,2023-02-10 00:00:00+05:30,1728.953725962051,1844.3404541015625,25.972964318552272,111.81343395944782,6.467115474546947,Holding Period Complete,100759.13420243896,ADANIENT.NS,Adani Enterprises,1
2023-02-13 00:00:00+05:30,2023-02-14 00:00:00+05:30,1659.9015133371222,1747.2279052734375,24.583708936671343,83.91926251770474,5.055677209968356,Holding Period Complete,100843.05346495667,ADANIENT.NS,Adani Enterprises,1
2023-02-14 00:00:00+05:30,2023-02-15 00:00:00+05:30,1609.0733960527284,1769.9807356580013,25.16800750154343,157.5282854735622,9.790000000000006,Take Profit,101000.58175043022,ADANIENT.NS,Adani Enterprises,1
2023-02-15 00:00:00+05:30,2023-02-16 00:00:00+05:30,1747.5275632518883,1794.0615234375,26.21274339058131,42.99237109892232,2.4601827177432285,Holding Period Complete,101043.57412152915,ADANIENT.NS,Adani Enterprises,1
2023-02-20 00:00:00+05:30,2023-02-21 00:00:00+05:30,1558.2952206360078,1568.8802490234375,25.289137596336943,7.457852917770257,0.47859050191570146,Holding Period Complete,101051.03197444692,ADANIENT.NS,Adani Enterprises,1
2023-02-27 00:00:00+05:30,2023-02-28 00:00:00+05:30,1129.45200418542,1242.397204603962,29.547967735281887,110.57335120975269,9.790000000000006,Take Profit,101161.60532565667,ADANIENT.NS,Adani Enterprises,1
2023-02-28 00:00:00+05:30,2023-03-01 00:00:00+05:30,1102.1905955869593,1212.4096551456553,19.19168069623022,107.9044593079634,9.790000000000008,Take Profit,101269.50978496463,ADANIENT.NS,Adani Enterprises,1
2023-03-28 00:00:00+05:30,2023-03-29 00:00:00+05:30,1570.777628354932,1727.8553911904253,20.90571707113375,153.77912981594798,9.79000000000001,Take Profit,101423.28891478057,ADANIENT.NS,Adani Enterprises,1
2023-10-03 00:00:00+05:30,2023-10-04 00:00:00+05:30,2369.832053340009,2462.697021484375,19.477311901007397,88.0324390695414,3.714712143650419,Holding Period Complete,101511.32135385011,ADANIENT.NS,Adani Enterprises,1
2023-10-25 00:00:00+05:30,2023-10-26 00:00:00+05:30,2233.2571369635884,2201.186279296875,22.720744933207854,-36.5053010829739,-1.6346214897854414,Holding Period Complete,101474.81605276714,ADANIENT.NS,Adani Enterprises,1
2023-10-26 00:00:00+05:30,2023-10-27 00:00:00+05:30,2165.069417096211,2259.633056640625,19.651696146653308,90.13893707067712,4.163327806439175,Holding Period Complete,101564.95498983782,ADANIENT.NS,Adani Enterprises,1
2023-10-31 00:00:00+05:30,2023-11-01 00:00:00+05:30,2273.9198768875376,2215.273681640625,26.371997550409404,-63.135388805440776,-2.776500150561958,Holding Period Complete,101501.81960103237,ADANIENT.NS,Adani Enterprises,1
2023-11-01 00:00:00+05:30,2023-11-02 00:00:00+05:30,2204.9830459187624,2213.275390625,22.79385277697864,3.874086269693837,0.17569687335530512,Holding Period Complete,101505.69368730206,ADANIENT.NS,Adani Enterprises,1
2023-11-02 00:00:00+05:30,2023-11-03 00:00:00+05:30,2202.1854378264575,2227.81201171875,19.86125140945005,21.19657644274732,0.9625245939174042,Holding Period Complete,101526.8902637448,ADANIENT.NS,Adani Enterprises,1
2023-11-06 00:00:00+05:30,2023-11-07 00:00:00+05:30,2230.959146990483,2231.308837890625,29.00010971320073,-4.112577084739185,-0.18434120993595804,Holding Period Complete,101522.77768666006,ADANIENT.NS,Adani Enterprises,1
2023-11-07 00:00:00+05:30,2023-11-08 00:00:00+05:30,2224.614766489968,2257.88427734375,28.243185339361972,28.787011809948147,1.2940223288802826,Holding Period Complete,101551.56469847001,ADANIENT.NS,Adani Enterprises,1
2023-11-20 00:00:00+05:30,2023-11-21 00:00:00+05:30,2140.0423308038603,2194.642333984375,25.946760406074574,50.26531851572647,2.3488001985851095,Holding Period Complete,101601.83001698574,ADANIENT.NS,Adani Enterprises,1
2023-01-02 00:00:00+05:30,2023-01-03 00:00:00+05:30,803.4757310783186,807.560546875,,2.4737795187280502,0.30788478395085705,Holding Period Complete,100002.47377951872,ADANIPORTS.NS,Adani Ports,1
2023-01-03 00:00:00+05:30,2023-01-04 00:00:00+05:30,804.9521549763936,797.2747802734375,,-9.27960163820589,-1.1528140624057375,Holding Period Complete,99993.19417788052,ADANIPORTS.NS,Adani Ports,1
2023-01-04 00:00:00+05:30,2023-01-05 00:00:00+05:30,793.8297657907744,806.723876953125,,11.293557519606654,1.4226674289992847,Holding Period Complete,100004.48773540012,ADANIPORTS.NS,Adani Ports,1
2023-01-05 00:00:00+05:30,2023-01-06 00:00:00+05:30,784.4789520302085,793.4359741210938,,7.379107164733987,0.940638005090777,Holding Period Complete,100011.86684256485,ADANIPORTS.NS,Adani Ports,1
2023-01-09 00:00:00+05:30,2023-01-10 00:00:00+05:30,796.3888762335674,783.888427734375,,-14.080725803160373,-1.7680716322600585,Holding Period Complete,99997.7861167617,ADANIPORTS.NS,Adani Ports,1
2023-01-10 00:00:00+05:30,2023-01-11 00:00:00+05:30,768.828745599179,783.9376220703125,,13.556110103464007,1.763215824207924,Holding Period Complete,100011.34222686516,ADANIPORTS.NS,Adani Ports,1
2023-01-11 00:00:00+05:30,2023-01-12 00:00:00+05:30,776.6538535305307,780.4926147460938,,2.281614747286443,0.2937749857178493,Holding Period Complete,100013.62384161245,ADANIPORTS.NS,Adani Ports,1
2023-01-12 00:00:00+05:30,2023-01-13 00:00:00+05:30,773.7501935200404,782.1658935546875,,6.8597839475723745,0.88656313174734,Holding Period Complete,100020.48362556002,ADANIPORTS.NS,Adani Ports,1
2023-01-16 00:00:00+05:30,2023-01-17 00:00:00+05:30,772.0769707170153,772.42138671875,,-1.2000823557011078,-0.15543558495037232,Holding Period Complete,100019.28354320432,ADANIPORTS.NS,Adani Ports,1
2023-01-17 00:00:00+05:30,2023-01-18 00:00:00+05:30,765.8758358049256,774.1439208984375,,6.728065336808537,0.878479907874026,Holding Period Complete,100026.01160854113,ADANIPORTS.NS,Adani Ports,1
2023-01-18 00:00:00+05:30,2023-01-19 00:00:00+05:30,764.3994279335391,763.8580932617188,,-2.0695921930155805,-0.27074748062154774,Holding Period Complete,100023.94201634811,ADANIPORTS.NS,Adani Ports,1
2023-01-19 00:00:00+05:30,2023-01-20 00:00:00+05:30,759.625659103802,762.2832641601562,25.280599850329068,1.1356961330902557,0.14950734213351055,Holding Period Complete,100025.0777124812,ADANIPORTS.NS,Adani Ports,1
2023-01-23 00:00:00+05:30,2023-01-24 00:00:00+05:30,750.4225873166421,749.241455078125,23.961500161777224,-2.6807962809118466,-0.3572382183347954,Holding Period Complete,100022.39691620029,ADANIPORTS.NS,Adani Ports,1
2023-01-24 00:00:00+05:30,2023-01-25 00:00:00+05:30,746.0917155040119,708.7871297288112,24.609779799014817,-38.75946462043345,-5.195000000000005,Stop Loss,99983.63745157985,ADANIPORTS.NS,Adani Ports,1
2023-01-30 00:00:00+05:30,2023-01-31 00:00:00+05:30,558.0431351269497,603.025146484375,1.5656154208606665,43.820943075814014,7.852608574038842,Holding Period Complete,100027.45839465567,ADANIPORTS.NS,Adani Ports,1
2023-01-31 00:00:00+05:30,2023-02-01 00:00:00+05:30,578.8607847756858,549.9177455369015,8.642812362003795,-30.071817769096896,-5.195000000000003,Stop Loss,99997.38657688657,ADANIPORTS.NS,Adani Ports,1
2023-02-01 00:00:00+05:30,2023-02-02 00:00:00+05:30,452.28116800692754,455.184814453125,5.638995463605497,1.9961804637374034,0.4413582976567417,Holding Period Complete,99999.38275735031,ADANIPORTS.NS,Adani Ports,1
2023-02-02 00:00:00+05:30,2023-02-03 00:00:00+05:30,417.38806339566065,459.12686973522676,5.192523976068571,40.862291406435226,9.790000000000012,Take Profit,100040.24504875674,ADANIPORTS.NS,Adani Ports,1
2023-02-06 00:00:00+05:30,2023-02-07 00:00:00+05:30,469.2109919984791,516.132091198327,22.700579103912887,45.9357561166511,9.790000000000001,Take Profit,100086.1808048734,ADANIPORTS.NS,Adani Ports,1
2023-02-07 00:00:00+05:30,2023-02-08 00:00:00+05:30,534.4693348972339,587.9162683869573,24.146021926575372,52.3245478864392,9.790000000000001,Take Profit,100138.50535275984,ADANIPORTS.NS,Adani Ports,1
2023-02-13 00:00:00+05:30,2023-02-14 00:00:00+05:30,528.9573697938388,556.22216796875,29.43761175648632,26.179618637148632,4.94928705641291,Holding Period Complete,100164.68497139699,ADANIPORTS.NS,Adani Ports,1
2023-03-28 00:00:00+05:30,2023-03-29 00:00:00+05:30,562.5708668724424,618.8279535596866,15.398075303880347,55.07568786681215,9.790000000000008,Take Profit,100219.7606592638,ADANIPORTS.NS,Adani Ports,1
2023-10-03 00:00:00+05:30,2023-10-04 00:00:00+05:30,816.7550182767766,817.1017456054688,27.341393279708498,-1.2871294351900773,-0.15759063689693834,Holding Period Complete,100218.47352982861,ADANIPORTS.NS,Adani Ports,1
2023-10-09 00:00:00+05:30,2023-10-10 00:00:00+05:30,777.86189915946,812.0482177734375,28.49969369254353,32.59640849704461,4.190513577315916,Holding Period Complete,100251.06993832566,ADANIPORTS.NS,Adani Ports,1
2023-10-25 00:00:00+05:30,2023-10-26 00:00:00+05:30,754.1296571491217,763.3450927734375,28.4047556162931,7.697960874393214,1.0207741866954607,Holding Period Complete,100258.76789920006,ADANIPORTS.NS,Adani Ports,1
2023-10-26 00:00:00+05:30,2023-10-27 00:00:00+05:30,747.6392428772244,775.2855834960938,28.765026769899052,26.123415792495997,3.494120465368071,Holding Period Complete,100284.89131499255,ADANIPORTS.NS,Adani Ports,1
2023-10-31 00:00:00+05:30,2023-11-01 00:00:00+05:30,775.3846562322669,762.1064453125,24.579491722306386,-14.8157020213117,-1.9107551203429602,Holding Period Complete,100270.07561297124,ADANIPORTS.NS,Adani Ports,1
2023-11-01 00:00:00+05:30,2023-11-02 00:00:00+05:30,760.2237585579996,767.2592163085938,21.172128188906697,5.5079747757275115,0.7245202104936967,Holding Period Complete,100275.58358774697,ADANIPORTS.NS,Adani Ports,1
2023-11-02 00:00:00+05:30,2023-11-03 00:00:00+05:30,765.0296757378712,788.1673583984375,25.932603675712272,21.58448562642996,2.8213919421637756,Holding Period Complete,100297.1680733734,ADANIPORTS.NS,Adani Ports,1
2023-01-02 00:00:00+05:30,2023-01-30 00:00:00+05:30,4409.157573207108,4202.5849609375,,-215.18435480375243,-4.880396112657703,Holding Period Complete,99784.81564519624,APOLLOHOSP.NS,Apollo Hospitals,28
2023-01-03 00:00:00+05:30,2023-01-31 00:00:00+05:30,4388.430999791692,4220.6328125,,-176.40725110398333,-4.019825106338848,Holding Period Complete,99608.40839409226,APOLLOHOSP.NS,Apollo Hospitals,28
2023-01-04 00:00:00+05:30,2023-02-01 00:00:00+05:30,4388.331960444954,4227.3271484375,,-169.6204711163368,-3.8652607105670778,Holding Period Complete,99438.78792297593,APOLLOHOSP.NS,Apollo Hospitals,28
2023-01-05 00:00:00+05:30,2023-02-02 00:00:00+05:30,4319.903672640704,4196.435546875,,-131.98446498521963,-3.0552640750097826,Holding Period Complete,99306.80345799071,APOLLOHOSP.NS,Apollo Hospitals,28
2023-01-06 00:00:00+05:30,2023-02-03 00:00:00+05:30,4332.7959553271285,4216.3681640625,,-124.9769553840181,-2.88444128624059,Holding Period Complete,99181.8265026067,APOLLOHOSP.NS,Apollo Hospitals,28
2023-01-09 00:00:00+05:30,2023-02-06 00:00:00+05:30,4344.745743796631,4284.896484375,,-68.47890164980299,-1.5761313938238213,Holding Period Complete,99113.3476009569,APOLLOHOSP.NS,Apollo Hospitals,28
2023-01-10 00:00:00+05:30,2023-02-07 00:00:00+05:30,4369.489395748592,4279.83837890625,,-98.3003446169968,-2.2496986653095132,Holding Period Complete,99015.04725633991,APOLLOHOSP.NS,Apollo Hospitals,28
2023-01-11 00:00:00+05:30,2023-02-08 00:00:00+05:30,4300.1189642733325,4354.861328125,,46.08738355926917,1.071769965951567,Holding Period Complete,99061.13463989917,APOLLOHOSP.NS,Apollo Hospitals,28
2023-01-12 00:00:00+05:30,2023-02-09 00:00:00+05:30,4289.408445795657,4352.92724609375,,54.876464606203676,1.27934808026948,Holding Period Complete,99116.01110450538,APOLLOHOSP.NS,Apollo Hospitals,28
2023-01-13 00:00:00+05:30,2023-02-10 00:00:00+05:30,4232.68190843877,4379.654296875,,138.3600522309164,3.268850700901139,Holding Period Complete,99254.37115673629,APOLLOHOSP.NS,Apollo Hospitals,28
2023-01-16 00:00:00+05:30,2023-02-13 00:00:00+05:30,4249.49256109101,4322.53173828125,,64.46715289086731,1.5170553181134663,Holding Period Complete,99318.83830962716,APOLLOHOSP.NS,Apollo Hospitals,28
2023-01-17 00:00:00+05:30,2023-02-14 00:00:00+05:30,4239.575703556579,4233.4755859375,,-14.573168908573436,-0.34374121203562913,Holding Period Complete,99304.26514071858,APOLLOHOSP.NS,Apollo Hospitals,28
2023-01-18 00:00:00+05:30,2023-02-15 00:00:00+05:30,4269.325971460107,4450.71044921875,,172.66444133796392,4.044302133222046,Holding Period Complete,99476.92958205655,APOLLOHOSP.NS,Apollo Hospitals,28
2023-01-31 00:00:00+05:30,2023-02-28 00:00:00+05:30,4092.850448595645,4371.07080078125,27.92948407255777,269.75643093622807,6.590918342222545,Holding Period Complete,99746.68601299278,APOLLOHOSP.NS,Apollo Hospitals,28
2023-03-09 00:00:00+05:30,2023-04-06 00:00:00+05:30,4354.686282128418,4172.75927734375,24.09785590847902,-190.45445034413976,-4.373551571918341,Holding Period Complete,99556.23156264864,APOLLOHOSP.NS,Apollo Hospitals,28
2023-03-13 00:00:00+05:30,2023-04-10 00:00:00+05:30,4291.974724225043,4207.56494140625,24.98159860680586,-92.90932248442454,-2.1647220324951983,Holding Period Complete,99463.32224016421,APOLLOHOSP.NS,Apollo Hospitals,28
2023-03-14 00:00:00+05:30,2023-04-11 00:00:00+05:30,4245.301269728823,4241.626953125,28.437985554959283,-12.161244826676995,-0.2864636466060233,Holding Period Complete,99451.16099533753,APOLLOHOSP.NS,Apollo Hospitals,28
2023-08-14 00:00:00+05:30,2023-09-11 00:00:00+05:30,4697.140897272296,5069.87451171875,27.243168378658268,362.9665990374633,7.7273943229645035,Holding Period Complete,99814.127594375,APOLLOHOSP.NS,Apollo Hospitals,28
2023-08-18 00:00:00+05:30,2023-09-15 00:00:00+05:30,4800.409986232652,5065.7451171875,20.064472183595427,255.4689758514278,5.321815773738091,Holding Period Complete,100069.59657022642,APOLLOHOSP.NS,Apollo Hospitals,28
2023-10-20 00:00:00+05:30,2023-11-17 00:00:00+05:30,4915.219369695298,5406.741306664829,29.313045991289485,481.19997629317044,9.790000000000015,Take Profit,100550.79654651959,APOLLOHOSP.NS,Apollo Hospitals,28
2023-10-25 00:00:00+05:30,2023-11-22 00:00:00+05:30,4806.777158566574,5287.454874423232,27.382467690085306,470.5834838236676,9.790000000000001,Take Profit,101021.38003034325,APOLLOHOSP.NS,Apollo Hospitals,28
2023-10-26 00:00:00+05:30,2023-11-23 00:00:00+05:30,4701.817113262012,5171.998824588213,22.09253338097153,460.30789538835114,9.790000000000004,Take Profit,101481.6879257316,APOLLOHOSP.NS,Apollo Hospitals,28
2023-10-27 00:00:00+05:30,2023-11-24 00:00:00+05:30,4752.357230701433,5227.5929537715765,29.836179253846012,465.25577288567064,9.790000000000006,Take Profit,101946.94369861728,APOLLOHOSP.NS,Apollo Hospitals,28
2023-10-31 00:00:00+05:30,2023-11-28 00:00:00+05:30,4780.611839941175,5258.673023935293,28.40769637037387,468.0218991302411,9.790000000000001,Take Profit,102414.96559774752,APOLLOHOSP.NS,Apollo Hospitals,28
2023-11-01 00:00:00+05:30,2023-11-29 00:00:00+05:30,4765.4890824235445,5242.037990665899,23.94935537794899,466.5413811692652,9.790000000000004,Take Profit,102881.50697891679,APOLLOHOSP.NS,Apollo Hospitals,28
2023-01-02 00:00:00+05:30,2023-01-30 00:00:00+05:30,2934.922503047702,2788.176377895317,,-152.46922403332806,-5.1949999999999985,Stop Loss,99847.53077596668,ASIANPAINT.NS,Asian Paints,28
2023-01-03 00:00:00+05:30,2023-01-31 00:00:00+05:30,2938.808178954816,2791.8677700070753,,-152.6710848967026,-5.194999999999998,Stop Loss,99694.85969106997,ASIANPAINT.NS,Asian Paints,28
2023-01-04 00:00:00+05:30,2023-02-01 00:00:00+05:30,2916.0265223032065,2770.225196188046,,-151.48757783365173,-5.195000000000006,Stop Loss,99543.37211323631,ASIANPAINT.NS,Asian Paints,28
2023-01-05 00:00:00+05:30,2023-02-02 00:00:00+05:30,2910.051893153399,2764.5492984957286,,-151.17719584931933,-5.195000000000009,Stop Loss,99392.194917387,ASIANPAINT.NS,Asian Paints,28
2023-01-06 00:00:00+05:30,2023-02-03 00:00:00+05:30,2867.888444846136,2724.494022603829,,-148.98680470975694,-5.1950000000000065,Stop Loss,99243.20811267724,ASIANPAINT.NS,Asian Paints,28
2023-01-09 00:00:00+05:30,2023-02-06 00:00:00+05:30,2866.916954551055,2723.571106823502,,-148.93633578892764,-5.195000000000012,Stop Loss,99094.27177688832,ASIANPAINT.NS,Asian Paints,28
2023-01-10 00:00:00+05:30,2023-02-07 00:00:00+05:30,2868.0825648953696,2724.678436650601,,-148.99688924631477,-5.195000000000011,Stop Loss,98945.27488764201,ASIANPAINT.NS,Asian Paints,28
2023-01-11 00:00:00+05:30,2023-02-08 00:00:00+05:30,2851.372853909679,2708.804211214195,,-148.12881976060783,-5.194999999999999,Stop Loss,98797.1460678814,ASIANPAINT.NS,Asian Paints,28
2023-01-12 00:00:00+05:30,2023-02-09 00:00:00+05:30,2813.484205898475,2734.403564453125,,-84.6285292157016,-3.0079617663492737,Holding Period Complete,98712.5175386657,ASIANPAINT.NS,Asian Paints,28
2023-01-13 00:00:00+05:30,2023-02-10 00:00:00+05:30,2789.924772203106,2724.688232421875,,-70.75115278585591,-2.5359519902031695,Holding Period Complete,98641.76638587985,ASIANPAINT.NS,Asian Paints,28
2023-01-16 00:00:00+05:30,2023-02-13 00:00:00+05:30,2813.4841288293565,2711.232666015625,,-107.77617960857643,-3.8307015313934003,Holding Period Complete,98533.99020627126,ASIANPAINT.NS,Asian Paints,28
2023-01-17 00:00:00+05:30,2023-02-14 00:00:00+05:30,2828.201920799472,2697.874755859375,,-135.85324161675604,-4.803519883698871,Holding Period Complete,98398.1369646545,ASIANPAINT.NS,Asian Paints,28
2023-01-18 00:00:00+05:30,2023-02-15 00:00:00+05:30,2845.8837022761945,2706.763916015625,,-144.67243387886134,-5.083568023638825,Holding Period Complete,98253.46453077564,ASIANPAINT.NS,Asian Paints,28
2023-01-19 00:00:00+05:30,2023-02-16 00:00:00+05:30,2762.577084400754,2725.99951171875,15.804403261211007,-42.06614927812335,-1.5227140453620376,Holding Period Complete,98211.39838149752,ASIANPAINT.NS,Asian Paints,28
2023-01-20 00:00:00+05:30,2023-02-17 00:00:00+05:30,2701.7606490998332,2752.8623046875,12.195861430571739,45.64703263387942,1.6895291094378773,Holding Period Complete,98257.0454141314,ASIANPAINT.NS,Asian Paints,28
2023-01-23 00:00:00+05:30,2023-02-20 00:00:00+05:30,2688.985675355349,2745.041259765625,12.778675555432784,50.621557475154994,1.8825521436987707,Holding Period Complete,98307.66697160655,ASIANPAINT.NS,Asian Paints,28
2023-01-24 00:00:00+05:30,2023-02-21 00:00:00+05:30,2705.1120448723764,2736.831787109375,19.86846433543431,26.277798405016874,0.9714125688371118,Holding Period Complete,98333.94477001157,ASIANPAINT.NS,Asian Paints,28
2023-01-25 00:00:00+05:30,2023-02-22 00:00:00+05:30,2688.2568310082925,2716.284423828125,18.612234959424526,22.623051564996118,0.8415509747448804,Holding Period Complete,98356.56782157657,ASIANPAINT.NS,Asian Paints,28
2023-01-27 00:00:00+05:30,2023-02-24 00:00:00+05:30,2609.321976990737,2660.4716796875,17.35797229560083,45.879909040084904,1.7583076923683068,Holding Period Complete,98402.44773061665,ASIANPAINT.NS,Asian Paints,28
2023-01-30 00:00:00+05:30,2023-02-27 00:00:00+05:30,2619.4257023500145,2671.546630859375,24.63043437562891,46.82995617615112,1.7877947877711395,Holding Period Complete,98449.2776867928,ASIANPAINT.NS,Asian Paints,28
2023-01-31 00:00:00+05:30,2023-02-28 00:00:00+05:30,2640.604571232569,2748.19873046875,23.716665699618233,102.20535593447967,3.8705286299937267,Holding Period Complete,98551.48304272728,ASIANPAINT.NS,Asian Paints,28
2023-02-01 00:00:00+05:30,2023-03-01 00:00:00+05:30,2627.731875668637,2759.95361328125,27.85718408920873,126.83405212366331,4.826750145175671,Holding Period Complete,98678.31709485095,ASIANPAINT.NS,Asian Paints,28
2023-02-02 00:00:00+05:30,2023-03-02 00:00:00+05:30,2617.2394132936884,2753.1533203125,27.026372616359225,130.54351428520545,4.987832355807365,Holding Period Complete,98808.86060913616,ASIANPAINT.NS,Asian Paints,28
2023-04-10 00:00:00+05:30,2023-05-08 00:00:00+05:30,2676.5986432995337,2933.416259765625,24.2171400573545,251.20760156302615,9.385329481201337,Holding Period Complete,99060.06821069919,ASIANPAINT.NS,Asian Paints,28
2023-04-11 00:00:00+05:30,2023-05-09 00:00:00+05:30,2671.692786367842,2938.8620650046264,25.10878385056904,261.5587237854119,9.790000000000006,Take Profit,99321.6269344846,ASIANPAINT.NS,Asian Paints,28
2023-08-07 00:00:00+05:30,2023-09-04 00:00:00+05:30,3242.96988021846,3164.2919921875,25.178421860822226,-85.08514990336577,-2.6236799306206966,Holding Period Complete,99236.54178458123,ASIANPAINT.NS,Asian Paints,28
2023-08-08 00:00:00+05:30,2023-09-05 00:00:00+05:30,3259.253227900213,3152.3115234375,26.008131922649667,-113.35326921405071,-3.477890832283658,Holding Period Complete,99123.18851536718,ASIANPAINT.NS,Asian Paints,28
2023-08-09 00:00:00+05:30,2023-09-06 00:00:00+05:30,3230.256064963248,3154.267333984375,22.371819312997786,-82.37325437782043,-2.550053392710142,Holding Period Complete,99040.81526098936,ASIANPAINT.NS,Asian Paints,28
2023-08-10 00:00:00+05:30,2023-09-07 00:00:00+05:30,3158.864168865483,3174.85400390625,18.03753754267575,9.656116867995316,0.3056831934455524,Holding Period Complete,99050.47137785735,ASIANPAINT.NS,Asian Paints,28
2023-08-11 00:00:00+05:30,2023-09-08 00:00:00+05:30,3109.9652400355203,3166.73681640625,11.40555070707984,50.49487431428792,1.6236475464179527,Holding Period Complete,99100.96625217164,ASIANPAINT.NS,Asian Paints,28
2023-08-14 00:00:00+05:30,2023-09-11 00:00:00+05:30,3082.8261744874353,3187.616455078125,20.75696064247542,98.51983796112413,3.1957636397551505,Holding Period Complete,99199.48609013276,ASIANPAINT.NS,Asian Paints,28
2023-08-16 00:00:00+05:30,2023-09-13 00:00:00+05:30,3106.9333707272085,3205.5625,21.982177056869247,92.31663340206428,2.9713103689911655,Holding Period Complete,99291.80272353483,ASIANPAINT.NS,Asian Paints,28
