Date,Portfolio Value
2025-01-01 00:00:00+05:30,99961.67050000001
2025-01-13 00:00:00+05:30,98988.92539416504
2025-01-14 00:00:00+05:30,98988.92539416504
2025-01-15 00:00:00+05:30,98988.92539416504
2025-01-16 00:00:00+05:30,98988.92539416504
2025-01-17 00:00:00+05:30,98988.92539416504
2025-01-20 00:00:00+05:30,98955.59539416504
2025-01-31 00:00:00+05:30,98972.68658068847
2025-02-11 00:00:00+05:30,99138.85540393066
2025-02-24 00:00:00+05:30,101212.94708189587
2025-03-07 00:00:00+05:30,99503.42405640759
2025-03-20 00:00:00+05:30,100839.04539429821
2025-04-01 00:00:00+05:30,101494.00949582476
2025-04-15 00:00:00+05:30,103961.43653805133
2025-04-28 00:00:00+05:30,103866.36720211383
2025-05-09 00:00:00+05:30,101534.96301875444
2025-05-12 00:00:00+05:30,101463.30351875444
2025-05-23 00:00:00+05:30,101794.92973945757
2025-06-05 00:00:00+05:30,102966.16789863726
2025-06-16 00:00:00+05:30,103585.2659210982
2025-06-27 00:00:00+05:30,105588.36066738413
2025-07-10 00:00:00+05:30,103728.58613125132
2025-07-21 00:00:00+05:30,104809.6409581312
2025-08-01 00:00:00+05:30,102392.28337556162
2025-08-04 00:00:00+05:30,102392.28337556162
2025-08-05 00:00:00+05:30,102353.95387556162
2025-08-18 00:00:00+05:30,106946.95387556162
2025-08-29 00:00:00+05:30,107919.0212255616
2025-09-11 00:00:00+05:30,107517.62034665536
2025-09-22 00:00:00+05:30,106907.56578795174
2025-09-23 00:00:00+05:30,106835.90628795174
