Date,Symbol,Signal Strength (ROC),Entry Price,Reason,Active Position
2025-08-11 00:00:00+05:30,LT.NS,7.194201235598988,3668.39990234375,Capital locked in active position,ASIANPAINT.NS
2025-08-12 00:00:00+05:30,LT.NS,5.449708052352085,3686.10009765625,Capital locked in active position,ASIANPAINT.NS
2025-08-13 00:00:00+05:30,EICHERMOT.NS,5.612070676990272,5714.5,Capital locked in active position,ASIANPAINT.NS
2025-08-14 00:00:00+05:30,EICHERMOT.NS,6.770399184958785,5764.0,Capital locked in active position,ASIANPAINT.NS
2025-08-18 00:00:00+05:30,MARUTI.NS,14.355389367582507,14068.0,Capital locked in active position,ASIANPAINT.NS
2025-08-19 00:00:00+05:30,MARUTI.NS,15.244642135058633,14250.0,Capital locked in active position,ASIANPAINT.NS
2025-08-20 00:00:00+05:30,MARUTI.NS,13.43224056791896,14221.0,Capital locked in active position,ASIANPAINT.NS
2025-08-21 00:00:00+05:30,MARUTI.NS,14.02107952730757,14280.0,Capital locked in active position,ASIANPAINT.NS
2025-08-22 00:00:00+05:30,MARUTI.NS,13.592463584547183,14349.0,Capital locked in active position,ASIANPAINT.NS
2025-08-25 00:00:00+05:30,MARUTI.NS,14.789515488482923,14452.0,Capital locked in active position,ASIANPAINT.NS
2025-09-01 00:00:00+05:30,BRITANNIA.NS,7.492186063614635,5846.5,Capital locked in active position,MARUTI.NS
2025-09-02 00:00:00+05:30,BRITANNIA.NS,7.137661392980542,5891.5,Capital locked in active position,MARUTI.NS
2025-09-03 00:00:00+05:30,EICHERMOT.NS,7.309473684210527,6371.5,Capital locked in active position,MARUTI.NS
2025-09-04 00:00:00+05:30,BRITANNIA.NS,8.673514962036624,6083.0,Capital locked in active position,MARUTI.NS
2025-09-05 00:00:00+05:30,EICHERMOT.NS,11.072664359861593,6580.5,Capital locked in active position,MARUTI.NS
2025-09-08 00:00:00+05:30,EICHERMOT.NS,13.763458809782156,6815.0,Capital locked in active position,MARUTI.NS
2025-09-09 00:00:00+05:30,EICHERMOT.NS,11.76231507072021,6874.5,Capital locked in active position,MARUTI.NS
2025-09-10 00:00:00+05:30,EICHERMOT.NS,11.14452934482198,6836.5,Capital locked in active position,MARUTI.NS
2025-09-11 00:00:00+05:30,BAJFINANCE.NS,10.651767920920543,970.25,Capital locked in active position,MARUTI.NS
2025-09-12 00:00:00+05:30,BAJFINANCE.NS,14.28490378784392,1003.25,Capital locked in active position,MARUTI.NS
2025-09-15 00:00:00+05:30,BAJFINANCE.NS,13.549221713376689,1009.8499755859376,Capital locked in active position,MARUTI.NS
2025-09-16 00:00:00+05:30,BAJFINANCE.NS,12.712057916817464,1003.25,Capital locked in active position,MARUTI.NS
2025-09-17 00:00:00+05:30,BAJFINANCE.NS,12.406561834375113,1007.5,Capital locked in active position,MARUTI.NS
2025-09-19 00:00:00+05:30,ADANIENT.NS,10.633826073500735,2524.0,Capital locked in active position,MARUTI.NS
2025-09-22 00:00:00+05:30,ADANIENT.NS,13.78684110606093,2629.5,Capital locked in active position,MARUTI.NS
2025-09-23 00:00:00+05:30,ADANIENT.NS,15.781267921617301,2676.39990234375,Capital locked in active position,MARUTI.NS
2025-09-24 00:00:00+05:30,ADANIENT.NS,11.94770120032854,2619.800048828125,Capital locked in active position,MARUTI.NS
2025-09-26 00:00:00+05:30,ADANIENT.NS,6.341971202837583,2543.699951171875,Capital locked in active position,MARUTI.NS
2025-09-29 00:00:00+05:30,BPCL.NS,6.404407900398308,338.1000061035156,Capital locked in active position,MARUTI.NS
2025-09-30 00:00:00+05:30,BPCL.NS,6.724271452155342,339.6499938964844,Capital locked in active position,MARUTI.NS
2025-10-01 00:00:00+05:30,ADANIENT.NS,7.939215286089716,2592.699951171875,Capital locked in active position,MARUTI.NS
