Ticker,Name,Best Holding Period (days),Initial Investment,Final Investment,Total Profit/Loss,Return %,Number of Trades,Winning Trades,Losing Trades,Win Rate %,Avg Profit per Trade,Data Points,Test Period
ULTRACEMCO.NS,UltraTech Cement,29,100000,106765.30476297736,6765.304762977365,6.765304762977364,13,10,3,76.92307692307693,520.4080586905665,926,2022-01-03 to 2025-10-01
MARUTI.NS,Maruti Suzuki,6,100000,104207.32714289818,4207.3271428981825,4.207327142898182,15,9,6,60.0,280.4884761932122,927,2022-01-03 to 2025-10-01
ADANIENT.NS,Adani Enterprises,22,100000,102895.21759935119,2895.217599351192,2.895217599351192,22,14,8,63.63636363636363,131.60079997050872,927,2022-01-03 to 2025-10-01
TITAN.NS,Titan Company,26,100000,102546.55967061751,2546.559670617513,2.546559670617513,18,12,6,66.66666666666666,141.4755372565285,927,2022-01-03 to 2025-10-01
DIVISLAB.NS,Divi's Laboratories,10,100000,102544.8116286837,2544.811628683703,2.544811628683703,20,15,5,75.0,127.24058143418515,925,2022-01-03 to 2025-10-01
APOLLOHOSP.NS,Apollo Hospitals,25,100000,102174.44706323677,2174.447063236774,2.174447063236774,10,8,2,80.0,217.4447063236774,926,2022-01-03 to 2025-10-01
BRITANNIA.NS,Britannia Industries,30,100000,101889.88315107425,1889.8831510742457,1.8898831510742458,12,8,4,66.66666666666666,157.49026258952048,927,2022-01-03 to 2025-10-01
EICHERMOT.NS,Eicher Motors,28,100000,101846.88058622697,1846.8805862269655,1.8468805862269657,10,7,3,70.0,184.68805862269656,925,2022-01-03 to 2025-10-01
GRASIM.NS,Grasim Industries,17,100000,101843.3530273689,1843.3530273688957,1.8433530273688956,15,12,3,80.0,122.89020182459305,926,2022-01-03 to 2025-10-01
LT.NS,Larsen & Toubro,11,100000,101696.6930955484,1696.6930955483986,1.6966930955483985,14,10,4,71.42857142857143,121.19236396774275,927,2022-01-03 to 2025-10-01
BAJAJ-AUTO.NS,Bajaj Auto,2,100000,101375.34393903674,1375.343939036742,1.3753439390367421,15,10,5,66.66666666666666,91.6895959357828,925,2022-01-03 to 2025-10-01
TCS.NS,Tata Consultancy Services,30,100000,101336.2805114755,1336.2805114755029,1.3362805114755028,17,10,7,58.82352941176471,78.60473596914723,927,2022-01-03 to 2025-10-01
ASIANPAINT.NS,Asian Paints,21,100000,101213.00573994263,1213.0057399426296,1.2130057399426295,19,11,8,57.89473684210527,63.842407365401556,927,2022-01-03 to 2025-10-01
HINDUNILVR.NS,Hindustan Unilever,25,100000,101003.7912177243,1003.7912177242979,1.0037912177242978,16,11,5,68.75,62.73695110776862,926,2022-01-03 to 2025-10-01
ADANIPORTS.NS,Adani Ports,4,100000,100889.80159685736,889.80159685736,0.88980159685736,20,16,4,80.0,44.490079842868,926,2022-01-03 to 2025-10-01
DRREDDY.NS,Dr. Reddy's Laboratories,23,100000,100885.2869453625,885.2869453625026,0.8852869453625025,17,13,4,76.47058823529412,52.075702668382505,926,2022-01-03 to 2025-10-01
INDUSINDBK.NS,IndusInd Bank,1,100000,100861.46909400585,861.4690940058499,0.8614690940058499,30,27,3,90.0,28.715636466861664,927,2022-01-03 to 2025-10-01
SBILIFE.NS,SBI Life Insurance,9,100000,100733.8566827296,733.8566827296017,0.7338566827296018,18,12,6,66.66666666666666,40.769815707200095,925,2022-01-03 to 2025-10-01
JSWSTEEL.NS,JSW Steel,30,100000,100728.95266827785,728.9526682778524,0.7289526682778523,11,9,2,81.81818181818183,66.26842438889567,926,2022-01-03 to 2025-10-01
BAJAJFINSV.NS,Bajaj Finserv,2,100000,100713.63127600735,713.6312760073488,0.7136312760073488,22,16,6,72.72727272727273,32.43778527306131,925,2022-01-03 to 2025-10-01
MandM.NS,MandM.NS,12,100000,100709.94673252781,709.9467325278092,0.7099467325278093,11,6,5,54.54545454545454,64.54061204798266,927,2022-01-03 to 2025-10-01
SUNPHARMA.NS,Sun Pharmaceutical,13,100000,100641.19990231411,641.1999023141107,0.6411999023141107,14,13,1,92.85714285714286,45.799993022436475,927,2022-01-03 to 2025-10-01
KOTAKBANK.NS,Kotak Mahindra Bank,7,100000,100629.56434122738,629.5643412273785,0.6295643412273785,18,14,4,77.77777777777779,34.975796734854356,927,2022-01-03 to 2025-10-01
