Date,Capital,Position,Position Value,Total Value
2022-01-03 00:00:00+05:30,100000.0,,0.0,100000.0
2022-01-04 00:00:00+05:30,100000.0,,0.0,100000.0
2022-01-05 00:00:00+05:30,100000.0,,0.0,100000.0
2022-01-06 00:00:00+05:30,100000.0,,0.0,100000.0
2022-01-07 00:00:00+05:30,100000.0,,0.0,100000.0
2022-01-10 00:00:00+05:30,100000.0,,0.0,100000.0
2022-01-11 00:00:00+05:30,100000.0,,0.0,100000.0
2022-01-12 00:00:00+05:30,100000.0,,0.0,100000.0
2022-01-13 00:00:00+05:30,100000.0,,0.0,100000.0
2022-01-14 00:00:00+05:30,100000.0,,0.0,100000.0
2022-01-17 00:00:00+05:30,100000.0,,0.0,100000.0
2022-01-18 00:00:00+05:30,100000.0,,0.0,100000.0
2022-01-19 00:00:00+05:30,100000.0,,0.0,100000.0
2022-01-20 00:00:00+05:30,2305.8733567760646,,0.0,2305.8733567760646
2022-01-21 00:00:00+05:30,2305.8733567760646,APOLLOHOSP.NS,102081.6650390625,102081.6650390625
2022-01-24 00:00:00+05:30,2305.8733567760646,APOLLOHOSP.NS,97871.4580078125,97871.4580078125
2022-01-25 00:00:00+05:30,2305.8733567760646,APOLLOHOSP.NS,97607.08203125,97607.08203125
2022-01-27 00:00:00+05:30,94570.84541444006,,0.0,94570.84541444006
2022-01-28 00:00:00+05:30,1788.0277644903836,,0.0,1788.0277644903836
2022-01-31 00:00:00+05:30,1788.0277644903836,ASIANPAINT.NS,94255.42431640625,94255.42431640625
2022-02-01 00:00:00+05:30,1788.0277644903836,ASIANPAINT.NS,95571.07763671875,95571.07763671875
2022-02-02 00:00:00+05:30,1788.0277644903836,ASIANPAINT.NS,95614.4443359375,95614.4443359375
2022-02-03 00:00:00+05:30,1788.0277644903836,ASIANPAINT.NS,95772.90307617188,95772.90307617188
2022-02-04 00:00:00+05:30,1788.0277644903836,ASIANPAINT.NS,96779.07861328125,96779.07861328125
2022-02-07 00:00:00+05:30,1788.0277644903836,ASIANPAINT.NS,94926.72265625,94926.72265625
2022-02-08 00:00:00+05:30,1788.0277644903836,ASIANPAINT.NS,96172.09619140625,96172.09619140625
2022-02-09 00:00:00+05:30,1788.0277644903836,ASIANPAINT.NS,96530.90454101562,96530.90454101562
2022-02-10 00:00:00+05:30,1788.0277644903836,ASIANPAINT.NS,96841.880859375,96841.880859375
2022-02-11 00:00:00+05:30,1788.0277644903836,ASIANPAINT.NS,96170.59008789062,96170.59008789062
2022-02-14 00:00:00+05:30,1788.0277644903836,ASIANPAINT.NS,93992.302734375,93992.302734375
2022-02-15 00:00:00+05:30,1788.0277644903836,ASIANPAINT.NS,97614.81469726562,97614.81469726562
2022-02-16 00:00:00+05:30,1788.0277644903836,ASIANPAINT.NS,97263.49145507812,97263.49145507812
2022-02-17 00:00:00+05:30,1788.0277644903836,ASIANPAINT.NS,97652.19482421875,97652.19482421875
2022-02-18 00:00:00+05:30,1788.0277644903836,ASIANPAINT.NS,97430.92626953125,97430.92626953125
2022-02-21 00:00:00+05:30,1788.0277644903836,ASIANPAINT.NS,97227.60229492188,97227.60229492188
2022-02-22 00:00:00+05:30,1788.0277644903836,ASIANPAINT.NS,96495.01538085938,96495.01538085938
2022-02-23 00:00:00+05:30,1788.0277644903836,ASIANPAINT.NS,96795.51708984375,96795.51708984375
2022-02-24 00:00:00+05:30,1788.0277644903836,ASIANPAINT.NS,91767.66674804688,91767.66674804688
2022-02-25 00:00:00+05:30,1788.0277644903836,ASIANPAINT.NS,93267.20849609375,93267.20849609375
2022-02-28 00:00:00+05:30,1788.0277644903836,ASIANPAINT.NS,94925.22412109375,94925.22412109375
