Date,Portfolio Value,Cash,Positions
2023-09-07 00:00:00+05:30,110945.34336360193,7341.859232742561,4
2023-09-08 00:00:00+05:30,111243.1345623324,7341.859232742561,4
2023-09-11 00:00:00+05:30,113547.87339289881,7341.859232742561,4
2023-09-12 00:00:00+05:30,112170.30417903162,7341.859232742561,4
2023-09-13 00:00:00+05:30,112448.44923770169,5020.801990387234,5
2023-09-14 00:00:00+05:30,112602.41063296536,5020.801990387234,5
2023-09-15 00:00:00+05:30,112935.69241702298,5020.801990387234,5
2023-09-18 00:00:00+05:30,113649.25960147122,5020.801990387234,5
2023-09-20 00:00:00+05:30,113208.46629702786,5020.801990387234,5
2023-09-21 00:00:00+05:30,112309.7578161929,5020.801990387234,5
2023-09-22 00:00:00+05:30,113004.36714541653,5020.801990387234,5
2023-09-25 00:00:00+05:30,113374.03003298977,5020.801990387234,5
2023-09-26 00:00:00+05:30,113293.24618899563,5020.801990387234,5
2023-09-27 00:00:00+05:30,114200.76561343411,5020.801990387234,5
2023-09-28 00:00:00+05:30,113637.17287051419,5020.801990387234,5
2023-09-29 00:00:00+05:30,114918.44905459622,5020.801990387234,5
2023-10-03 00:00:00+05:30,114124.54121768216,5020.801990387234,5
2023-10-04 00:00:00+05:30,112500.89778506497,5020.801990387234,5
2023-10-05 00:00:00+05:30,113051.02858340481,5020.801990387234,5
2023-10-06 00:00:00+05:30,113286.88661563137,5020.801990387234,5
2023-10-09 00:00:00+05:30,113162.74684512356,5020.801990387234,5
2023-10-10 00:00:00+05:30,115014.96364199856,5020.801990387234,5
2023-10-11 00:00:00+05:30,115054.38167178372,5020.801990387234,5
2023-10-12 00:00:00+05:30,115686.07384097317,5020.801990387234,5
2023-10-13 00:00:00+05:30,115559.19510354643,5881.262638946828,4
2023-10-16 00:00:00+05:30,115486.64789285307,31490.887998443897,3
2023-10-17 00:00:00+05:30,115884.65984902983,31490.887998443897,3
2023-10-18 00:00:00+05:30,114794.20477090483,31490.887998443897,3
2023-10-19 00:00:00+05:30,114688.99297891265,31490.887998443897,3
2023-10-20 00:00:00+05:30,114091.41387735015,31490.887998443897,3
2023-10-23 00:00:00+05:30,113419.27410684233,31490.887998443897,3
2023-10-25 00:00:00+05:30,112202.65093789702,31490.887998443897,3
2023-10-26 00:00:00+05:30,110338.59930215483,83496.05318814117,1
2023-10-27 00:00:00+05:30,110555.77669888336,83496.05318814117,1
2023-10-30 00:00:00+05:30,109829.37301074249,2524.396204101864,5
2023-10-31 00:00:00+05:30,110081.72432910187,2524.396204101864,5
2023-11-01 00:00:00+05:30,109140.87471972687,2524.396204101864,5
2023-11-02 00:00:00+05:30,109954.06560717804,2524.396204101864,5
2023-11-03 00:00:00+05:30,110516.53890429718,2524.396204101864,5
2023-11-06 00:00:00+05:30,111259.86193286163,2524.396204101864,5
2023-11-07 00:00:00+05:30,111256.24105273468,2524.396204101864,5
2023-11-08 00:00:00+05:30,111123.90017138702,2524.396204101864,5
2023-11-09 00:00:00+05:30,111812.54552661163,2524.396204101864,5
2023-11-10 00:00:00+05:30,111468.55800830109,2524.396204101864,5
2023-11-13 00:00:00+05:30,111408.39252572664,1728.1119165957716,5
2023-11-15 00:00:00+05:30,112792.94345956453,1728.1119165957716,5
2023-11-16 00:00:00+05:30,114280.1029596866,1728.1119165957716,5
2023-11-17 00:00:00+05:30,113677.93724923738,1728.1119165957716,5
2023-11-20 00:00:00+05:30,113921.8317499698,1728.1119165957716,5
2023-11-21 00:00:00+05:30,113257.58025460847,1728.1119165957716,5
2023-11-22 00:00:00+05:30,114675.11220651276,1728.1119165957716,5
2023-11-23 00:00:00+05:30,113808.58825021394,1728.1119165957716,5
2023-11-24 00:00:00+05:30,113605.93363290436,1728.1119165957716,5
2023-11-28 00:00:00+05:30,115831.20971017487,1728.1119165957716,5
2023-11-29 00:00:00+05:30,116163.67286169465,9367.223459839188,4
2023-11-30 00:00:00+05:30,117181.3960062259,9367.223459839188,4
2023-12-01 00:00:00+05:30,117664.55039465363,9367.223459839188,4
2023-12-04 00:00:00+05:30,120867.20496618685,62273.82109259065,2
2023-12-05 00:00:00+05:30,120963.12993048129,62273.82109259065,2
2023-12-06 00:00:00+05:30,120807.0077075809,62273.82109259065,2
2023-12-07 00:00:00+05:30,120406.02177618441,62273.82109259065,2
2023-12-08 00:00:00+05:30,120563.78941534457,62273.82109259065,2
2023-12-11 00:00:00+05:30,120900.03004644808,62273.82109259065,2
2023-12-12 00:00:00+05:30,120661.81080816683,62273.82109259065,2
2023-12-13 00:00:00+05:30,122441.44406427036,1807.3523284305084,5
2023-12-14 00:00:00+05:30,122957.81375421176,1807.3523284305084,5
2023-12-15 00:00:00+05:30,125581.15677178989,1807.3523284305084,5
2023-12-18 00:00:00+05:30,125708.65944207797,1807.3523284305084,5
2023-12-19 00:00:00+05:30,125682.23053277622,1807.3523284305084,5
2023-12-20 00:00:00+05:30,120494.74383844026,1807.3523284305084,5
2023-12-21 00:00:00+05:30,122523.20395196567,1807.3523284305084,5
2023-12-22 00:00:00+05:30,122610.28959954868,1807.3523284305084,5
2023-12-26 00:00:00+05:30,124826.60696710239,1807.3523284305084,5
2023-12-27 00:00:00+05:30,124121.01439202914,1807.3523284305084,5
2023-12-28 00:00:00+05:30,124351.25053610263,12920.01652731356,4
2023-12-29 00:00:00+05:30,124636.80296530185,12920.01652731356,4
2024-01-01 00:00:00+05:30,125323.00024618563,12920.01652731356,4
2024-01-02 00:00:00+05:30,124411.7057973331,12920.01652731356,4
2024-01-03 00:00:00+05:30,123639.56582846103,12920.01652731356,4
2024-01-04 00:00:00+05:30,124702.73524679599,12920.01652731356,4
2024-01-05 00:00:00+05:30,125508.66436972079,12920.01652731356,4
2024-01-08 00:00:00+05:30,125315.54979147372,12920.01652731356,4
2024-01-09 00:00:00+05:30,126159.34715475497,12920.01652731356,4
2024-01-10 00:00:00+05:30,125835.33807577548,40568.41845224032,3
2024-01-11 00:00:00+05:30,126762.9084215244,6321.077275284166,5
2024-01-12 00:00:00+05:30,126943.82881642185,6321.077275284166,5
2024-01-15 00:00:00+05:30,127290.80974293553,6321.077275284166,5
2024-01-16 00:00:00+05:30,128214.75711537205,6321.077275284166,5
2024-01-17 00:00:00+05:30,126850.89203358494,6321.077275284166,5
2024-01-18 00:00:00+05:30,127389.65915394627,6321.077275284166,5
2024-01-19 00:00:00+05:30,128542.21724415623,6321.077275284166,5
2024-01-23 00:00:00+05:30,127057.82724476658,6321.077275284166,5
2024-01-24 00:00:00+05:30,128413.14142323338,28507.07463612401,4
2024-01-25 00:00:00+05:30,128693.58608021581,28507.07463612401,4
2024-01-29 00:00:00+05:30,131584.8278955692,14771.321120666864,4
2024-01-30 00:00:00+05:30,131280.22315924108,14771.321120666864,4
2024-01-31 00:00:00+05:30,132179.51019232214,14771.321120666864,4
2024-02-01 00:00:00+05:30,131516.5191644901,14771.321120666864,4
2024-02-02 00:00:00+05:30,135591.43362371862,46115.59336096227,3
2024-02-05 00:00:00+05:30,135079.52393347205,46115.59336096227,3
2024-02-06 00:00:00+05:30,137105.65183264198,83346.14524340857,2
2024-02-07 00:00:00+05:30,137021.59397387732,83346.14524340857,2
2024-02-08 00:00:00+05:30,137399.00559497107,83346.14524340857,2
2024-02-09 00:00:00+05:30,136874.36301684607,83346.14524340857,2
2024-02-12 00:00:00+05:30,131534.7716027683,448.8716393894065,5
2024-02-13 00:00:00+05:30,132657.61190428198,448.8716393894065,5
2024-02-14 00:00:00+05:30,138677.56571592749,448.8716393894065,5
2024-02-15 00:00:00+05:30,143085.11796202124,448.8716393894065,5
2024-02-16 00:00:00+05:30,142810.62755979956,448.8716393894065,5
2024-02-19 00:00:00+05:30,141975.18311705053,448.8716393894065,5
2024-02-20 00:00:00+05:30,141911.23301329077,448.8716393894065,5
2024-02-21 00:00:00+05:30,139097.3148766941,448.8716393894065,5
2024-02-22 00:00:00+05:30,139090.68267454565,448.8716393894065,5
2024-02-23 00:00:00+05:30,137571.5621911472,448.8716393894065,5
2024-02-26 00:00:00+05:30,137952.70611949195,27228.454288437253,4
2024-02-27 00:00:00+05:30,136832.6523322605,27228.454288437253,4
2024-02-28 00:00:00+05:30,134611.35359568824,52210.94960849035,3
2024-02-29 00:00:00+05:30,134436.1720358585,52210.94960849035,3
2024-03-01 00:00:00+05:30,136705.18560092198,52210.94960849035,3
2024-03-04 00:00:00+05:30,138467.4806448673,52210.94960849035,3
2024-03-05 00:00:00+05:30,139590.20574252354,52210.94960849035,3
2024-03-06 00:00:00+05:30,138927.79769198643,52210.94960849035,3
2024-03-07 00:00:00+05:30,138255.52495639073,52210.94960849035,3
2024-03-11 00:00:00+05:30,137369.36040560948,52210.94960849035,3
2024-03-12 00:00:00+05:30,136175.36297949258,6076.072513183968,5
2024-03-13 00:00:00+05:30,131885.21390112344,6076.072513183968,5
2024-03-14 00:00:00+05:30,132509.3859897465,31431.21731744422,4
2024-03-15 00:00:00+05:30,130059.9496172489,56648.32835760535,3
2024-03-18 00:00:00+05:30,131476.45799627723,56648.32835760535,3
2024-03-19 00:00:00+05:30,131243.13719549598,56648.32835760535,3
2024-03-20 00:00:00+05:30,131291.72874823035,56648.32835760535,3
2024-03-21 00:00:00+05:30,132267.35472479285,56648.32835760535,3
2024-03-22 00:00:00+05:30,133408.56370916785,56648.32835760535,3
2024-03-26 00:00:00+05:30,133608.11229315223,56648.32835760535,3
2024-03-27 00:00:00+05:30,134264.00296801794,16148.53287524452,4
2024-03-28 00:00:00+05:30,135140.73325366247,16148.53287524452,4
2024-04-01 00:00:00+05:30,135911.25309008826,16148.53287524452,4
2024-04-02 00:00:00+05:30,136383.53043383826,16148.53287524452,4
2024-04-03 00:00:00+05:30,135552.95621508826,16148.53287524452,4
2024-04-04 00:00:00+05:30,135828.17221850622,16148.53287524452,4
2024-04-05 00:00:00+05:30,134967.5323259281,16148.53287524452,4
2024-04-08 00:00:00+05:30,136147.70499438513,16148.53287524452,4
2024-04-09 00:00:00+05:30,136507.0380632328,16148.53287524452,4
2024-04-10 00:00:00+05:30,136563.8180314945,16148.53287524452,4
2024-04-12 00:00:00+05:30,136047.55040570107,33340.66582318153,3
2024-04-15 00:00:00+05:30,135518.6224882206,33340.66582318153,3
2024-04-16 00:00:00+05:30,135787.83519574013,33340.66582318153,3
2024-04-18 00:00:00+05:30,135702.49089642373,33340.66582318153,3
2024-04-19 00:00:00+05:30,136816.14317913857,33340.66582318153,3
2024-04-22 00:00:00+05:30,138804.16319866982,33340.66582318153,3
2024-04-23 00:00:00+05:30,138669.6180326542,33340.66582318153,3
2024-04-24 00:00:00+05:30,140513.46562786904,33340.66582318153,3
2024-04-25 00:00:00+05:30,141647.78301068154,71608.24007000771,2
2024-04-26 00:00:00+05:30,138875.0044743046,71608.24007000771,2
2024-04-29 00:00:00+05:30,138627.95088494912,2170.2523986209926,4
2024-04-30 00:00:00+05:30,140209.22041619912,2170.2523986209926,4
2024-05-02 00:00:00+05:30,140274.40108026162,2170.2523986209926,4
2024-05-03 00:00:00+05:30,140573.9358703007,2170.2523986209926,4
2024-05-06 00:00:00+05:30,140759.86543573037,2170.2523986209926,4
2024-05-07 00:00:00+05:30,138982.79963983194,2170.2523986209926,4
2024-05-08 00:00:00+05:30,139491.418414246,2170.2523986209926,4
2024-05-09 00:00:00+05:30,137906.74910272256,2170.2523986209926,4
2024-05-10 00:00:00+05:30,138640.275836121,2170.2523986209926,4
2024-05-13 00:00:00+05:30,139844.89668573037,2170.2523986209926,4
2024-05-14 00:00:00+05:30,142020.47296453896,32258.520571960842,3
2024-05-15 00:00:00+05:30,141382.56085516396,32258.520571960842,3
2024-05-16 00:00:00+05:30,142559.83941961708,71926.4716046757,2
2024-05-17 00:00:00+05:30,142222.7294171757,71926.4716046757,2
2024-05-21 00:00:00+05:30,142281.9208234257,71926.4716046757,2
2024-05-22 00:00:00+05:30,143377.2411359257,71926.4716046757,2
2024-05-23 00:00:00+05:30,144980.1825421757,71926.4716046757,2
2024-05-24 00:00:00+05:30,145083.5419171757,71926.4716046757,2
2024-05-27 00:00:00+05:30,144982.6630109257,71926.4716046757,2
2024-05-28 00:00:00+05:30,145021.5067609257,71926.4716046757,2
2024-05-29 00:00:00+05:30,143951.85425701944,3276.4675382694477,4
2024-05-30 00:00:00+05:30,142636.61499920694,3276.4675382694477,4
2024-05-31 00:00:00+05:30,141468.9201749882,3276.4675382694477,4
2024-06-03 00:00:00+05:30,143245.94117108194,3276.4675382694477,4
2024-06-04 00:00:00+05:30,145590.73804608194,3276.4675382694477,4
2024-06-05 00:00:00+05:30,151806.9260343632,3276.4675382694477,4
2024-06-06 00:00:00+05:30,150307.86695233194,3276.4675382694477,4
2024-06-07 00:00:00+05:30,154231.18628826944,3276.4675382694477,4
2024-06-10 00:00:00+05:30,154232.9455656132,3276.4675382694477,4
2024-06-11 00:00:00+05:30,153936.20972576944,3276.4675382694477,4
2024-06-12 00:00:00+05:30,153730.98898602335,8439.30343914836,4
2024-06-13 00:00:00+05:30,155634.5675993046,8439.30343914836,4
2024-06-14 00:00:00+05:30,156659.87668133585,8439.30343914836,4
2024-06-18 00:00:00+05:30,156031.10324383585,49235.56399774211,3
2024-06-19 00:00:00+05:30,154849.4917321171,49235.56399774211,3
2024-06-20 00:00:00+05:30,154906.6401696171,49235.56399774211,3
2024-06-21 00:00:00+05:30,153658.3794274296,49235.56399774211,3
2024-06-24 00:00:00+05:30,154619.2319664921,49235.56399774211,3
2024-06-25 00:00:00+05:30,154552.2319664921,49235.56399774211,3
2024-06-26 00:00:00+05:30,156010.3950524296,49235.56399774211,3
2024-06-27 00:00:00+05:30,157986.88220819132,9085.255010925706,4
2024-06-28 00:00:00+05:30,156565.96228631632,9085.255010925706,4
2024-07-01 00:00:00+05:30,157771.87195428507,9085.255010925706,4
2024-07-02 00:00:00+05:30,157807.885992371,9085.255010925706,4
2024-07-03 00:00:00+05:30,159687.880132996,9085.255010925706,4
2024-07-04 00:00:00+05:30,158756.80420526164,9085.255010925706,4
2024-07-05 00:00:00+05:30,156921.3027404179,9085.255010925706,4
2024-07-08 00:00:00+05:30,155960.1475890507,9085.255010925706,4
2024-07-09 00:00:00+05:30,157276.16052850382,9085.255010925706,4
2024-07-10 00:00:00+05:30,154476.52014764445,9085.255010925706,4
2024-07-11 00:00:00+05:30,154126.93109692427,1540.8558100590235,5
2024-07-12 00:00:00+05:30,157097.23920239302,1540.8558100590235,5
2024-07-15 00:00:00+05:30,156594.8020075688,1540.8558100590235,5
2024-07-16 00:00:00+05:30,157865.64258374067,1540.8558100590235,5
2024-07-18 00:00:00+05:30,159201.44659985395,1540.8558100590235,5
2024-07-19 00:00:00+05:30,157736.86218823286,1540.8558100590235,5
2024-07-22 00:00:00+05:30,155763.3717402348,1540.8558100590235,5
2024-07-23 00:00:00+05:30,156030.47919262736,1540.8558100590235,5
2024-07-24 00:00:00+05:30,157062.49011792033,1540.8558100590235,5
2024-07-25 00:00:00+05:30,157056.08345593305,1540.8558100590235,5
2024-07-26 00:00:00+05:30,159644.57024064678,12444.04225602765,4
2024-07-29 00:00:00+05:30,159242.4224745335,12444.04225602765,4
2024-07-30 00:00:00+05:30,158666.2348219456,12444.04225602765,4
2024-07-31 00:00:00+05:30,160392.96281877178,12444.04225602765,4
2024-08-01 00:00:00+05:30,161201.5518080296,12444.04225602765,4
2024-08-02 00:00:00+05:30,158456.34645524638,12444.04225602765,4
2024-08-05 00:00:00+05:30,154512.50377336162,48457.23675618024,3
2024-08-06 00:00:00+05:30,151868.3585823521,48457.23675618024,3
2024-08-07 00:00:00+05:30,153673.67437825055,48457.23675618024,3
2024-08-08 00:00:00+05:30,153923.02789387555,48457.23675618024,3
2024-08-09 00:00:00+05:30,154608.73030595444,4062.7024739231783,4
2024-08-12 00:00:00+05:30,154049.17097978256,4062.7024739231783,4
2024-08-13 00:00:00+05:30,150971.66969804428,4062.7024739231783,4
2024-08-14 00:00:00+05:30,151820.69139604233,4062.7024739231783,4
2024-08-16 00:00:00+05:30,153572.2186482396,4062.7024739231783,4
2024-08-19 00:00:00+05:30,154224.93352250717,4062.7024739231783,4
2024-08-20 00:00:00+05:30,157926.8518574681,4062.7024739231783,4
2024-08-21 00:00:00+05:30,160217.59312944076,4062.7024739231783,4
2024-08-22 00:00:00+05:30,159969.86687211654,4062.7024739231783,4
2024-08-23 00:00:00+05:30,160319.03078202865,38923.352826462244,3
2024-08-26 00:00:00+05:30,160192.62376994372,11195.060232346063,4
2024-08-27 00:00:00+05:30,159592.70412272692,11195.060232346063,4
2024-08-28 00:00:00+05:30,159084.98576945544,11195.060232346063,4
2024-08-29 00:00:00+05:30,160471.48885173083,11195.060232346063,4
2024-08-30 00:00:00+05:30,160794.41252726794,11195.060232346063,4
2024-09-02 00:00:00+05:30,161557.72838420153,11195.060232346063,4
2024-09-03 00:00:00+05:30,160913.84065837145,11195.060232346063,4
2024-09-04 00:00:00+05:30,160628.60228556872,11195.060232346063,4
2024-09-05 00:00:00+05:30,160302.75044841052,47901.734783127315,3
2024-09-06 00:00:00+05:30,159612.2878226781,47901.734783127315,3
2024-09-09 00:00:00+05:30,159220.46794676257,12806.99406980945,4
2024-09-10 00:00:00+05:30,160023.40044187976,12806.99406980945,4
2024-09-11 00:00:00+05:30,161301.55095457507,12806.99406980945,4
2024-09-12 00:00:00+05:30,163815.05241941882,12806.99406980945,4
2024-09-13 00:00:00+05:30,164829.37907957507,12806.99406980945,4
2024-09-16 00:00:00+05:30,163629.26250242663,12806.99406980945,4
2024-09-17 00:00:00+05:30,164517.87480711413,12806.99406980945,4
2024-09-18 00:00:00+05:30,163109.93620848132,12806.99406980945,4
2024-09-19 00:00:00+05:30,163567.55339598132,12806.99406980945,4
2024-09-20 00:00:00+05:30,165023.64751219226,12806.99406980945,4
2024-09-23 00:00:00+05:30,167082.6060408788,44267.20886705068,3
2024-09-24 00:00:00+05:30,166653.12073228505,44267.20886705068,3
2024-09-25 00:00:00+05:30,167617.56470201162,44267.20886705068,3
2024-09-26 00:00:00+05:30,169788.55139634755,44267.20886705068,3
2024-09-27 00:00:00+05:30,169438.78442857412,44267.20886705068,3
2024-09-30 00:00:00+05:30,167774.82153794912,44267.20886705068,3
2024-10-01 00:00:00+05:30,167555.4073533788,44267.20886705068,3
2024-10-03 00:00:00+05:30,164209.75439927724,44267.20886705068,3
2024-10-04 00:00:00+05:30,161633.7237596288,44267.20886705068,3
2024-10-07 00:00:00+05:30,162338.88818833974,44267.20886705068,3
2024-10-08 00:00:00+05:30,162076.385358933,3564.1021558080174,4
2024-10-09 00:00:00+05:30,162572.18882572989,3564.1021558080174,4
2024-10-10 00:00:00+05:30,163748.5214062963,3564.1021558080174,4
2024-10-11 00:00:00+05:30,164316.707624558,3564.1021558080174,4
2024-10-14 00:00:00+05:30,164556.88889897207,3564.1021558080174,4
2024-10-15 00:00:00+05:30,163754.33579838614,3564.1021558080174,4
2024-10-16 00:00:00+05:30,162907.99973881582,3564.1021558080174,4
2024-10-17 00:00:00+05:30,160503.5458203588,3564.1021558080174,4
2024-10-18 00:00:00+05:30,162189.03794682364,3564.1021558080174,4
2024-10-21 00:00:00+05:30,161070.0953198705,3564.1021558080174,4
2024-10-22 00:00:00+05:30,158082.69542387442,5162.850086960374,4
2024-10-23 00:00:00+05:30,158051.78978422598,5162.850086960374,4
2024-10-24 00:00:00+05:30,156180.46922758536,5162.850086960374,4
2024-10-25 00:00:00+05:30,155049.77324369864,42185.26662413078,3
2024-10-28 00:00:00+05:30,155362.88942686515,42185.26662413078,3
2024-10-29 00:00:00+05:30,156502.79274717765,42185.26662413078,3
2024-10-30 00:00:00+05:30,155856.88674131827,42185.26662413078,3
2024-10-31 00:00:00+05:30,154058.73500791984,42185.26662413078,3
2024-11-01 00:00:00+05:30,154215.0785137792,42185.26662413078,3
2024-11-04 00:00:00+05:30,154331.37758604484,42185.26662413078,3
2024-11-05 00:00:00+05:30,156001.25203935296,4347.160181442814,4
2024-11-06 00:00:00+05:30,157191.94301835686,4347.160181442814,4
2024-11-07 00:00:00+05:30,156944.9336189428,4347.160181442814,4
2024-11-08 00:00:00+05:30,155569.9959968725,4347.160181442814,4
2024-11-11 00:00:00+05:30,155807.77627031,4347.160181442814,4
2024-11-12 00:00:00+05:30,152802.61654130608,4347.160181442814,4
2024-11-13 00:00:00+05:30,149727.68001786858,4347.160181442814,4
2024-11-14 00:00:00+05:30,151988.99056474358,4347.160181442814,4
2024-11-18 00:00:00+05:30,152762.1656135717,4347.160181442814,4
2024-11-19 00:00:00+05:30,154579.05898515374,4347.160181442814,4
2024-11-21 00:00:00+05:30,153453.08127821406,37838.93424452266,3
2024-11-22 00:00:00+05:30,155370.08725965937,37838.93424452266,3
2024-11-25 00:00:00+05:30,157130.38984144648,37838.93424452266,3
2024-11-26 00:00:00+05:30,157022.04603041132,37838.93424452266,3
2024-11-27 00:00:00+05:30,157085.43219984492,37838.93424452266,3
2024-11-28 00:00:00+05:30,155119.59134901484,37838.93424452266,3
2024-11-29 00:00:00+05:30,155700.1432899328,37838.93424452266,3
2024-12-02 00:00:00+05:30,156265.2459815832,37838.93424452266,3
2024-12-03 00:00:00+05:30,156846.79072035273,37838.93424452266,3
2024-12-04 00:00:00+05:30,157548.60587538203,37838.93424452266,3
2024-12-05 00:00:00+05:30,159299.16576942502,37026.663511124236,3
2024-12-06 00:00:00+05:30,158646.172788468,37026.663511124236,3
2024-12-09 00:00:00+05:30,159900.1196268469,37026.663511124236,3
2024-12-10 00:00:00+05:30,160282.16540321408,37026.663511124236,3
2024-12-11 00:00:00+05:30,160249.4121683508,37026.663511124236,3
2024-12-12 00:00:00+05:30,160421.38604530392,37026.663511124236,3
2024-12-13 00:00:00+05:30,160984.5353678137,37026.663511124236,3
2024-12-16 00:00:00+05:30,160214.99960121213,37026.663511124236,3
2024-12-17 00:00:00+05:30,158686.84020790158,37026.663511124236,3
2024-12-18 00:00:00+05:30,158872.26934608517,37026.663511124236,3
2024-12-19 00:00:00+05:30,158076.23294862427,5504.832374893791,4
2024-12-20 00:00:00+05:30,155595.76648744263,5504.832374893791,4
2024-12-23 00:00:00+05:30,156224.72629579224,5504.832374893791,4
2024-12-24 00:00:00+05:30,155196.0731585852,5504.832374893791,4
2024-12-26 00:00:00+05:30,155444.19052919067,5504.832374893791,4
2024-12-27 00:00:00+05:30,155950.18320497192,5504.832374893791,4
2024-12-30 00:00:00+05:30,154982.08679994263,5504.832374893791,4
2025-01-01 00:00:00+05:30,154800.27961000122,5504.832374893791,4
2025-01-02 00:00:00+05:30,158072.42911561645,5504.832374893791,4
2025-01-03 00:00:00+05:30,155760.30484803833,5504.832374893791,4
2025-01-06 00:00:00+05:30,153764.970496659,15280.385291580853,5
2025-01-07 00:00:00+05:30,153412.44364119024,15280.385291580853,5
2025-01-08 00:00:00+05:30,153783.847449784,15280.385291580853,5
2025-01-09 00:00:00+05:30,153561.98746443243,15280.385291580853,5
2025-01-10 00:00:00+05:30,152294.15958357305,15280.385291580853,5
2025-01-13 00:00:00+05:30,149594.81888533087,15280.385291580853,5
2025-01-14 00:00:00+05:30,151793.34830427618,15280.385291580853,5
2025-01-15 00:00:00+05:30,150996.22977400274,41683.86602546757,4
2025-01-16 00:00:00+05:30,150645.03631355352,41683.86602546757,4
2025-01-17 00:00:00+05:30,150384.38360359258,41683.86602546757,4
2025-01-20 00:00:00+05:30,149456.46590583868,27154.826745682432,4
2025-01-21 00:00:00+05:30,147661.59188240118,27154.826745682432,4
2025-01-22 00:00:00+05:30,147726.67635505743,27154.826745682432,4
2025-01-23 00:00:00+05:30,147917.82967536993,27154.826745682432,4
2025-01-24 00:00:00+05:30,147063.61483161993,27154.826745682432,4
2025-01-27 00:00:00+05:30,145621.85823982305,61241.36429060431,3
2025-01-28 00:00:00+05:30,145356.80935896368,61241.36429060431,3
2025-01-29 00:00:00+05:30,145832.8017906043,61241.36429060431,3
2025-01-30 00:00:00+05:30,146532.1640952918,61241.36429060431,3
2025-01-31 00:00:00+05:30,148121.89505232306,61241.36429060431,3
2025-02-01 00:00:00+05:30,148208.02387464972,6125.316965470043,5
2025-02-03 00:00:00+05:30,149723.52149427863,6125.316965470043,5
2025-02-04 00:00:00+05:30,150208.11689222784,6125.316965470043,5
2025-02-05 00:00:00+05:30,149045.0125831458,6125.316965470043,5
2025-02-06 00:00:00+05:30,149174.1180518958,6125.316965470043,5
2025-02-07 00:00:00+05:30,149017.357187638,6125.316965470043,5
2025-02-10 00:00:00+05:30,149029.72083509894,6125.316965470043,5
2025-02-11 00:00:00+05:30,147127.16407240363,6125.316965470043,5
2025-02-12 00:00:00+05:30,147375.17963636847,6125.316965470043,5
2025-02-13 00:00:00+05:30,148014.14991224738,6125.316965470043,5
2025-02-14 00:00:00+05:30,147356.43611268685,21385.98249940559,4
2025-02-17 00:00:00+05:30,148187.92927674935,21385.98249940559,4
2025-02-18 00:00:00+05:30,149225.01008729622,21385.98249940559,4
2025-02-19 00:00:00+05:30,149264.05159120247,21385.98249940559,4
2025-02-20 00:00:00+05:30,148942.87965516731,21385.98249940559,4
2025-02-21 00:00:00+05:30,147978.24647645638,21385.98249940559,4
2025-02-24 00:00:00+05:30,146525.37049989388,21385.98249940559,4
2025-02-25 00:00:00+05:30,147028.25056581185,21385.98249940559,4
2025-02-27 00:00:00+05:30,148840.4664471595,21385.98249940559,4
2025-02-28 00:00:00+05:30,144876.5855877845,47500.07566444465,3
2025-03-03 00:00:00+05:30,144269.29996394418,4502.920752518396,4
2025-03-04 00:00:00+05:30,143248.48026179575,4502.920752518396,4
2025-03-05 00:00:00+05:30,143751.37882136606,4502.920752518396,4
2025-03-06 00:00:00+05:30,147116.07907771372,4502.920752518396,4
2025-03-07 00:00:00+05:30,147745.74588679575,4502.920752518396,4
2025-03-10 00:00:00+05:30,147231.41983699106,4502.920752518396,4
2025-03-11 00:00:00+05:30,146527.46506404184,4502.920752518396,4
2025-03-12 00:00:00+05:30,146513.55710505747,4502.920752518396,4
2025-03-13 00:00:00+05:30,145295.71842097543,4502.920752518396,4
2025-03-17 00:00:00+05:30,148196.82334040903,4502.920752518396,4
2025-03-18 00:00:00+05:30,148017.93793557808,35785.91201089547,3
2025-03-19 00:00:00+05:30,151747.30111001656,35785.91201089547,3
2025-03-20 00:00:00+05:30,152322.98662637398,35785.91201089547,3
2025-03-21 00:00:00+05:30,152353.80823587105,35785.91201089547,3
2025-03-24 00:00:00+05:30,154714.43323587105,35785.91201089547,3
2025-03-25 00:00:00+05:30,153847.706749665,35785.91201089547,3
2025-03-26 00:00:00+05:30,152138.39347146676,35785.91201089547,3
2025-03-27 00:00:00+05:30,152824.75844644234,35785.91201089547,3
2025-03-28 00:00:00+05:30,151582.68242715523,35785.91201089547,3
2025-04-01 00:00:00+05:30,149647.73406289742,35785.91201089547,3
2025-04-02 00:00:00+05:30,149482.34011346503,1776.4983776252047,5
2025-04-03 00:00:00+05:30,150940.7683056037,1776.4983776252047,5
2025-04-04 00:00:00+05:30,148882.30855828925,1776.4983776252047,5
2025-04-07 00:00:00+05:30,145182.7600658576,1776.4983776252047,5
2025-04-08 00:00:00+05:30,148803.1805675666,1776.4983776252047,5
2025-04-09 00:00:00+05:30,149224.2218578498,1776.4983776252047,5
2025-04-11 00:00:00+05:30,151974.44643670722,1776.4983776252047,5
2025-04-15 00:00:00+05:30,153941.41527825996,1776.4983776252047,5
2025-04-16 00:00:00+05:30,155050.28945428535,1776.4983776252047,5
2025-04-17 00:00:00+05:30,156254.67138177558,1776.4983776252047,5
2025-04-21 00:00:00+05:30,158250.1180744026,10230.446687683834,4
2025-04-22 00:00:00+05:30,155165.2056598518,10230.446687683834,4
2025-04-23 00:00:00+05:30,157074.51938055494,10230.446687683834,4
