Date,Portfolio Value,Cash,Has Position,Current Ticker
2022-03-07 00:00:00+05:30,102801.30117919923,1313.6468823242321,1,APOLLOHOSP.NS
2022-03-08 00:00:00+05:30,104061.11270263673,1313.6468823242321,1,APOLLOHOSP.NS
2022-03-09 00:00:00+05:30,103815.24551513673,1313.6468823242321,1,APOLLOHOSP.NS
2022-03-10 00:00:00+05:30,105093.54434326173,1313.6468823242321,1,APOLLOHOSP.NS
2022-03-11 00:00:00+05:30,106929.92129638673,1313.6468823242321,1,APOLLOHOSP.NS
2022-03-14 00:00:00+05:30,108439.95059326173,1313.6468823242321,1,APOLLOHOSP.NS
2022-03-15 00:00:00+05:30,106034.58145263673,1313.6468823242321,1,APOLLOHOSP.NS
2022-03-16 00:00:00+05:30,108878.37149169923,1313.6468823242321,1,APOLLOHOSP.NS
2022-03-17 00:00:00+05:30,106620.95449951173,1313.6468823242321,1,APOLLOHOSP.NS
2022-03-21 00:00:00+05:30,105043.47500732423,1313.6468823242321,1,APOLLOHOSP.NS
2022-03-22 00:00:00+05:30,103089.61074951173,1313.6468823242321,1,APOLLOHOSP.NS
2022-03-23 00:00:00+05:30,101579.59219482423,1313.6468823242321,1,APOLLOHOSP.NS
2022-03-24 00:00:00+05:30,102022.35293701173,1313.6468823242321,1,APOLLOHOSP.NS
2022-03-25 00:00:00+05:30,103211.47012451173,1313.6468823242321,1,APOLLOHOSP.NS
2022-03-28 00:00:00+05:30,102676.19766357423,1313.6468823242321,1,APOLLOHOSP.NS
2022-03-29 00:00:00+05:30,101700.34512451173,1313.6468823242321,1,APOLLOHOSP.NS
2022-03-30 00:00:00+05:30,101723.18301513673,100309.1265966797,0,
2022-03-31 00:00:00+05:30,101182.75904907228,630.3298498535296,1,ADANIENT.NS
2022-04-01 00:00:00+05:30,102625.10524047853,630.3298498535296,1,ADANIENT.NS
2022-04-04 00:00:00+05:30,103733.05201782228,630.3298498535296,1,ADANIENT.NS
2022-04-05 00:00:00+05:30,107426.27711547853,630.3298498535296,1,ADANIENT.NS
2022-04-06 00:00:00+05:30,108431.91676391603,630.3298498535296,1,ADANIENT.NS
2022-04-07 00:00:00+05:30,105390.01002563478,630.3298498535296,1,ADANIENT.NS
2022-04-08 00:00:00+05:30,108978.41334594728,630.3298498535296,1,ADANIENT.NS
2022-04-11 00:00:00+05:30,109440.05885375978,630.3298498535296,1,ADANIENT.NS
2022-04-12 00:00:00+05:30,110276.00856079103,630.3298498535296,1,ADANIENT.NS
2022-04-13 00:00:00+05:30,110400.78883422853,630.3298498535296,1,ADANIENT.NS
2022-04-18 00:00:00+05:30,112117.63453735353,630.3298498535296,1,ADANIENT.NS
2022-04-19 00:00:00+05:30,108846.15016235353,630.3298498535296,1,ADANIENT.NS
2022-04-20 00:00:00+05:30,109627.20484985353,630.3298498535296,1,ADANIENT.NS
2022-04-21 00:00:00+05:30,114737.81276000978,630.3298498535296,1,ADANIENT.NS
2022-04-22 00:00:00+05:30,114086.49440063478,630.3298498535296,1,ADANIENT.NS
2022-04-25 00:00:00+05:30,114630.50074829103,630.3298498535296,1,ADANIENT.NS
2022-04-26 00:00:00+05:30,120175.30055297853,119425.42573242188,0,
2022-04-27 00:00:00+05:30,116314.98894628907,2154.2003720703215,1,ADANIENT.NS
2022-04-28 00:00:00+05:30,118489.01702246095,2154.2003720703215,1,ADANIENT.NS
2022-04-29 00:00:00+05:30,116212.2636044922,2154.2003720703215,1,ADANIENT.NS
2022-05-02 00:00:00+05:30,116579.0936826172,2154.2003720703215,1,ADANIENT.NS
2022-05-04 00:00:00+05:30,112387.50017675782,2154.2003720703215,1,ADANIENT.NS
2022-05-05 00:00:00+05:30,112465.7733701172,2154.2003720703215,1,ADANIENT.NS
2022-05-06 00:00:00+05:30,112089.15764746095,2154.2003720703215,1,ADANIENT.NS
2022-05-09 00:00:00+05:30,109641.21526464845,107379.52787768554,0,
2022-05-10 00:00:00+05:30,106441.00364208985,170.3093061523541,1,MandM.NS
2022-05-11 00:00:00+05:30,106285.49656201173,170.3093061523541,1,MandM.NS
2022-05-12 00:00:00+05:30,103677.6291303711,170.3093061523541,1,MandM.NS
2022-05-13 00:00:00+05:30,106578.5812788086,170.3093061523541,1,MandM.NS
2022-05-16 00:00:00+05:30,108235.4162397461,170.3093061523541,1,MandM.NS
2022-05-17 00:00:00+05:30,109126.64353466798,170.3093061523541,1,MandM.NS
2022-05-18 00:00:00+05:30,109425.69968701173,170.3093061523541,1,MandM.NS
2022-05-19 00:00:00+05:30,105747.17429638673,170.3093061523541,1,MandM.NS
2022-05-20 00:00:00+05:30,108289.24997998048,170.3093061523541,1,MandM.NS
2022-05-23 00:00:00+05:30,112847.05222607423,170.3093061523541,1,MandM.NS
2022-05-24 00:00:00+05:30,113439.19309521485,170.3093061523541,1,MandM.NS
2022-05-25 00:00:00+05:30,111232.07786083985,170.3093061523541,1,MandM.NS
2022-05-26 00:00:00+05:30,111399.55051708985,170.3093061523541,1,MandM.NS
2022-05-27 00:00:00+05:30,114156.95359326173,170.3093061523541,1,MandM.NS
2022-05-30 00:00:00+05:30,119599.98899365235,170.3093061523541,1,MandM.NS
2022-05-31 00:00:00+05:30,123906.56711865235,123612.5215546875,0,
2022-06-01 00:00:00+05:30,118930.36261425783,1132.2486005859537,1,BAJAJ-AUTO.NS
2022-06-02 00:00:00+05:30,117936.06695996095,1132.2486005859537,1,BAJAJ-AUTO.NS
2022-06-03 00:00:00+05:30,117429.42145214845,1132.2486005859537,1,BAJAJ-AUTO.NS
2022-06-06 00:00:00+05:30,121998.7158857422,1132.2486005859537,1,BAJAJ-AUTO.NS
2022-06-07 00:00:00+05:30,122540.20758496095,1132.2486005859537,1,BAJAJ-AUTO.NS
2022-06-08 00:00:00+05:30,121275.17462597658,1132.2486005859537,1,BAJAJ-AUTO.NS
2022-06-09 00:00:00+05:30,123950.88019238283,1132.2486005859537,1,BAJAJ-AUTO.NS
2022-06-10 00:00:00+05:30,124025.30646191408,1132.2486005859537,1,BAJAJ-AUTO.NS
2022-06-13 00:00:00+05:30,124033.2276044922,1132.2486005859537,1,BAJAJ-AUTO.NS
2022-06-14 00:00:00+05:30,117716.0010419922,1132.2486005859537,1,BAJAJ-AUTO.NS
2022-06-15 00:00:00+05:30,118233.71222363283,116984.36215942382,0,
2022-06-16 00:00:00+05:30,115578.16522119142,377.9652700195438,1,DRREDDY.NS
2022-06-17 00:00:00+05:30,111795.03301904298,111305.65068127442,0,
2022-06-20 00:00:00+05:30,109536.33900677491,511.22212445069454,1,MandM.NS
2022-06-21 00:00:00+05:30,111228.25123822023,511.22212445069454,1,MandM.NS
2022-06-22 00:00:00+05:30,109658.3720878296,511.22212445069454,1,MandM.NS
2022-06-23 00:00:00+05:30,114528.83687054444,511.22212445069454,1,MandM.NS
2022-06-24 00:00:00+05:30,119449.228105896,511.22212445069454,1,MandM.NS
2022-06-27 00:00:00+05:30,120630.77168499757,511.22212445069454,1,MandM.NS
2022-06-28 00:00:00+05:30,123881.45894085694,511.22212445069454,1,MandM.NS
2022-06-29 00:00:00+05:30,123853.71968304444,511.22212445069454,1,MandM.NS
2022-06-30 00:00:00+05:30,121790.16316448976,511.22212445069454,1,MandM.NS
2022-07-01 00:00:00+05:30,123365.57332073976,511.22212445069454,1,MandM.NS
2022-07-04 00:00:00+05:30,121573.808184021,511.22212445069454,1,MandM.NS
2022-07-05 00:00:00+05:30,120547.58198773194,511.22212445069454,1,MandM.NS
2022-07-06 00:00:00+05:30,123054.92451702882,511.22212445069454,1,MandM.NS
2022-07-07 00:00:00+05:30,126244.58821331788,511.22212445069454,1,MandM.NS
2022-07-08 00:00:00+05:30,126277.85847698976,511.22212445069454,1,MandM.NS
2022-07-11 00:00:00+05:30,129767.05281292726,129126.57485778809,0,
2022-07-12 00:00:00+05:30,128589.02737536623,1078.6138011474832,1,ADANIENT.NS
2022-07-13 00:00:00+05:30,127934.14553942873,1078.6138011474832,1,ADANIENT.NS
2022-07-14 00:00:00+05:30,129584.20413317873,1078.6138011474832,1,ADANIENT.NS
2022-07-15 00:00:00+05:30,130778.61135974123,1078.6138011474832,1,ADANIENT.NS
2022-07-18 00:00:00+05:30,131768.1059886475,1078.6138011474832,1,ADANIENT.NS
2022-07-19 00:00:00+05:30,133261.8071605225,1078.6138011474832,1,ADANIENT.NS
2022-07-20 00:00:00+05:30,133251.00979724125,1078.6138011474832,1,ADANIENT.NS
2022-07-21 00:00:00+05:30,135645.21634021,1078.6138011474832,1,ADANIENT.NS
2022-07-22 00:00:00+05:30,135855.50784411625,1078.6138011474832,1,ADANIENT.NS
2022-07-25 00:00:00+05:30,138616.429230835,1078.6138011474832,1,ADANIENT.NS
2022-07-26 00:00:00+05:30,139107.12259021,1078.6138011474832,1,ADANIENT.NS
2022-07-27 00:00:00+05:30,138513.96634021,1078.6138011474832,1,ADANIENT.NS
2022-07-28 00:00:00+05:30,138605.61868396,1078.6138011474832,1,ADANIENT.NS
2022-07-29 00:00:00+05:30,139619.39749255375,1078.6138011474832,1,ADANIENT.NS
2022-08-01 00:00:00+05:30,144523.7602855225,1078.6138011474832,1,ADANIENT.NS
2022-08-02 00:00:00+05:30,145790.95413317875,1078.6138011474832,1,ADANIENT.NS
2022-08-03 00:00:00+05:30,147287.331574585,1078.6138011474832,1,ADANIENT.NS
2022-08-04 00:00:00+05:30,147945.2192698975,1078.6138011474832,1,ADANIENT.NS
2022-08-05 00:00:00+05:30,146586.34671130375,1078.6138011474832,1,ADANIENT.NS
2022-08-08 00:00:00+05:30,151628.214387085,150399.05098535155,0,
2022-08-10 00:00:00+05:30,152119.53934033203,2489.644320800784,1,ADANIENT.NS
2022-08-11 00:00:00+05:30,152482.0898774414,2489.644320800784,1,ADANIENT.NS
2022-08-12 00:00:00+05:30,154096.29959423828,2489.644320800784,1,ADANIENT.NS
2022-08-16 00:00:00+05:30,159986.8691743164,2489.644320800784,1,ADANIENT.NS
2022-08-17 00:00:00+05:30,161722.80032666016,2489.644320800784,1,ADANIENT.NS
2022-08-18 00:00:00+05:30,169396.94412548828,2489.644320800784,1,ADANIENT.NS
2022-08-19 00:00:00+05:30,168155.84353955078,2489.644320800784,1,ADANIENT.NS
2022-08-22 00:00:00+05:30,163995.93875439453,2489.644320800784,1,ADANIENT.NS
2022-08-23 00:00:00+05:30,162887.15701611328,2489.644320800784,1,ADANIENT.NS
2022-08-24 00:00:00+05:30,168391.3545258789,2489.644320800784,1,ADANIENT.NS
2022-08-25 00:00:00+05:30,164776.5889008789,2489.644320800784,1,ADANIENT.NS
2022-08-26 00:00:00+05:30,168650.69998486328,2489.644320800784,1,ADANIENT.NS
2022-08-29 00:00:00+05:30,168812.13260205078,2489.644320800784,1,ADANIENT.NS
2022-08-30 00:00:00+05:30,171550.98782666016,2489.644320800784,1,ADANIENT.NS
2022-09-01 00:00:00+05:30,173609.7842133789,170949.01975268553,0,
2022-09-02 00:00:00+05:30,177144.71716186524,2889.6702868652355,1,ADANIENT.NS
2022-09-05 00:00:00+05:30,176664.40270874024,2889.6702868652355,1,ADANIENT.NS
2022-09-06 00:00:00+05:30,181298.85192749024,2889.6702868652355,1,ADANIENT.NS
2022-09-07 00:00:00+05:30,183269.45641967774,2889.6702868652355,1,ADANIENT.NS
2022-09-08 00:00:00+05:30,182700.85876342774,2889.6702868652355,1,ADANIENT.NS
2022-09-09 00:00:00+05:30,182098.51696655274,2889.6702868652355,1,ADANIENT.NS
2022-09-12 00:00:00+05:30,182752.79528686524,2889.6702868652355,1,ADANIENT.NS
2022-09-13 00:00:00+05:30,187530.04138061524,2889.6702868652355,1,ADANIENT.NS
2022-09-14 00:00:00+05:30,188376.43786499024,2889.6702868652355,1,ADANIENT.NS
2022-09-15 00:00:00+05:30,197546.65563842774,194462.32836621095,0,
2022-09-16 00:00:00+05:30,191903.25169848636,3357.8329973144864,1,ADANIENT.NS
2022-09-19 00:00:00+05:30,195796.69579028324,3357.8329973144864,1,ADANIENT.NS
2022-09-20 00:00:00+05:30,198643.58153247074,3357.8329973144864,1,ADANIENT.NS
2022-09-21 00:00:00+05:30,188740.6415910645,3357.8329973144864,1,ADANIENT.NS
2022-09-22 00:00:00+05:30,192621.3605852051,3357.8329973144864,1,ADANIENT.NS
2022-09-23 00:00:00+05:30,190482.37376879886,3357.8329973144864,1,ADANIENT.NS
2022-09-26 00:00:00+05:30,185995.61888598636,3357.8329973144864,1,ADANIENT.NS
2022-09-27 00:00:00+05:30,184615.48119067386,3357.8329973144864,1,ADANIENT.NS
2022-09-28 00:00:00+05:30,184088.3857316895,3357.8329973144864,1,ADANIENT.NS
2022-09-29 00:00:00+05:30,180113.43626879886,176578.8476682129,0,
2022-09-30 00:00:00+05:30,175659.122314209,3115.750732177752,1,ADANIENT.NS
2022-10-03 00:00:00+05:30,160757.71850561525,157484.32580566406,0,
2022-10-04 00:00:00+05:30,158372.5591841431,385.6526900024619,1,BHARTIARTL.NS
2022-10-06 00:00:00+05:30,154445.83152301027,385.6526900024619,1,BHARTIARTL.NS
2022-10-07 00:00:00+05:30,155324.9465742798,385.6526900024619,1,BHARTIARTL.NS
2022-10-10 00:00:00+05:30,155178.4294234009,385.6526900024619,1,BHARTIARTL.NS
2022-10-11 00:00:00+05:30,152824.35319049074,385.6526900024619,1,BHARTIARTL.NS
2022-10-12 00:00:00+05:30,151896.39908892824,385.6526900024619,1,BHARTIARTL.NS
2022-10-13 00:00:00+05:30,150597.27549273684,385.6526900024619,1,BHARTIARTL.NS
2022-10-14 00:00:00+05:30,150020.9601240845,149485.67212664796,0,
2022-10-17 00:00:00+05:30,149235.50447332766,108.24373114015907,1,CIPLA.NS
2022-10-18 00:00:00+05:30,151617.4532037964,108.24373114015907,1,CIPLA.NS
2022-10-19 00:00:00+05:30,151099.3467584839,108.24373114015907,1,CIPLA.NS
2022-10-20 00:00:00+05:30,153091.03108465578,108.24373114015907,1,CIPLA.NS
2022-10-21 00:00:00+05:30,152815.14900457766,108.24373114015907,1,CIPLA.NS
2022-10-24 00:00:00+05:30,154450.20979559328,108.24373114015907,1,CIPLA.NS
2022-10-25 00:00:00+05:30,155661.38215887453,108.24373114015907,1,CIPLA.NS
2022-10-27 00:00:00+05:30,157007.11799871828,108.24373114015907,1,CIPLA.NS
2022-10-28 00:00:00+05:30,155567.1641412964,108.24373114015907,1,CIPLA.NS
2022-10-31 00:00:00+05:30,157208.96321356203,108.24373114015907,1,CIPLA.NS
2022-11-01 00:00:00+05:30,158016.41145574953,108.24373114015907,1,CIPLA.NS
2022-11-02 00:00:00+05:30,156112.19002020266,108.24373114015907,1,CIPLA.NS
2022-11-03 00:00:00+05:30,156630.29646551516,108.24373114015907,1,CIPLA.NS
2022-11-04 00:00:00+05:30,154342.5489069214,108.24373114015907,1,CIPLA.NS
2022-11-07 00:00:00+05:30,152297.05940496828,108.24373114015907,1,CIPLA.NS
2022-11-09 00:00:00+05:30,152095.18049871828,108.24373114015907,1,CIPLA.NS
2022-11-10 00:00:00+05:30,151139.72590887453,108.24373114015907,1,CIPLA.NS
2022-11-11 00:00:00+05:30,151018.60530340578,108.24373114015907,1,CIPLA.NS
2022-11-14 00:00:00+05:30,152108.64021551516,108.24373114015907,1,CIPLA.NS
2022-11-15 00:00:00+05:30,150661.9649225464,108.24373114015907,1,CIPLA.NS
2022-11-16 00:00:00+05:30,150991.68586981203,108.24373114015907,1,CIPLA.NS
2022-11-17 00:00:00+05:30,150762.92122137453,108.24373114015907,1,CIPLA.NS
2022-11-18 00:00:00+05:30,148461.7139459839,108.24373114015907,1,CIPLA.NS
2022-11-21 00:00:00+05:30,148737.5791803589,148480.70611376953,0,
2022-11-22 00:00:00+05:30,149520.71307104494,473.5931979980669,1,ADANIENT.NS
2022-11-23 00:00:00+05:30,144691.63494604494,473.5931979980669,1,ADANIENT.NS
2022-11-24 00:00:00+05:30,145349.31536596682,473.5931979980669,1,ADANIENT.NS
2022-11-25 00:00:00+05:30,144610.36321752932,473.5931979980669,1,ADANIENT.NS
2022-11-28 00:00:00+05:30,144057.98284643557,473.5931979980669,1,ADANIENT.NS
2022-11-29 00:00:00+05:30,143771.6393405762,473.5931979980669,1,ADANIENT.NS
2022-11-30 00:00:00+05:30,145231.0797702637,473.5931979980669,1,ADANIENT.NS
2022-12-01 00:00:00+05:30,145127.6315280762,473.5931979980669,1,ADANIENT.NS
2022-12-02 00:00:00+05:30,145401.03948706057,473.5931979980669,1,ADANIENT.NS
2022-12-05 00:00:00+05:30,145692.9293796387,473.5931979980669,1,ADANIENT.NS
2022-12-06 00:00:00+05:30,149439.42327612307,473.5931979980669,1,ADANIENT.NS
2022-12-07 00:00:00+05:30,148238.62151831057,473.5931979980669,1,ADANIENT.NS
2022-12-08 00:00:00+05:30,149188.19183081057,473.5931979980669,1,ADANIENT.NS
2022-12-09 00:00:00+05:30,148146.25701635744,473.5931979980669,1,ADANIENT.NS
2022-12-12 00:00:00+05:30,148881.51458471682,473.5931979980669,1,ADANIENT.NS
2022-12-13 00:00:00+05:30,150488.74725073244,473.5931979980669,1,ADANIENT.NS
2022-12-14 00:00:00+05:30,150326.17669409182,473.5931979980669,1,ADANIENT.NS
2022-12-15 00:00:00+05:30,149880.94817846682,473.5931979980669,1,ADANIENT.NS
2022-12-16 00:00:00+05:30,147555.09710424807,473.5931979980669,1,ADANIENT.NS
2022-12-19 00:00:00+05:30,151046.6559421387,473.5931979980669,1,ADANIENT.NS
2022-12-20 00:00:00+05:30,154371.93157690432,473.5931979980669,1,ADANIENT.NS
2022-12-21 00:00:00+05:30,144641.76263159182,473.5931979980669,1,ADANIENT.NS
2022-12-22 00:00:00+05:30,143407.7096530762,473.5931979980669,1,ADANIENT.NS
2022-12-23 00:00:00+05:30,135044.5895358887,134436.42534155273,0,
2022-12-26 00:00:00+05:30,134436.42534155273,134436.42534155273,0,
2022-12-27 00:00:00+05:30,134436.42534155273,134436.42534155273,0,
2022-12-28 00:00:00+05:30,132866.30993109132,354.36413031007396,1,HINDALCO.NS
2022-12-29 00:00:00+05:30,133989.64397650148,354.36413031007396,1,HINDALCO.NS
2022-12-30 00:00:00+05:30,134970.79235296632,354.36413031007396,1,HINDALCO.NS
2023-01-02 00:00:00+05:30,138866.95049505617,354.36413031007396,1,HINDALCO.NS
2023-01-03 00:00:00+05:30,136833.55205755617,354.36413031007396,1,HINDALCO.NS
2023-01-04 00:00:00+05:30,131600.7636664429,354.36413031007396,1,HINDALCO.NS
2023-01-05 00:00:00+05:30,132795.20824652098,354.36413031007396,1,HINDALCO.NS
2023-01-06 00:00:00+05:30,131927.81017523195,354.36413031007396,1,HINDALCO.NS
2023-01-09 00:00:00+05:30,134231.38439398195,354.36413031007396,1,HINDALCO.NS
2023-01-10 00:00:00+05:30,136165.2280829468,354.36413031007396,1,HINDALCO.NS
2023-01-11 00:00:00+05:30,139976.08013372804,354.36413031007396,1,HINDALCO.NS
2023-01-12 00:00:00+05:30,138468.79345159917,354.36413031007396,1,HINDALCO.NS
2023-01-13 00:00:00+05:30,139279.31194525148,354.36413031007396,1,HINDALCO.NS
2023-01-16 00:00:00+05:30,137729.38549261476,354.36413031007396,1,HINDALCO.NS
2023-01-17 00:00:00+05:30,139108.68206243898,354.36413031007396,1,HINDALCO.NS
2023-01-18 00:00:00+05:30,143388.7662909546,354.36413031007396,1,HINDALCO.NS
2023-01-19 00:00:00+05:30,142236.9791815796,354.36413031007396,1,HINDALCO.NS
2023-01-20 00:00:00+05:30,139691.68224554445,354.36413031007396,1,HINDALCO.NS
2023-01-23 00:00:00+05:30,140900.34893255617,354.36413031007396,1,HINDALCO.NS
2023-01-24 00:00:00+05:30,138184.4044135132,354.36413031007396,1,HINDALCO.NS
2023-01-25 00:00:00+05:30,139449.95067816167,354.36413031007396,1,HINDALCO.NS
2023-01-27 00:00:00+05:30,136577.60723333742,354.36413031007396,1,HINDALCO.NS
2023-01-30 00:00:00+05:30,134686.4033148804,354.36413031007396,1,HINDALCO.NS
2023-01-31 00:00:00+05:30,133563.06041937257,133075.48759277342,0,
2023-02-01 00:00:00+05:30,132701.48686840822,327.40166333009256,1,BAJAJ-AUTO.NS
2023-02-02 00:00:00+05:30,131986.00298168947,327.40166333009256,1,BAJAJ-AUTO.NS
2023-02-03 00:00:00+05:30,134134.1799836426,327.40166333009256,1,BAJAJ-AUTO.NS
2023-02-06 00:00:00+05:30,134014.3635773926,327.40166333009256,1,BAJAJ-AUTO.NS
2023-02-07 00:00:00+05:30,135068.4661164551,327.40166333009256,1,BAJAJ-AUTO.NS
2023-02-08 00:00:00+05:30,135097.99565747072,327.40166333009256,1,BAJAJ-AUTO.NS
2023-02-09 00:00:00+05:30,133897.99785473634,327.40166333009256,1,BAJAJ-AUTO.NS
2023-02-10 00:00:00+05:30,133408.28081372072,327.40166333009256,1,BAJAJ-AUTO.NS
2023-02-13 00:00:00+05:30,135209.14018872072,327.40166333009256,1,BAJAJ-AUTO.NS
2023-02-14 00:00:00+05:30,134952.1184602051,327.40166333009256,1,BAJAJ-AUTO.NS
2023-02-15 00:00:00+05:30,135969.7629914551,327.40166333009256,1,BAJAJ-AUTO.NS
2023-02-16 00:00:00+05:30,136011.45122387697,327.40166333009256,1,BAJAJ-AUTO.NS
2023-02-17 00:00:00+05:30,135584.25298168947,327.40166333009256,1,BAJAJ-AUTO.NS
2023-02-20 00:00:00+05:30,135914.19975903322,327.40166333009256,1,BAJAJ-AUTO.NS
2023-02-21 00:00:00+05:30,133597.58061840822,327.40166333009256,1,BAJAJ-AUTO.NS
2023-02-22 00:00:00+05:30,133722.60014965822,327.40166333009256,1,BAJAJ-AUTO.NS
2023-02-23 00:00:00+05:30,133416.95268872072,327.40166333009256,1,BAJAJ-AUTO.NS
2023-02-24 00:00:00+05:30,134043.87505200197,133582.75691528321,0,
2023-02-27 00:00:00+05:30,132529.00274047855,261.80059204105055,1,APOLLOHOSP.NS
2023-02-28 00:00:00+05:30,131393.92461547855,261.80059204105055,1,APOLLOHOSP.NS
2023-03-01 00:00:00+05:30,131755.90215454105,261.80059204105055,1,APOLLOHOSP.NS
2023-03-02 00:00:00+05:30,131410.34551391605,261.80059204105055,1,APOLLOHOSP.NS
2023-03-03 00:00:00+05:30,131592.05938110355,261.80059204105055,1,APOLLOHOSP.NS
2023-03-06 00:00:00+05:30,131973.38750610355,261.80059204105055,1,APOLLOHOSP.NS
2023-03-08 00:00:00+05:30,130631.28301391605,261.80059204105055,1,APOLLOHOSP.NS
2023-03-09 00:00:00+05:30,131885.51152954105,261.80059204105055,1,APOLLOHOSP.NS
2023-03-10 00:00:00+05:30,128879.53496704105,261.80059204105055,1,APOLLOHOSP.NS
2023-03-13 00:00:00+05:30,129706.24883422855,261.80059204105055,1,APOLLOHOSP.NS
2023-03-14 00:00:00+05:30,128353.71465454105,261.80059204105055,1,APOLLOHOSP.NS
2023-03-15 00:00:00+05:30,129223.62676391605,261.80059204105055,1,APOLLOHOSP.NS
2023-03-16 00:00:00+05:30,128933.16289672855,128542.69094238282,0,
2023-03-17 00:00:00+05:30,128555.91497613527,650.5570049438684,1,ADANIPORTS.NS
2023-03-20 00:00:00+05:30,125999.12164117434,650.5570049438684,1,ADANIPORTS.NS
2023-03-21 00:00:00+05:30,125632.53314019777,650.5570049438684,1,ADANIPORTS.NS
2023-03-22 00:00:00+05:30,124194.34417535402,650.5570049438684,1,ADANIPORTS.NS
2023-03-23 00:00:00+05:30,123780.72845269777,650.5570049438684,1,ADANIPORTS.NS
2023-03-24 00:00:00+05:30,120594.13873101809,650.5570049438684,1,ADANIPORTS.NS
2023-03-27 00:00:00+05:30,118920.95355035402,118152.12614886474,0,
2023-03-28 00:00:00+05:30,109737.26491302492,108595.29746337891,0,
2023-03-29 00:00:00+05:30,117824.83670349122,1382.7788421630976,1,ADANIENT.NS
2023-03-31 00:00:00+05:30,118497.22488708497,1382.7788421630976,1,ADANIENT.NS
2023-04-03 00:00:00+05:30,116289.3491546631,1382.7788421630976,1,ADANIENT.NS
2023-04-05 00:00:00+05:30,114988.03445739747,113491.65035961915,0,
2023-04-06 00:00:00+05:30,113672.64120190432,82.08700268557004,1,BAJAJ-AUTO.NS
2023-04-10 00:00:00+05:30,114461.15194409182,82.08700268557004,1,BAJAJ-AUTO.NS
2023-04-11 00:00:00+05:30,117722.20174877932,82.08700268557004,1,BAJAJ-AUTO.NS
2023-04-12 00:00:00+05:30,120780.48788159182,82.08700268557004,1,BAJAJ-AUTO.NS
2023-04-13 00:00:00+05:30,120846.66219799807,82.08700268557004,1,BAJAJ-AUTO.NS
2023-04-17 00:00:00+05:30,119889.20370190432,82.08700268557004,1,BAJAJ-AUTO.NS
2023-04-18 00:00:00+05:30,118619.13290112307,82.08700268557004,1,BAJAJ-AUTO.NS
2023-04-19 00:00:00+05:30,120211.63045971682,82.08700268557004,1,BAJAJ-AUTO.NS
2023-04-20 00:00:00+05:30,121578.86434643557,82.08700268557004,1,BAJAJ-AUTO.NS
2023-04-21 00:00:00+05:30,121408.48836987307,82.08700268557004,1,BAJAJ-AUTO.NS
2023-04-24 00:00:00+05:30,122078.72762768557,82.08700268557004,1,BAJAJ-AUTO.NS
2023-04-25 00:00:00+05:30,122373.00741284182,82.08700268557004,1,BAJAJ-AUTO.NS
2023-04-26 00:00:00+05:30,121146.58895581057,82.08700268557004,1,BAJAJ-AUTO.NS
2023-04-27 00:00:00+05:30,124221.76473706057,82.08700268557004,1,BAJAJ-AUTO.NS
2023-04-28 00:00:00+05:30,124890.61239331057,82.08700268557004,1,BAJAJ-AUTO.NS
2023-05-02 00:00:00+05:30,126750.64169018557,82.08700268557004,1,BAJAJ-AUTO.NS
