Ticker,Name,Holding Period,Final Investment,Total Profit/Loss,Return %,Number of Trades,Avg Profit per Trade
ADANIPORTS.NS,Adani Ports,1,100781.75926435192,781.7592643519165,0.7817592643519164,23,33.98953323269202
ADANIPORTS.NS,Adani Ports,2,100805.48953061516,805.4895306151593,0.8054895306151593,21,38.356644315007586
ADANIPORTS.NS,Adani Ports,3,100815.56379265815,815.5637926581549,0.8155637926581548,20,40.77818963290774
ADANIPORTS.NS,Adani Ports,4,100889.80159685736,889.80159685736,0.88980159685736,20,44.490079842868
ADANIPORTS.NS,Adani Ports,5,100757.16831389838,757.168313898379,0.757168313898379,19,39.85096388938837
ADANIPORTS.NS,Adani Ports,6,100668.72083916694,668.720839166941,0.6687208391669409,19,35.195833640365315
ADANIPORTS.NS,Adani Ports,7,100670.78834966499,670.7883496649883,0.6707883496649883,19,35.304649982367806
ADANIPORTS.NS,Adani Ports,8,100871.05185552331,871.0518555233139,0.871051855523314,19,45.84483450122705
ADANIPORTS.NS,Adani Ports,9,100825.74283977623,825.7428397762269,0.8257428397762269,19,43.46014946190668
ADANIPORTS.NS,Adani Ports,10,100484.6426154807,484.6426154806977,0.4846426154806977,16,30.290163467543607
ADANIPORTS.NS,Adani Ports,11,100549.34506018284,549.3450601828372,0.5493450601828372,16,34.334066261427324
ADANIPORTS.NS,Adani Ports,12,100500.6454564841,500.64545648409694,0.500645456484097,16,31.29034103025606
ADANIPORTS.NS,Adani Ports,13,100521.13349286104,521.1334928610449,0.5211334928610449,16,32.57084330381531
ADANIPORTS.NS,Adani Ports,14,100530.28759863498,530.2875986349827,0.5302875986349826,16,33.14297491468642
ADANIPORTS.NS,Adani Ports,15,100500.2321129172,500.2321129172051,0.5002321129172052,16,31.264507057325318
ADANIPORTS.NS,Adani Ports,16,100510.32028125216,510.3202812521631,0.5103202812521631,16,31.895017578260195
ADANIPORTS.NS,Adani Ports,17,100531.62762689426,531.6276268942602,0.5316276268942601,16,33.22672668089126
ADANIPORTS.NS,Adani Ports,18,100614.5227410437,614.5227410436928,0.6145227410436928,16,38.4076713152308
ADANIPORTS.NS,Adani Ports,19,100586.9114639441,586.9114639440959,0.5869114639440959,16,36.68196649650599
ADANIPORTS.NS,Adani Ports,20,100499.61734122079,499.61734122078633,0.49961734122078627,15,33.30782274805242
ADANIPORTS.NS,Adani Ports,21,100514.78812936776,514.7881293677638,0.5147881293677637,15,34.319208624517586
ADANIPORTS.NS,Adani Ports,22,100500.64591366952,500.64591366951936,0.5006459136695194,15,33.376394244634625
ADANIPORTS.NS,Adani Ports,23,100497.97095694675,497.97095694675227,0.49797095694675225,14,35.56935406762516
ADANIPORTS.NS,Adani Ports,24,100498.67429088122,498.6742908812157,0.49867429088121573,14,35.61959220580112
ADANIPORTS.NS,Adani Ports,25,100497.85668889146,497.8566888914647,0.4978566888914647,14,35.56119206367605
ADANIPORTS.NS,Adani Ports,26,100485.52668504626,485.5266850462649,0.48552668504626484,14,34.68047750330464
