Ticker,Name,Holding Period,Final Investment,Total Profit/Loss,Return %,Number of Trades,Avg Profit per Trade
ADANIPORTS.NS,Adani Ports,1,100805.63679521423,805.6367952142318,0.8056367952142318,35,23.01819414897805
ADANIPORTS.NS,Adani Ports,2,100622.99863667316,622.998636673161,0.6229986366731609,33,18.878746565853362
ADANIPORTS.NS,Adani Ports,3,100532.55346923268,532.5534692326764,0.5325534692326764,30,17.75178230775588
ADANIPORTS.NS,Adani Ports,4,100536.83936916105,536.8393691610545,0.5368393691610545,28,19.172834612894803
ADANIPORTS.NS,Adani Ports,5,100519.8173809711,519.8173809711006,0.5198173809711006,28,18.564906463253596
ADANIPORTS.NS,Adani Ports,6,100501.23531287661,501.2353128766117,0.5012353128766117,27,18.564270847281914
ADANIPORTS.NS,Adani Ports,7,100434.04808554318,434.0480855431815,0.4340480855431815,22,19.729458433780977
ADANIPORTS.NS,Adani Ports,8,100472.38583514243,472.3858351424278,0.4723858351424279,22,21.4720834155649
ADANIPORTS.NS,Adani Ports,9,100474.41693317145,474.4169331714511,0.4744169331714511,22,21.564406053247776
ADANIPORTS.NS,Adani Ports,10,100244.94712911276,244.94712911275565,0.24494712911275565,21,11.664149005369316
ADANIPORTS.NS,Adani Ports,11,100229.93792238669,229.9379223866854,0.22993792238668537,21,10.949424875556447
ADANIPORTS.NS,Adani Ports,12,100272.68546640086,272.68546640085697,0.272685466400857,19,14.351866652676682
ADANIPORTS.NS,Adani Ports,13,100281.9771679584,281.9771679583937,0.28197716795839367,18,15.665398219910761
ADANIPORTS.NS,Adani Ports,14,100296.43649601292,296.4364960129169,0.2964364960129169,17,17.437440941936288
ADANIPORTS.NS,Adani Ports,15,100428.82169258865,428.8216925886518,0.42882169258865177,17,25.224805446391283
ADANIPORTS.NS,Adani Ports,16,100432.55062593827,432.55062593826733,0.4325506259382673,17,25.444154466956903
ADANIPORTS.NS,Adani Ports,17,100438.00238307938,438.0023830793798,0.4380023830793798,17,25.76484606349293
ADANIPORTS.NS,Adani Ports,18,100433.02988253006,433.02988253005606,0.43302988253005603,17,25.472346031179768
ADANIPORTS.NS,Adani Ports,19,100417.18319625076,417.18319625075674,0.4171831962507567,17,24.540188014750395
ADANIPORTS.NS,Adani Ports,20,100414.82709523758,414.8270952375751,0.4148270952375751,17,24.401593837504418
ADANIPORTS.NS,Adani Ports,21,100456.70778005203,456.70778005203465,0.4567077800520346,17,26.865163532472625
ADANIPORTS.NS,Adani Ports,22,100419.51222475419,419.5122247541876,0.41951222475418765,17,24.6771896914228
ADANIPORTS.NS,Adani Ports,23,100425.14001418288,425.1400141828781,0.4251400141828781,17,25.008236128404594
ADANIPORTS.NS,Adani Ports,24,100449.78715633377,449.7871563337685,0.44978715633376853,17,26.45806801963344
ADANIPORTS.NS,Adani Ports,25,100465.63384261307,465.6338426130678,0.4656338426130678,17,27.390226036062813
ADANIPORTS.NS,Adani Ports,26,100459.11741634354,459.1174163435353,0.4591174163435353,17,27.00690684373737
ADANIPORTS.NS,Adani Ports,27,100501.3121178816,501.31211788160726,0.5013121178816072,17,29.48894811068278
ADANIPORTS.NS,Adani Ports,28,100591.27408887203,591.2740888720291,0.591274088872029,16,36.95463055450182
ADANIPORTS.NS,Adani Ports,29,100587.31753912839,587.3175391283876,0.5873175391283876,16,36.707346195524224
ADANIPORTS.NS,Adani Ports,30,100497.94520892818,497.945208928184,0.497945208928184,16,31.1215755580115
NESTLEIND.NS,Nestle India,1,100317.74270818754,317.74270818753575,0.31774270818753575,13,24.441746783656598
NESTLEIND.NS,Nestle India,2,100340.95171471829,340.95171471829235,0.34095171471829233,13,26.22705497833018
NESTLEIND.NS,Nestle India,3,100264.46904852119,264.4690485211904,0.2644690485211904,12,22.039087376765867
NESTLEIND.NS,Nestle India,4,100183.35462646306,183.35462646305677,0.18335462646305678,12,15.279552205254731
NESTLEIND.NS,Nestle India,5,100241.75948101628,241.75948101628455,0.24175948101628456,12,20.14662341802371
NESTLEIND.NS,Nestle India,6,100261.84848305339,261.8484830533853,0.2618484830533853,12,21.82070692111544
NESTLEIND.NS,Nestle India,7,100232.87650834139,232.87650834138913,0.23287650834138912,11,21.170591667399012
NESTLEIND.NS,Nestle India,8,100205.56852826769,205.5685282676859,0.2055685282676859,10,20.55685282676859
NESTLEIND.NS,Nestle India,9,100217.2010305173,217.20103051730257,0.21720103051730255,10,21.720103051730256
NESTLEIND.NS,Nestle India,10,100169.2512255857,169.2512255857,0.1692512255857,10,16.925122558570003
NESTLEIND.NS,Nestle India,11,100139.6183515012,139.6183515011944,0.13961835150119442,10,13.961835150119441
NESTLEIND.NS,Nestle India,12,100069.1205604856,69.12056048559316,0.06912056048559316,10,6.912056048559316
NESTLEIND.NS,Nestle India,13,100074.01830676243,74.01830676243117,0.07401830676243117,10,7.401830676243117
NESTLEIND.NS,Nestle India,14,100054.49388570384,54.493885703835986,0.05449388570383599,10,5.449388570383599
NESTLEIND.NS,Nestle India,15,100076.23454074531,76.23454074531037,0.07623454074531037,9,8.470504527256708
NESTLEIND.NS,Nestle India,16,100065.89448831612,65.89448831611662,0.06589448831611662,9,7.321609812901847
NESTLEIND.NS,Nestle India,17,100070.17621304757,70.17621304756904,0.07017621304756903,9,7.797357005285448
NESTLEIND.NS,Nestle India,18,100065.75132107979,65.75132107979152,0.06575132107979152,9,7.305702342199059
NESTLEIND.NS,Nestle India,19,100079.83695279366,79.8369527936593,0.0798369527936593,9,8.870772532628811
NESTLEIND.NS,Nestle India,20,100076.41435342842,76.41435342842306,0.07641435342842305,9,8.490483714269228
NESTLEIND.NS,Nestle India,21,100079.85634256416,79.85634256416233,0.07985634256416234,9,8.872926951573593
NESTLEIND.NS,Nestle India,22,100078.75929617745,78.75929617744987,0.07875929617744987,9,8.751032908605541
NESTLEIND.NS,Nestle India,23,100080.81997757393,80.81997757393401,0.08081997757393401,9,8.97999750821489
NESTLEIND.NS,Nestle India,24,100068.47223025947,68.4722302594746,0.0684722302594746,9,7.608025584386066
NESTLEIND.NS,Nestle India,25,100072.339087071,72.33908707099908,0.07233908707099908,9,8.03767634122212
NESTLEIND.NS,Nestle India,26,100065.0035344587,65.00353445869405,0.06500353445869404,9,7.2226149398548944
NESTLEIND.NS,Nestle India,27,100073.19101749093,73.19101749092806,0.07319101749092806,9,8.132335276769785
NESTLEIND.NS,Nestle India,28,100078.1645546003,78.16455460029829,0.0781645546002983,9,8.684950511144255
NESTLEIND.NS,Nestle India,29,100081.2811858259,81.28118582589377,0.08128118582589378,9,9.031242869543753
NESTLEIND.NS,Nestle India,30,100091.28679520088,91.2867952008819,0.0912867952008819,9,10.142977244542433
SUNPHARMA.NS,Sun Pharmaceutical,1,100462.36999082463,462.36999082463444,0.4623699908246345,18,25.68722171247969
SUNPHARMA.NS,Sun Pharmaceutical,2,100476.82965253643,476.8296525364276,0.4768296525364276,15,31.788643502428506
SUNPHARMA.NS,Sun Pharmaceutical,3,100404.91902176378,404.9190217637806,0.40491902176378064,14,28.92278726884147
SUNPHARMA.NS,Sun Pharmaceutical,4,100388.27659718602,388.2765971860208,0.3882765971860208,14,27.734042656144343
SUNPHARMA.NS,Sun Pharmaceutical,5,100422.6218064825,422.6218064824934,0.42262180648249337,13,32.50936972942257
SUNPHARMA.NS,Sun Pharmaceutical,6,100413.84011600364,413.84011600364465,0.4138401160036447,11,37.62182872760406
SUNPHARMA.NS,Sun Pharmaceutical,7,100415.95508945304,415.9550894530403,0.41595508945304027,11,37.81409904118548
