Ticker,Name,Holding Period,Final Investment,Total Profit/Loss,Return %,Number of Trades,Avg Profit per Trade
ADANIPORTS.NS,Adani Ports,1,100092.18994027974,92.18994027974259,0.09218994027974259,3,30.72998009324753
ADANIPORTS.NS,Adani Ports,2,100075.85643661764,75.85643661764334,0.07585643661764334,3,25.28547887254778
ADANIPORTS.NS,Adani Ports,3,100120.20413437155,120.20413437155366,0.12020413437155365,3,40.06804479051789
ADANIPORTS.NS,Adani Ports,4,100087.38359421042,87.38359421041969,0.08738359421041969,3,29.12786473680656
ADANIPORTS.NS,Adani Ports,5,100075.9803360317,75.98033603170188,0.07598033603170189,3,25.32677867723396
ADANIPORTS.NS,Adani Ports,6,100063.2575368984,63.25753689839621,0.06325753689839621,3,21.085845632798737
ADANIPORTS.NS,Adani Ports,7,100048.01632364157,48.016323641568306,0.048016323641568305,3,16.005441213856102
ADANIPORTS.NS,Adani Ports,8,100041.32990152243,41.32990152243292,0.04132990152243292,3,13.776633840810973
ADANIPORTS.NS,Adani Ports,9,100045.80387765769,45.803877657686826,0.04580387765768683,3,15.267959219228942
ADANIPORTS.NS,Adani Ports,10,100047.96717849997,47.967178499966394,0.047967178499966394,3,15.989059499988798
ADANIPORTS.NS,Adani Ports,11,100054.45702005271,54.457020052708685,0.054457020052708686,3,18.15234001756956
ADANIPORTS.NS,Adani Ports,12,100052.83455966452,52.83455966452311,0.05283455966452311,3,17.61151988817437
ADANIPORTS.NS,Adani Ports,13,100045.60729709128,45.60729709127918,0.045607297091279184,3,15.202432363759726
ADANIPORTS.NS,Adani Ports,14,100045.60729709128,45.60729709127918,0.045607297091279184,3,15.202432363759726
ADANIPORTS.NS,Adani Ports,15,100045.60729709128,45.60729709127918,0.045607297091279184,3,15.202432363759726
ADANIPORTS.NS,Adani Ports,16,100045.60729709128,45.60729709127918,0.045607297091279184,3,15.202432363759726
ADANIPORTS.NS,Adani Ports,17,100045.60729709128,45.60729709127918,0.045607297091279184,3,15.202432363759726
ADANIPORTS.NS,Adani Ports,18,100045.60729709128,45.60729709127918,0.045607297091279184,3,15.202432363759726
ADANIPORTS.NS,Adani Ports,19,100045.60729709128,45.60729709127918,0.045607297091279184,3,15.202432363759726
ADANIPORTS.NS,Adani Ports,20,100045.60729709128,45.60729709127918,0.045607297091279184,3,15.202432363759726
ADANIPORTS.NS,Adani Ports,21,100045.60729709128,45.60729709127918,0.045607297091279184,3,15.202432363759726
ADANIPORTS.NS,Adani Ports,22,100045.60729709128,45.60729709127918,0.045607297091279184,3,15.202432363759726
ADANIPORTS.NS,Adani Ports,23,100045.60729709128,45.60729709127918,0.045607297091279184,3,15.202432363759726
ADANIPORTS.NS,Adani Ports,24,100045.60729709128,45.60729709127918,0.045607297091279184,3,15.202432363759726
ADANIPORTS.NS,Adani Ports,25,100045.60729709128,45.60729709127918,0.045607297091279184,3,15.202432363759726
ADANIPORTS.NS,Adani Ports,26,100045.60729709128,45.60729709127918,0.045607297091279184,3,15.202432363759726
ADANIPORTS.NS,Adani Ports,27,100045.60729709128,45.60729709127918,0.045607297091279184,3,15.202432363759726
ADANIPORTS.NS,Adani Ports,28,100045.60729709128,45.60729709127918,0.045607297091279184,3,15.202432363759726
ADANIPORTS.NS,Adani Ports,29,100045.60729709128,45.60729709127918,0.045607297091279184,3,15.202432363759726
ADANIPORTS.NS,Adani Ports,30,100045.60729709128,45.60729709127918,0.045607297091279184,3,15.202432363759726
NESTLEIND.NS,Nestle India,1,100000.0,0.0,0.0,0,0.0
NESTLEIND.NS,Nestle India,2,100000.0,0.0,0.0,0,0.0
NESTLEIND.NS,Nestle India,3,100000.0,0.0,0.0,0,0.0
NESTLEIND.NS,Nestle India,4,100000.0,0.0,0.0,0,0.0
NESTLEIND.NS,Nestle India,5,100000.0,0.0,0.0,0,0.0
NESTLEIND.NS,Nestle India,6,100000.0,0.0,0.0,0,0.0
NESTLEIND.NS,Nestle India,7,100000.0,0.0,0.0,0,0.0
NESTLEIND.NS,Nestle India,8,100000.0,0.0,0.0,0,0.0
NESTLEIND.NS,Nestle India,9,100000.0,0.0,0.0,0,0.0
NESTLEIND.NS,Nestle India,10,100000.0,0.0,0.0,0,0.0
NESTLEIND.NS,Nestle India,11,100000.0,0.0,0.0,0,0.0
NESTLEIND.NS,Nestle India,12,100000.0,0.0,0.0,0,0.0
NESTLEIND.NS,Nestle India,13,100000.0,0.0,0.0,0,0.0
NESTLEIND.NS,Nestle India,14,100000.0,0.0,0.0,0,0.0
NESTLEIND.NS,Nestle India,15,100000.0,0.0,0.0,0,0.0
NESTLEIND.NS,Nestle India,16,100000.0,0.0,0.0,0,0.0
NESTLEIND.NS,Nestle India,17,100000.0,0.0,0.0,0,0.0
NESTLEIND.NS,Nestle India,18,100000.0,0.0,0.0,0,0.0
NESTLEIND.NS,Nestle India,19,100000.0,0.0,0.0,0,0.0
NESTLEIND.NS,Nestle India,20,100000.0,0.0,0.0,0,0.0
NESTLEIND.NS,Nestle India,21,100000.0,0.0,0.0,0,0.0
NESTLEIND.NS,Nestle India,22,100000.0,0.0,0.0,0,0.0
NESTLEIND.NS,Nestle India,23,100000.0,0.0,0.0,0,0.0
NESTLEIND.NS,Nestle India,24,100000.0,0.0,0.0,0,0.0
