Buy Date,Sell Date,Buy Price,Sell Price,Peak Price,RSI at Buy,Profit/Loss,Return %,Days Held,Exit Reason,Investment After Trade,Ticker,Name,Holding Period
2022-12-23 00:00:00+05:30,2022-12-26 00:00:00+05:30,3611.6899397806646,3711.498779296875,3711.498779296875,36.12019711486608,92.48565079713282,2.5607306368815648,1,Holding Period Complete,100928.54009569055,ADANIENT.NS,Adani Enterprises,1
2022-12-27 00:00:00+05:30,2022-12-28 00:00:00+05:30,3689.829519058843,3792.334228515625,3792.334228515625,38.870854726110444,95.02254570920769,2.575255718953782,1,Holding Period Complete,101023.56264139975,ADANIENT.NS,Adani Enterprises,1
2023-01-02 00:00:00+05:30,2023-01-03 00:00:00+05:30,3817.1491532526848,3825.537353515625,3825.537353515625,39.267840206726575,0.7455137561719347,0.019530642535586132,1,Holding Period Complete,101024.30815515593,ADANIENT.NS,Adani Enterprises,1
2023-01-04 00:00:00+05:30,2023-01-05 00:00:00+05:30,3798.226003453465,3824.388916015625,3824.388916015625,39.35657361858652,18.540297642690728,0.48813044894730623,1,Holding Period Complete,101042.84845279861,ADANIENT.NS,Adani Enterprises,1
2023-01-06 00:00:00+05:30,2023-01-09 00:00:00+05:30,3791.6854019974417,3849.85302734375,3849.85302734375,35.55272726658784,50.52608691696715,1.3325495540940777,1,Holding Period Complete,101093.37453971559,ADANIENT.NS,Adani Enterprises,1
2023-01-10 00:00:00+05:30,2023-01-11 00:00:00+05:30,3549.9772545335286,3630.6630859375,3630.6630859375,33.10815384012537,73.50519106350038,2.0705820289307475,1,Holding Period Complete,101166.87973077908,ADANIENT.NS,Adani Enterprises,1
2023-01-16 00:00:00+05:30,2023-01-17 00:00:00+05:30,3594.91371681401,3634.208251953125,3634.208251953125,36.75184375027018,32.06541317034781,0.8919661415063325,1,Holding Period Complete,101198.94514394943,ADANIENT.NS,Adani Enterprises,1
2023-01-18 00:00:00+05:30,2023-01-19 00:00:00+05:30,3522.116648368548,3458.656494140625,3522.116648368548,31.7740347538205,-70.44092737043206,-1.9999600922661225,1,Holding Period Complete,101128.504216579,ADANIENT.NS,Adani Enterprises,1
2023-01-20 00:00:00+05:30,2023-01-23 00:00:00+05:30,3436.088126870387,3431.4951171875,3436.088126870387,20.9374352986072,-11.460592926944873,-0.3335360591401147,1,Holding Period Complete,101117.04362365205,ADANIENT.NS,Adani Enterprises,1
2023-01-24 00:00:00+05:30,2023-01-25 00:00:00+05:30,3425.153917116457,3384.161865234375,3425.153917116457,21.42485974932687,-47.801367664432625,-1.3955976525771807,1,Holding Period Complete,101069.24225598761,ADANIENT.NS,Adani Enterprises,1
2023-01-27 00:00:00+05:30,2023-01-30 00:00:00+05:30,2708.168495536915,2888.762939453125,2888.762939453125,10.520057848384482,174.99751248121987,6.461839902857494,1,Holding Period Complete,101244.23976846883,ADANIENT.NS,Adani Enterprises,1
2023-01-31 00:00:00+05:30,2023-02-01 00:00:00+05:30,2901.894271893805,2785.8185010180528,2901.894271893805,24.488242700772886,-121.76348364866422,-4.196000000000005,1,Stop Loss,101122.47628482016,ADANIENT.NS,Adani Enterprises,1
2023-02-02 00:00:00+05:30,2023-02-03 00:00:00+05:30,1492.6380618743824,1584.55810546875,1584.55810546875,11.518767648848183,88.84284742702447,5.952069004287612,1,Holding Period Complete,101211.31913224718,ADANIENT.NS,Adani Enterprises,1
2023-02-06 00:00:00+05:30,2023-02-07 00:00:00+05:30,1433.1722885098036,1648.148131786274,1800.402587890625,10.103288340143948,211.89452285617435,14.784999999999993,1,Take Profit,101423.21365510336,ADANIENT.NS,Adani Enterprises,1
2023-02-08 00:00:00+05:30,2023-02-09 00:00:00+05:30,1838.2490450320624,1922.9791259765625,1922.9791259765625,26.857517012950566,80.96885277349143,4.404672641735504,1,Holding Period Complete,101504.18250787686,ADANIENT.NS,Adani Enterprises,1
2023-02-10 00:00:00+05:30,2023-02-13 00:00:00+05:30,1730.701311654818,1715.2232666015625,1730.701311654818,25.406525625812847,-18.92396963151191,-1.0934278205069174,1,Holding Period Complete,101485.25853824535,ADANIENT.NS,Adani Enterprises,1
2023-02-14 00:00:00+05:30,2023-02-17 00:00:00+05:30,1609.0733960527284,1720.2659912109375,1794.0615234375,25.16800750154343,107.86325577094541,6.703439136806834,3,Holding Period Complete,101593.1217940163,ADANIENT.NS,Adani Enterprises,1
2023-02-20 00:00:00+05:30,2023-02-21 00:00:00+05:30,1558.2952206360078,1568.8802490234375,1568.8802490234375,25.289137596336943,7.457852917770257,0.47859050191570146,1,Holding Period Complete,101600.57964693407,ADANIENT.NS,Adani Enterprises,1
2023-02-27 00:00:00+05:30,2023-02-28 00:00:00+05:30,1129.45200418542,1298.869804813233,1361.923095703125,29.547967735281887,166.98947881881435,14.785,1,Take Profit,101767.56912575288,ADANIENT.NS,Adani Enterprises,1
2023-03-01 00:00:00+05:30,2023-03-03 00:00:00+05:30,1409.0065032112225,1620.3574786929057,1876.844482421875,35.66897172732962,208.3216114997791,14.78499999999999,2,Take Profit,101975.89073725266,ADANIENT.NS,Adani Enterprises,1
2023-03-27 00:00:00+05:30,2023-03-28 00:00:00+05:30,1679.6235502003296,1612.4386081923165,1679.6235502003296,31.13336627940828,-70.47700416640583,-4.196000000000001,1,Stop Loss,101905.41373308626,ADANIENT.NS,Adani Enterprises,1
2023-03-29 00:00:00+05:30,2023-04-03 00:00:00+05:30,1588.8520465477416,1715.0234375,1747.976806640625,36.82091817888417,122.8675154682107,7.733099865099289,2,Holding Period Complete,102028.28124855447,ADANIENT.NS,Adani Enterprises,1
2023-06-12 00:00:00+05:30,2023-06-13 00:00:00+05:30,2429.1631081116843,2459.07080078125,2459.07080078125,31.819270051900332,25.01945876067274,1.0299620752976806,1,Holding Period Complete,102053.30070731514,ADANIENT.NS,Adani Enterprises,1
2023-06-14 00:00:00+05:30,2023-06-15 00:00:00+05:30,2448.885443222971,2482.137939453125,2482.137939453125,31.51473332778025,28.32147284747797,1.156504601954927,1,Holding Period Complete,102081.62218016262,ADANIENT.NS,Adani Enterprises,1
2023-06-19 00:00:00+05:30,2023-06-20 00:00:00+05:30,2346.6797981808704,2411.38818359375,2411.38818359375,35.288690908650594,59.950317431104956,2.554686731337527,1,Holding Period Complete,102141.57249759373,ADANIENT.NS,Adani Enterprises,1
2023-06-21 00:00:00+05:30,2023-06-22 00:00:00+05:30,2389.7188394048135,2393.863037109375,2393.863037109375,37.360729126934736,-0.6393841719526678,-0.02675562335659176,1,Holding Period Complete,102140.93311342178,ADANIENT.NS,Adani Enterprises,1
2023-06-23 00:00:00+05:30,2023-06-26 00:00:00+05:30,2160.2437791311836,2292.35693359375,2292.35693359375,27.98774347227109,127.66055374984147,5.909543866441988,1,Holding Period Complete,102268.59366717162,ADANIENT.NS,Adani Enterprises,1
2023-06-27 00:00:00+05:30,2023-06-28 00:00:00+05:30,2267.7914634298827,2398.606201171875,2398.606201171875,35.149388177041004,126.14834007739054,5.56260759032048,1,Holding Period Complete,102394.742007249,ADANIENT.NS,Adani Enterprises,1
2023-07-07 00:00:00+05:30,2023-07-10 00:00:00+05:30,2365.9358032447963,2408.047119140625,2408.047119140625,38.281613165678166,37.33733297344332,1.5781211359258565,1,Holding Period Complete,102432.07934022245,ADANIENT.NS,Adani Enterprises,1
2023-09-08 00:00:00+05:30,2023-09-11 00:00:00+05:30,2503.80942852982,2612.56005859375,2612.56005859375,38.78384497584574,103.63426057680664,4.139063436535516,1,Holding Period Complete,102535.71360079925,ADANIENT.NS,Adani Enterprises,1
2023-09-29 00:00:00+05:30,2023-10-03 00:00:00+05:30,2402.8518387452796,2385.068115234375,2402.8518387452796,38.076962202230895,-22.571643464884218,-0.93936892408109,1,Holding Period Complete,102513.14195733437,ADANIENT.NS,Adani Enterprises,1
2023-10-09 00:00:00+05:30,2023-10-10 00:00:00+05:30,2409.09623372906,2496.0166015625,2496.0166015625,37.249817758622896,82.01525499814863,3.404399286748149,1,Holding Period Complete,102595.15721233252,ADANIENT.NS,Adani Enterprises,1
2023-10-25 00:00:00+05:30,2023-10-26 00:00:00+05:30,2233.2571369635884,2201.186279296875,2233.2571369635884,22.720744933207854,-36.5053010829739,-1.6346214897854414,1,Holding Period Complete,102558.65191124954,ADANIENT.NS,Adani Enterprises,1
2023-10-27 00:00:00+05:30,2023-10-30 00:00:00+05:30,2209.978524648791,2296.998779296875,2296.998779296875,27.47243466333454,82.51327734413846,3.7336687403897484,1,Holding Period Complete,102641.16518859369,ADANIENT.NS,Adani Enterprises,1
2023-10-31 00:00:00+05:30,2023-11-01 00:00:00+05:30,2273.9198768875376,2215.273681640625,2273.9198768875376,26.371997550409404,-63.135388805440776,-2.776500150561958,1,Holding Period Complete,102578.02979978824,ADANIENT.NS,Adani Enterprises,1
2023-11-02 00:00:00+05:30,2023-11-03 00:00:00+05:30,2202.1854378264575,2227.81201171875,2227.81201171875,19.86125140945005,21.19657644274732,0.9625245939174042,1,Holding Period Complete,102599.22637623099,ADANIENT.NS,Adani Enterprises,1
2023-11-06 00:00:00+05:30,2023-11-07 00:00:00+05:30,2230.959146990483,2231.308837890625,2231.308837890625,29.00010971320073,-4.112577084739185,-0.18434120993595804,1,Holding Period Complete,102595.11379914625,ADANIENT.NS,Adani Enterprises,1
2023-11-08 00:00:00+05:30,2023-11-09 00:00:00+05:30,2232.9571313057327,2212.625732421875,2232.9571313057327,33.833880022061834,-24.776981747585282,-1.1096040044932174,1,Holding Period Complete,102570.33681739867,ADANIENT.NS,Adani Enterprises,1
2023-11-10 00:00:00+05:30,2023-11-13 00:00:00+05:30,2196.490651388549,2211.626708984375,2211.626708984375,30.946358848297265,10.727940235453136,0.4884127427845544,1,Holding Period Complete,102581.06475763411,ADANIENT.NS,Adani Enterprises,1
2023-11-20 00:00:00+05:30,2023-11-21 00:00:00+05:30,2140.0423308038603,2194.642333984375,2194.642333984375,25.946760406074574,50.26531851572647,2.3488001985851095,1,Holding Period Complete,102631.33007614984,ADANIENT.NS,Adani Enterprises,1
2024-01-24 00:00:00+05:30,2024-01-25 00:00:00+05:30,2868.625622775337,2890.95556640625,2890.95556640625,38.83337655054303,16.570362441731433,0.577641164123046,1,Holding Period Complete,102647.90043859158,ADANIENT.NS,Adani Enterprises,1
2024-03-12 00:00:00+05:30,2024-03-13 00:00:00+05:30,3108.156750478508,2983.8304804593677,3108.156750478508,39.693004216432456,-130.41825725007823,-4.1960000000000015,1,Stop Loss,102517.4821813415,ADANIENT.NS,Adani Enterprises,1
2024-03-14 00:00:00+05:30,2024-03-19 00:00:00+05:30,2877.367821704473,3049.909912109375,3129.337158203125,39.87310536719031,166.61481267108812,5.7905288095002785,3,Holding Period Complete,102684.0969940126,ADANIENT.NS,Adani Enterprises,1
2024-03-20 00:00:00+05:30,2024-03-21 00:00:00+05:30,3018.339017005192,3063.697265625,3063.697265625,39.771672196099956,39.27621233717772,1.3012525139123614,1,Holding Period Complete,102723.37320634977,ADANIENT.NS,Adani Enterprises,1
2024-03-22 00:00:00+05:30,2024-03-26 00:00:00+05:30,3045.264234778324,3107.107666015625,3107.107666015625,36.39351214825882,55.691059336507095,1.82877593019645,1,Holding Period Complete,102779.06426568628,ADANIENT.NS,Adani Enterprises,1
2024-03-27 00:00:00+05:30,2024-03-28 00:00:00+05:30,3103.4112138396868,3194.17822265625,3194.17822265625,37.96392893865818,84.46941938006731,2.7218249068436458,1,Holding Period Complete,102863.53368506634,ADANIENT.NS,Adani Enterprises,1
2024-04-22 00:00:00+05:30,2024-04-23 00:00:00+05:30,3022.2354871678635,3062.298828125,3062.298828125,36.07498871678703,33.9788066418436,1.1242938144997143,1,Holding Period Complete,102897.51249170818,ADANIENT.NS,Adani Enterprises,1
2024-04-24 00:00:00+05:30,2024-04-25 00:00:00+05:30,3037.221506385855,3112.40283203125,3112.40283203125,23.929177022929665,69.03170130697808,2.2728569899112308,1,Holding Period Complete,102966.54419301516,ADANIENT.NS,Adani Enterprises,1
2024-04-26 00:00:00+05:30,2024-04-29 00:00:00+05:30,3063.247734646689,3078.3837890625,3078.3837890625,36.430808006578744,8.994422892101841,0.29362375071304003,1,Holding Period Complete,102975.53861590727,ADANIENT.NS,Adani Enterprises,1
2024-04-30 00:00:00+05:30,2024-05-02 00:00:00+05:30,3042.217116921918,3036.822021484375,3042.217116921918,32.793048200358854,-11.474134575949499,-0.37716356640445514,1,Holding Period Complete,102964.06448133131,ADANIENT.NS,Adani Enterprises,1
2024-05-03 00:00:00+05:30,2024-05-06 00:00:00+05:30,2972.380846879899,2872.022705078125,2972.380846879899,24.374175553071723,-106.20254535373188,-3.572979063743209,1,Holding Period Complete,102857.86193597758,ADANIENT.NS,Adani Enterprises,1
2024-05-07 00:00:00+05:30,2024-05-08 00:00:00+05:30,2819.4209520946492,2857.935546875,2857.935546875,21.583678411818624,32.83723828138111,1.1646802247456218,1,Holding Period Complete,102890.69917425896,ADANIENT.NS,Adani Enterprises,1
2024-05-09 00:00:00+05:30,2024-05-10 00:00:00+05:30,2753.481168966515,2794.693603515625,2794.693603515625,26.539146993592396,35.66425977662804,1.2952425525399247,1,Holding Period Complete,102926.3634340356,ADANIENT.NS,Adani Enterprises,1
2024-05-13 00:00:00+05:30,2024-05-23 00:00:00+05:30,2787.94959788355,3206.142037566082,3384.2041015625,34.87279681246689,412.1983480470824,14.784999999999984,7,Take Profit,103338.56178208267,ADANIENT.NS,Adani Enterprises,1
2024-06-24 00:00:00+05:30,2024-06-25 00:00:00+05:30,3133.397889673141,3169.4794921875,3169.4794921875,31.317615461499557,29.77872513249838,0.9503652641958195,1,Holding Period Complete,103368.34050721517,ADANIENT.NS,Adani Enterprises,1
2024-07-02 00:00:00+05:30,2024-07-03 00:00:00+05:30,3129.450039604928,3189.3193359375,3189.3193359375,38.35242529584159,53.55052695702962,1.7111801204466588,1,Holding Period Complete,103421.8910341722,ADANIENT.NS,Adani Enterprises,1
2024-07-04 00:00:00+05:30,2024-07-05 00:00:00+05:30,3136.4462838468635,3146.291259765625,3146.291259765625,39.08549660127579,3.5622383751490316,0.11357562198642002,1,Holding Period Complete,103425.45327254734,ADANIENT.NS,Adani Enterprises,1
2024-07-08 00:00:00+05:30,2024-07-09 00:00:00+05:30,3073.428419266346,3109.16015625,3109.16015625,19.020476621156178,29.549148408137828,0.9614392911480746,1,Holding Period Complete,103455.00242095548,ADANIENT.NS,Adani Enterprises,1
2024-07-10 00:00:00+05:30,2024-07-11 00:00:00+05:30,3061.834287913155,3076.726806640625,3076.726806640625,21.167785084525505,8.753957632916126,0.2859056633950799,1,Holding Period Complete,103463.7563785884,ADANIENT.NS,Adani Enterprises,1
2024-07-12 00:00:00+05:30,2024-07-15 00:00:00+05:30,3056.787075766648,3088.820556640625,3088.820556640625,22.930197838835213,25.887873241569896,0.8468981515527105,1,Holding Period Complete,103489.64425182997,ADANIENT.NS,Adani Enterprises,1
2024-07-16 00:00:00+05:30,2024-07-18 00:00:00+05:30,3094.5177326027233,3090.61962890625,3094.5177326027233,38.15332443777856,-10.083241057982272,-0.3258420836225587,1,Holding Period Complete,103479.561010772,ADANIENT.NS,Adani Enterprises,1
2024-07-19 00:00:00+05:30,2024-07-22 00:00:00+05:30,2998.466780280013,2999.31640625,2999.31640625,25.869143995786473,-5.148157216543167,-0.17169298824322488,1,Holding Period Complete,103474.41285355545,ADANIENT.NS,Adani Enterprises,1
2024-07-23 00:00:00+05:30,2024-07-24 00:00:00+05:30,2884.8750399526916,2969.181884765625,2969.181884765625,25.963168642387686,78.45278788821506,2.7194518584590615,1,Holding Period Complete,103552.86564144367,ADANIENT.NS,Adani Enterprises,1
2024-07-25 00:00:00+05:30,2024-07-26 00:00:00+05:30,2943.5950794511828,3078.92578125,3078.92578125,18.536982325755574,129.30818093811607,4.39286577969905,1,Holding Period Complete,103682.17382238178,ADANIENT.NS,Adani Enterprises,1
2024-08-28 00:00:00+05:30,2024-08-29 00:00:00+05:30,3020.5557493328106,3018.6064453125,3020.5557493328106,31.43733271173771,-7.988466214955903,-0.26447008027315566,1,Holding Period Complete,103674.18535616682,ADANIENT.NS,Adani Enterprises,1
2024-08-30 00:00:00+05:30,2024-09-02 00:00:00+05:30,3001.7652820828534,3040.59521484375,3040.59521484375,28.746530004771728,32.78757226396995,1.0922763501755017,1,Holding Period Complete,103706.9729284308,ADANIENT.NS,Adani Enterprises,1
2024-09-05 00:00:00+05:30,2024-09-06 00:00:00+05:30,3000.4658070351943,2973.929443359375,3000.4658070351943,30.129710672590406,-32.510758926213875,-1.0835237265489204,1,Holding Period Complete,103674.46216950458,ADANIENT.NS,Adani Enterprises,1
2024-09-09 00:00:00+05:30,2024-09-10 00:00:00+05:30,2925.8039891604244,2984.873779296875,2984.873779296875,28.54551735201116,53.159112367993295,1.8169061415234313,1,Holding Period Complete,103727.62128187258,ADANIENT.NS,Adani Enterprises,1
2024-09-11 00:00:00+05:30,2024-09-12 00:00:00+05:30,2926.5035693053205,2989.471435546875,2989.471435546875,18.6746816384111,57.05189123670228,1.949489890772455,1,Holding Period Complete,103784.67317310927,ADANIENT.NS,Adani Enterprises,1
2024-09-13 00:00:00+05:30,2024-09-16 00:00:00+05:30,2954.539245398895,2983.37451171875,2983.37451171875,33.39381199331322,22.897352562737137,0.7749889461917011,1,Holding Period Complete,103807.57052567201,ADANIENT.NS,Adani Enterprises,1
2024-09-18 00:00:00+05:30,2024-09-19 00:00:00+05:30,2933.5001426624235,2941.645751953125,2941.645751953125,39.335247639960215,2.270463396085937,0.07739775986597637,1,Holding Period Complete,103809.84098906809,ADANIENT.NS,Adani Enterprises,1
2024-10-18 00:00:00+05:30,2024-10-21 00:00:00+05:30,2966.5832425995245,2936.148681640625,2966.5832425995245,38.812351807027724,-36.33729288313966,-1.2248870134956478,1,Holding Period Complete,103773.50369618495,ADANIENT.NS,Adani Enterprises,1
2024-10-22 00:00:00+05:30,2024-10-23 00:00:00+05:30,2816.5598489056774,2834.100830078125,2834.100830078125,23.9651975977861,11.89032049346377,0.42215756565881374,1,Holding Period Complete,103785.39401667842,ADANIENT.NS,Adani Enterprises,1
2024-10-24 00:00:00+05:30,2024-10-25 00:00:00+05:30,2806.4650090544355,2694.206408692258,2806.4650090544355,28.002174997643365,-117.75927177992442,-4.19600000000001,1,Stop Loss,103667.63474489849,ADANIENT.NS,Adani Enterprises,1
2024-10-28 00:00:00+05:30,2024-10-29 00:00:00+05:30,2670.7345917951766,2847.144287109375,2847.144287109375,21.892691525968843,170.89181643529386,6.398682106424743,1,Holding Period Complete,103838.52656133378,ADANIENT.NS,Adani Enterprises,1
2024-10-30 00:00:00+05:30,2024-10-31 00:00:00+05:30,2813.611306260978,2945.743896484375,2945.743896484375,36.9871522402137,126.37323502065172,4.491495848749262,1,Holding Period Complete,103964.89979635444,ADANIENT.NS,Adani Enterprises,1
2024-11-01 00:00:00+05:30,2024-11-04 00:00:00+05:30,2926.903361202883,2895.919189453125,2926.903361202883,39.735928426343385,-36.80699430041394,-1.2575404705294815,1,Holding Period Complete,103928.09280205403,ADANIENT.NS,Adani Enterprises,1
2024-11-05 00:00:00+05:30,2024-11-06 00:00:00+05:30,2868.5332880927995,3044.693115234375,3044.693115234375,39.1683197473194,170.24660073824836,5.934970371267337,1,Holding Period Complete,104098.33940279228,ADANIENT.NS,Adani Enterprises,1
2024-11-21 00:00:00+05:30,2024-11-22 00:00:00+05:30,2153.948698150292,2226.861328125,2226.861328125,14.726354300554036,68.53181994843283,3.1816830181370928,1,Holding Period Complete,104166.87122274071,ADANIENT.NS,Adani Enterprises,1
2024-11-25 00:00:00+05:30,2024-11-26 00:00:00+05:30,2236.8561578592194,2149.40087890625,2236.8561578592194,20.254475293540537,-91.84153598973484,-4.10583110885555,1,Holding Period Complete,104075.02968675098,ADANIENT.NS,Adani Enterprises,1
2024-11-27 00:00:00+05:30,2024-12-03 00:00:00+05:30,2141.0552048055647,2462.2134855263994,2512.9150390625,32.11263364764483,316.5550120305027,14.784999999999998,4,Take Profit,104391.58469878147,ADANIENT.NS,Adani Enterprises,1
2024-12-04 00:00:00+05:30,2024-12-05 00:00:00+05:30,2468.8377922533846,2521.260986328125,2521.260986328125,35.436801719404585,47.43309529615891,1.9212722457908122,1,Holding Period Complete,104439.01779407763,ADANIENT.NS,Adani Enterprises,1
2024-12-06 00:00:00+05:30,2024-12-09 00:00:00+05:30,2501.22098735717,2494.57470703125,2501.22098735717,37.37488110613023,-11.642076020308508,-0.465455714595203,1,Holding Period Complete,104427.37571805733,ADANIENT.NS,Adani Enterprises,1
2024-12-10 00:00:00+05:30,2024-12-11 00:00:00+05:30,2453.745492002445,2455.994140625,2455.994140625,36.34366264547515,-2.661091010072634,-0.10845016399402445,1,Holding Period Complete,104424.71462704726,ADANIENT.NS,Adani Enterprises,1
2024-12-20 00:00:00+05:30,2024-12-23 00:00:00+05:30,2331.8076212022697,2337.754638671875,2337.754638671875,36.736844295601486,1.2774552097311265,0.05478390233035074,1,Holding Period Complete,104425.99208225698,ADANIENT.NS,Adani Enterprises,1
2024-12-24 00:00:00+05:30,2024-12-26 00:00:00+05:30,2338.8041806812516,2399.0234375,2399.0234375,34.137496887282566,55.48142920056711,2.3722135294117,1,Holding Period Complete,104481.47351145755,ADANIENT.NS,Adani Enterprises,1
2024-12-27 00:00:00+05:30,2025-01-01 00:00:00+05:30,2389.278251126641,2553.54443359375,2591.025390625,37.27741099823108,159.32335978238865,6.668263091888157,2,Holding Period Complete,104640.79687123993,ADANIENT.NS,Adani Enterprises,1
2025-01-21 00:00:00+05:30,2025-01-22 00:00:00+05:30,2372.4368392833635,2375.33544921875,2375.33544921875,39.8464053143005,-1.8491623531156112,-0.07794358621046296,1,Holding Period Complete,104638.94770888682,ADANIENT.NS,Adani Enterprises,1
2025-01-23 00:00:00+05:30,2025-01-24 00:00:00+05:30,2353.796580188679,2313.9169921875,2353.796580188679,38.48866912027635,-44.547301573555124,-1.8925722786964132,1,Holding Period Complete,104594.40040731327,ADANIENT.NS,Adani Enterprises,1
2025-01-27 00:00:00+05:30,2025-01-28 00:00:00+05:30,2248.900195107122,2284.8818359375,2284.8818359375,33.04298228676538,31.44785879933356,1.398366137712732,1,Holding Period Complete,104625.8482661126,ADANIENT.NS,Adani Enterprises,1
