Symbol,Entry Date,Entry Price,Exit Date,Exit Price,Quantity,Capital Invested,Gross Proceeds,Net Proceeds,PnL,PnL %,Exit Reason,Signal Strength,Days Held
HCLTECH.NS,2024-05-15 00:00:00+05:30,1280.4312744140625,2024-06-03 00:00:00+05:30,1265.7796655273437,78,99973.63940429688,98730.8139111328,98632.08309722168,-1341.556307075196,-1.3419100425562138,Trailing Stop,10.844867334166283,19
NESTLEIND.NS,2024-11-06 00:00:00+05:30,1118.61669921875,2024-11-14 00:00:00+05:30,1085.0581982421875,88,98536.90161434723,95485.1214453125,95389.63632386719,-3147.2652904800343,-3.193996603219544,Stop Loss,7.440981202605833,8
DABUR.NS,2024-11-22 00:00:00+05:30,507.9059143066406,2024-12-09 00:00:00+05:30,506.5940447998047,187,95073.79561166566,94733.08637756348,94638.35329118592,-435.4423204797349,-0.45800456127608913,Trailing Stop,2.9529739395258296,17
HINDUNILVR.NS,2024-12-27 00:00:00+05:30,2316.88525390625,2025-10-01 00:00:00+05:30,2536.199951171875,40,92770.04850954119,101447.998046875,101346.55004882812,8576.501539286939,9.24490358373033,End of backtest,5.904767698348686,278
