Buy Date,Sell Date,Buy Price,Sell Price,ROC at Buy,ROC at Sell,Profit/Loss,Return %,Exit Reason,Investment After Trade,Ticker,Name,Holding Period
2022-03-31 00:00:00+05:30,2022-04-18 00:00:00+05:30,1987.3422165096863,2186.076438160655,14.604673074099011,14.581650995673703,194.56080299629838,9.790000000000004,Take Profit,100911.51261293335,ADANIENT.NS,Adani Enterprises,14
2022-04-05 00:00:00+05:30,2022-04-20 00:00:00+05:30,2063.8016769263395,2179.9375,16.83276142589075,19.271132606338746,111.89208389673416,5.421649044465225,Holding Period Complete,101023.40469683008,ADANIENT.NS,Adani Enterprises,14
2022-04-07 00:00:00+05:30,2022-04-22 00:00:00+05:30,2077.4262575355833,2269.123291015625,14.526954643089516,16.280136103126054,187.3504839314905,9.018393950297966,Holding Period Complete,101210.75518076157,ADANIENT.NS,Adani Enterprises,14
2022-04-11 00:00:00+05:30,2022-04-26 00:00:00+05:30,2154.534495138296,2369.9879446521254,14.164536307468467,14.588591613953895,210.92892707403917,9.790000000000001,Take Profit,101421.68410783561,ADANIENT.NS,Adani Enterprises,14
2022-04-13 00:00:00+05:30,2022-05-02 00:00:00+05:30,2169.456946202277,2335.201904296875,10.234305619121574,10.874799918176626,161.240299244099,7.432288505487825,Holding Period Complete,101582.92440707971,ADANIENT.NS,Adani Enterprises,14
2022-04-19 00:00:00+05:30,2022-05-04 00:00:00+05:30,2136.1682645711194,2249.6591796875,6.09937606906757,5.716777121004479,109.105087672122,5.107513742323437,Holding Period Complete,101692.02949475184,ADANIENT.NS,Adani Enterprises,14
2022-04-21 00:00:00+05:30,2022-05-06 00:00:00+05:30,2199.850938840727,2243.570556640625,6.846266952757911,5.245356583875225,39.27619630441671,1.7854026202845545,Holding Period Complete,101731.30569105626,ADANIENT.NS,Adani Enterprises,14
2022-04-25 00:00:00+05:30,2022-05-10 00:00:00+05:30,2238.479991723178,2126.555992137019,8.820655720933084,10.334181137070992,-116.28903557001917,-5.195000000000003,Stop Loss,101615.01665548624,ADANIENT.NS,Adani Enterprises,14
2022-04-27 00:00:00+05:30,2022-05-12 00:00:00+05:30,2320.7286322832947,2204.6922006691298,7.058993393647279,8.266005534962916,-120.56185244711736,-5.195000000000008,Stop Loss,101494.45480303912,ADANIENT.NS,Adani Enterprises,14
2022-04-29 00:00:00+05:30,2022-05-16 00:00:00+05:30,2297.2716117322343,2182.4080311456223,6.02650283639644,4.729498611634242,-119.34326022948984,-5.195000000000012,Stop Loss,101375.11154280962,ADANIENT.NS,Adani Enterprises,14
2022-06-09 00:00:00+05:30,2022-06-24 00:00:00+05:30,2151.041037782501,2157.47900390625,8.444096927380361,5.91063092367674,2.129446082060242,0.09899606956153095,Holding Period Complete,101377.24098889169,ADANIENT.NS,Adani Enterprises,14
2022-06-30 00:00:00+05:30,2022-07-15 00:00:00+05:30,2176.494203317478,2394.143623649226,5.180023141521418,6.50824297851254,213.07878250478123,9.790000000000006,Take Profit,101590.31977139648,ADANIENT.NS,Adani Enterprises,14
2022-07-04 00:00:00+05:30,2022-07-19 00:00:00+05:30,2224.256126967997,2446.6817396647966,8.750625483996725,3.915713871130338,217.75467483016703,9.790000000000006,Take Profit,101808.07444622664,ADANIENT.NS,Adani Enterprises,14
2022-07-06 00:00:00+05:30,2022-07-21 00:00:00+05:30,2232.391002765534,2455.6301030420873,8.790440994834482,7.768848182679109,218.55107917074585,9.790000000000004,Take Profit,102026.6255253974,ADANIENT.NS,Adani Enterprises,14
2022-07-08 00:00:00+05:30,2022-07-25 00:00:00+05:30,2259.7405676273547,2485.71462439009,6.088502092444139,8.784823043927647,221.228601570718,9.79,Take Profit,102247.85412696812,ADANIENT.NS,Adani Enterprises,14
2022-07-12 00:00:00+05:30,2022-07-27 00:00:00+05:30,2345.8324302056367,2545.09912109375,7.305181189182569,6.008742705598346,194.37575933681393,8.286003588064252,Holding Period Complete,102442.22988630494,ADANIENT.NS,Adani Enterprises,14
2022-07-14 00:00:00+05:30,2022-07-29 00:00:00+05:30,2333.1988952050665,2565.570068359375,8.818892451414689,7.7982593808899185,227.47240419074407,9.74937904600505,Holding Period Complete,102669.70229049568,ADANIENT.NS,Adani Enterprises,14
2022-07-18 00:00:00+05:30,2022-08-02 00:00:00+05:30,2402.6505289715165,2642.915581868668,7.196775091086613,9.16523545944637,235.2194867863115,9.790000000000001,Take Profit,102904.921777282,ADANIENT.NS,Adani Enterprises,14
2022-07-20 00:00:00+05:30,2022-08-04 00:00:00+05:30,2440.5468968912037,2684.6015865803242,7.888423877776569,9.772716176020479,238.92954120564903,9.790000000000008,Take Profit,103143.85131848765,ADANIENT.NS,Adani Enterprises,14
2022-07-22 00:00:00+05:30,2022-08-08 00:00:00+05:30,2479.5916341097663,2727.5507975207433,9.045259041605739,7.518582966126256,242.7520209793465,9.790000000000015,Take Profit,103386.603339467,ADANIENT.NS,Adani Enterprises,14
2022-07-26 00:00:00+05:30,2022-08-10 00:00:00+05:30,2529.421267770585,2782.3633945476436,8.248812720477599,8.340054750319235,247.63034211474033,9.790000000000003,Take Profit,103634.23368158174,ADANIENT.NS,Adani Enterprises,14
2022-07-28 00:00:00+05:30,2022-08-12 00:00:00+05:30,2528.02314468516,2780.825459153676,7.020250657945561,6.8163348490569975,247.49346586467738,9.790000000000008,Take Profit,103881.72714744642,ADANIENT.NS,Adani Enterprises,14
2022-08-01 00:00:00+05:30,2022-08-16 00:00:00+05:30,2565.570145883395,2822.127160471735,9.76027535448258,9.47862330621144,251.1693172819847,9.790000000000013,Take Profit,104132.8964647284,ADANIENT.NS,Adani Enterprises,14
2022-08-03 00:00:00+05:30,2022-08-18 00:00:00+05:30,2667.4256967414085,2934.1682664155496,10.619707444630558,9.140457362826716,261.14097571098415,9.79000000000001,Take Profit,104394.03744043938,ADANIENT.NS,Adani Enterprises,14
2022-08-05 00:00:00+05:30,2022-08-22 00:00:00+05:30,2681.2066753065283,2949.3273428371813,7.961927705327858,9.460514634174864,262.4901335125093,9.790000000000006,Take Profit,104656.52757395188,ADANIENT.NS,Adani Enterprises,14
2022-08-10 00:00:00+05:30,2022-08-25 00:00:00+05:30,2777.6201601284392,3055.3821761412833,10.450443841944931,11.19591056877658,271.9290136765743,9.790000000000003,Take Profit,104928.45658762846,ADANIENT.NS,Adani Enterprises,14
2022-08-12 00:00:00+05:30,2022-08-30 00:00:00+05:30,2830.046020969441,3113.0506230663855,12.317692321407927,15.827892935055418,277.06150545290853,9.790000000000008,Take Profit,105205.51809308137,ADANIENT.NS,Adani Enterprises,14
2022-08-17 00:00:00+05:30,2022-09-01 00:00:00+05:30,2975.7897452251523,3228.681884765625,13.10076301079538,17.51347103532674,246.68766791048193,8.289821829862419,Holding Period Complete,105452.20576099184,ADANIENT.NS,Adani Enterprises,14
2022-08-19 00:00:00+05:30,2022-09-05 00:00:00+05:30,3070.9050304497227,3341.82177734375,15.445904411840289,12.042885775572651,264.50402008623377,8.613226962850693,Holding Period Complete,105716.70978107807,ADANIENT.NS,Adani Enterprises,14
2022-08-23 00:00:00+05:30,2022-09-07 00:00:00+05:30,2923.26403689235,3215.590440581585,12.31284935233035,12.276572302067365,286.18754921176117,9.790000000000004,Take Profit,106002.89733028982,ADANIENT.NS,Adani Enterprises,14
2022-08-25 00:00:00+05:30,2022-09-09 00:00:00+05:30,3051.3827227804677,3356.520995058515,8.45890425766505,10.779616298286324,298.73036856020826,9.790000000000015,Take Profit,106301.62769885003,ADANIENT.NS,Adani Enterprises,14
2022-08-29 00:00:00+05:30,2022-09-13 00:00:00+05:30,3033.5581495828624,3336.9139645411487,9.706587736053573,7.342426930442272,296.98534284416235,9.790000000000004,Take Profit,106598.61304169419,ADANIENT.NS,Adani Enterprises,14
2022-09-01 00:00:00+05:30,2022-09-16 00:00:00+05:30,3179.9008052413797,3497.890885765518,7.465143682940843,6.410028606646975,311.3122888331313,9.790000000000006,Take Profit,106909.92533052732,ADANIENT.NS,Adani Enterprises,14
2022-09-05 00:00:00+05:30,2022-09-20 00:00:00+05:30,3308.3191306870726,3639.1510437557804,6.91170258898099,12.590117975973453,323.8844428942649,9.790000000000015,Take Profit,107233.80977342158,ADANIENT.NS,Adani Enterprises,14
2022-09-07 00:00:00+05:30,2022-09-22 00:00:00+05:30,3401.28771922488,3711.049560546875,14.62062290396163,10.46847902937163,302.64950404222304,8.898085931736285,Holding Period Complete,107536.4592774638,ADANIENT.NS,Adani Enterprises,14
2022-09-09 00:00:00+05:30,2022-09-26 00:00:00+05:30,3410.3248585569945,3581.133056640625,12.550748383933216,10.32791680177625,163.81674016843286,4.803552358286137,Holding Period Complete,107700.27601763223,ADANIENT.NS,Adani Enterprises,14
2022-09-13 00:00:00+05:30,2022-09-28 00:00:00+05:30,3416.466390577844,3543.736328125,13.148347770451686,11.825575782336646,120.30973482845329,3.521466950772629,Holding Period Complete,107820.58575246068,ADANIENT.NS,Adani Enterprises,14
2022-09-15 00:00:00+05:30,2022-09-30 00:00:00+05:30,3569.949026925024,3450.867431640625,15.942161478223937,10.322421727742283,-126.10241174296475,-3.5323308762081425,Holding Period Complete,107694.48334071772,ADANIENT.NS,Adani Enterprises,14
2022-09-19 00:00:00+05:30,2022-10-04 00:00:00+05:30,3675.549455914611,3491.77198311888,12.911797413549372,11.605736335060444,-190.94479423476426,-5.195000000000006,Stop Loss,107503.53854648296,ADANIENT.NS,Adani Enterprises,14
2022-09-22 00:00:00+05:30,2022-10-07 00:00:00+05:30,3602.952499047259,3422.804874094896,7.320672747564194,6.464414535896952,-187.17338232550514,-5.195000000000001,Stop Loss,107316.36516415745,ADANIENT.NS,Adani Enterprises,14
2022-11-01 00:00:00+05:30,2022-11-16 00:00:00+05:30,3347.2640571697507,3681.990462886726,11.302369564949378,9.024760959292323,327.697151196919,9.790000000000012,Take Profit,107644.06231535437,ADANIENT.NS,Adani Enterprises,14
2022-11-03 00:00:00+05:30,2022-11-18 00:00:00+05:30,3537.4449441207744,3891.189438532852,9.555258096611393,14.183364885438365,346.3158600294239,9.790000000000003,Take Profit,107990.3781753838,ADANIENT.NS,Adani Enterprises,14
2022-11-07 00:00:00+05:30,2022-11-23 00:00:00+05:30,3814.6027071586104,3897.784912109375,19.586952228917333,20.768630796155975,75.46981733149659,1.978445021020601,Holding Period Complete,108065.8479927153,ADANIENT.NS,Adani Enterprises,14
2022-11-10 00:00:00+05:30,2022-11-25 00:00:00+05:30,3956.552047882943,3895.58837890625,20.958955749318857,20.566916456653765,-68.81580940348223,-1.739287353500226,Holding Period Complete,107997.0321833118,ADANIENT.NS,Adani Enterprises,14
2022-11-14 00:00:00+05:30,2022-11-29 00:00:00+05:30,3984.3628816186097,3872.920166015625,21.04083681275774,21.22063284234055,-119.2999986506189,-2.9942051513680004,Holding Period Complete,107877.73218466119,ADANIENT.NS,Adani Enterprises,14
2022-11-16 00:00:00+05:30,2022-12-01 00:00:00+05:30,3858.09166522599,3909.568603515625,10.652472887189072,12.216880085834694,43.709278020893585,1.132924819149762,Holding Period Complete,107921.44146268208,ADANIENT.NS,Adani Enterprises,14
2022-11-18 00:00:00+05:30,2022-12-05 00:00:00+05:30,3978.371137352877,3924.846923828125,11.959674508869293,4.398357043573909,-61.42743158593321,-1.5440347183597785,Holding Period Complete,107860.01403109614,ADANIENT.NS,Adani Enterprises,14
2023-02-16 00:00:00+05:30,2023-03-03 00:00:00+05:30,1787.470873089475,1876.844482421875,14.780383103916298,8.564399454574868,85.70929397688872,4.795003670675108,Holding Period Complete,107945.72332507304,ADANIENT.NS,Adani Enterprises,14
2023-03-03 00:00:00+05:30,2023-03-20 00:00:00+05:30,1683.1185821346478,1802.39990234375,9.10199306449801,22.291784826635343,115.7958017246238,6.879836213189656,Holding Period Complete,108061.51912679766,ADANIENT.NS,Adani Enterprises,14
2023-03-08 00:00:00+05:30,2023-03-23 00:00:00+05:30,1938.257547379338,1841.344670010371,29.823049894621708,39.02907101398226,-100.69247958635668,-5.195000000000004,Stop Loss,107960.8266472113,ADANIENT.NS,Adani Enterprises,14
2023-03-10 00:00:00+05:30,2023-03-27 00:00:00+05:30,1818.0278283043097,1727.126436889094,37.142433775125724,42.46949940804146,-94.44654568040899,-5.195000000000006,Stop Loss,107866.3801015309,ADANIENT.NS,Adani Enterprises,14
2023-03-14 00:00:00+05:30,2023-03-29 00:00:00+05:30,1649.0168707645437,1737.941162109375,45.638878834267544,34.838871533370366,85.5373333119574,5.187171509791722,Holding Period Complete,107951.91743484286,ADANIENT.NS,Adani Enterprises,14
2023-03-16 00:00:00+05:30,2023-03-31 00:00:00+05:30,1792.4638469824376,1747.976806640625,17.86740754859029,16.755330415929006,-48.02748099543571,-2.679411418885163,Holding Period Complete,107903.88995384742,ADANIENT.NS,Adani Enterprises,14
2023-04-12 00:00:00+05:30,2023-04-27 00:00:00+05:30,1794.510991145913,1850.431884765625,6.124138903576372,8.572009515523739,52.275950743800394,2.91310284538401,Holding Period Complete,107956.16590459122,ADANIENT.NS,Adani Enterprises,14
2023-04-17 00:00:00+05:30,2023-05-02 00:00:00+05:30,1844.3904394986068,1917.1375732421875,17.35952475767689,6.351980099477328,68.98560573083986,3.7402929582303317,Holding Period Complete,108025.15151032206,ADANIENT.NS,Adani Enterprises,14
2023-04-19 00:00:00+05:30,2023-05-04 00:00:00+05:30,1832.4073700087952,1908.5496826171875,5.9070524195592755,7.304438202375149,72.40135555576634,3.9511604646852536,Holding Period Complete,108097.55286587782,ADANIENT.NS,Adani Enterprises,14
2023-04-21 00:00:00+05:30,2023-05-08 00:00:00+05:30,1793.512504765079,1884.833251953125,6.183755326175085,2.7308130106627857,87.64240143132777,4.886634534104211,Holding Period Complete,108185.19526730914,ADANIENT.NS,Adani Enterprises,14
2023-05-09 00:00:00+05:30,2023-05-24 00:00:00+05:30,1886.4309106432424,2075.074001707567,5.224894743933097,2.5777929110711515,184.68158615197356,9.790000000000006,Take Profit,108369.87685346112,ADANIENT.NS,Adani Enterprises,14
2023-05-11 00:00:00+05:30,2023-05-26 00:00:00+05:30,1907.301394559428,2098.031534015371,7.400290633964271,6.025204736700377,186.72480652736832,9.790000000000017,Take Profit,108556.60165998849,ADANIENT.NS,Adani Enterprises,14
2023-05-22 00:00:00+05:30,2023-06-06 00:00:00+05:30,1980.59782336707,2178.6576057037773,23.237093694954208,38.900908747748765,193.90052690763642,9.790000000000013,Take Profit,108750.50218689612,ADANIENT.NS,Adani Enterprises,14
2023-05-24 00:00:00+05:30,2023-06-08 00:00:00+05:30,2421.9235328871905,2425.7177734375,30.83530266607566,27.853781658981962,-1.0534007560151952,-0.04349438542179858,Holding Period Complete,108749.4487861401,ADANIENT.NS,Adani Enterprises,14
2023-05-26 00:00:00+05:30,2023-06-12 00:00:00+05:30,2531.5679308079334,2481.289306640625,29.503226184185337,32.253854366804354,-55.291481404756965,-2.1840804954070916,Holding Period Complete,108694.15730473534,ADANIENT.NS,Adani Enterprises,14
2023-05-30 00:00:00+05:30,2023-06-14 00:00:00+05:30,2471.6526543679806,2453.678466796875,32.14671466098341,31.26349733205163,-22.899518692270487,-0.9264861165585607,Holding Period Complete,108671.25778604308,ADANIENT.NS,Adani Enterprises,14
2023-06-01 00:00:00+05:30,2023-06-16 00:00:00+05:30,2481.7884869761683,2506.054443359375,31.859780904267275,24.999359427927267,19.278113452871143,0.776783096304865,Holding Period Complete,108690.53589949595,ADANIENT.NS,Adani Enterprises,14
2023-07-10 00:00:00+05:30,2023-07-25 00:00:00+05:30,2352.8476156316447,2464.3955078125,7.965074582166482,5.59810784265904,106.7306490574112,4.5362329607885945,Holding Period Complete,108797.26654855337,ADANIENT.NS,Adani Enterprises,14
2023-08-04 00:00:00+05:30,2023-08-21 00:00:00+05:30,2499.713135635588,2637.33740234375,5.193889758001497,5.471016565052132,132.4872161701826,5.3000968103684345,Holding Period Complete,108929.75376472354,ADANIENT.NS,Adani Enterprises,14
2023-08-10 00:00:00+05:30,2023-08-25 00:00:00+05:30,2507.7059876820126,2493.468994140625,5.106245097550876,3.097594991133969,-19.238168523210256,-0.7671620444226388,Holding Period Complete,108910.51559620033,ADANIENT.NS,Adani Enterprises,14
2023-08-22 00:00:00+05:30,2023-09-06 00:00:00+05:30,2651.6742042193555,2519.0904940083874,5.785136002606038,2.252931987411634,-137.75447490919584,-5.195000000000012,Stop Loss,108772.76112129114,ADANIENT.NS,Adani Enterprises,14
2023-09-11 00:00:00+05:30,2023-09-26 00:00:00+05:30,2543.673123150529,2455.70361328125,5.763508237875448,1.1669843022877175,-92.96888660571092,-3.6549069831174696,Holding Period Complete,108679.79223468543,ADANIENT.NS,Adani Enterprises,14
2023-11-28 00:00:00+05:30,2023-12-13 00:00:00+05:30,2272.9208708350525,2500.212957918558,9.90431451816218,8.264638794686682,222.51895325475192,9.790000000000013,Take Profit,108902.31118794018,ADANIENT.NS,Adani Enterprises,14
2023-11-30 00:00:00+05:30,2023-12-15 00:00:00+05:30,2340.9086969542545,2574.99956664968,5.983205933694063,7.108212286814338,229.17496143182174,9.79000000000001,Take Profit,109131.48614937201,ADANIENT.NS,Adani Enterprises,14
2023-12-04 00:00:00+05:30,2023-12-19 00:00:00+05:30,2485.1767013354965,2733.6943714690465,14.596166645425324,37.653781005981315,243.29879906074538,9.790000000000012,Take Profit,109374.78494843276,ADANIENT.NS,Adani Enterprises,14
2023-12-06 00:00:00+05:30,2023-12-21 00:00:00+05:30,2842.2500901850876,2797.191162109375,31.288555058233413,32.88609286584102,-50.69836932800709,-1.7837406181489681,Holding Period Complete,109324.08657910475,ADANIENT.NS,Adani Enterprises,14
2023-12-08 00:00:00+05:30,2023-12-26 00:00:00+05:30,2757.477695884762,2862.8310546875,29.739113320281866,17.914161352200296,99.7330500521658,3.616821641060111,Holding Period Complete,109423.81962915692,ADANIENT.NS,Adani Enterprises,14
2023-12-13 00:00:00+05:30,2023-12-28 00:00:00+05:30,2802.4363375128064,2807.331787109375,19.96369717793583,22.704623141485023,-0.7143185280535853,-0.02548919732776342,Holding Period Complete,109423.10531062886,ADANIENT.NS,Adani Enterprises,14
2023-12-15 00:00:00+05:30,2024-01-01 00:00:00+05:30,2891.2550038156646,2914.533935546875,26.62632304778248,17.75442349724666,17.473142791847838,0.6043445759294174,Holding Period Complete,109440.5784534207,ADANIENT.NS,Adani Enterprises,14
2024-01-04 00:00:00+05:30,2024-01-19 00:00:00+05:30,2987.26735128312,2912.985107421875,7.703356384426613,7.388157501399763,-80.1824963199502,-2.6841419562098934,Holding Period Complete,109360.39595710076,ADANIENT.NS,Adani Enterprises,14
2024-01-08 00:00:00+05:30,2024-01-23 00:00:00+05:30,2950.2510973140083,2893.90283203125,5.524600069193024,5.205124339126991,-62.19241921210361,-2.108038168979086,Holding Period Complete,109298.20353788865,ADANIENT.NS,Adani Enterprises,14
2024-01-10 00:00:00+05:30,2024-01-25 00:00:00+05:30,3017.2899295279494,2890.95556640625,8.963013713464008,9.644476034129035,-132.24260861763364,-4.382827361847948,Holding Period Complete,109165.96092927102,ADANIENT.NS,Adani Enterprises,14
2024-01-12 00:00:00+05:30,2024-01-29 00:00:00+05:30,3065.3956058265467,3061.848876953125,8.955938487814137,5.906341727054714,-9.673973356201342,-0.3155864560454628,Holding Period Complete,109156.28695591482,ADANIENT.NS,Adani Enterprises,14
2024-02-02 00:00:00+05:30,2024-02-19 00:00:00+05:30,3137.1302061445544,3255.821533203125,6.273871040677648,8.720752234826499,112.29837531922287,3.5796529930211105,Holding Period Complete,109268.58533123405,ADANIENT.NS,Adani Enterprises,14
2024-02-06 00:00:00+05:30,2024-02-21 00:00:00+05:30,3157.112005584276,3220.254150390625,9.881166688052478,11.506791369853746,56.76477865037392,1.7979969842681793,Holding Period Complete,109325.35010988443,ADANIENT.NS,Adani Enterprises,14
2024-02-08 00:00:00+05:30,2024-02-23 00:00:00+05:30,3143.224665821195,3270.308349609375,9.132250112168661,11.11417663892153,120.67015077274965,3.8390558614817794,Holding Period Complete,109446.02026065718,ADANIENT.NS,Adani Enterprises,14
2024-03-28 00:00:00+05:30,2024-04-15 00:00:00+05:30,3093.91983637363,3144.573486328125,10.009639351694739,5.33288768011301,44.41515663179324,1.4355626189672726,Holding Period Complete,109490.43541728897,ADANIENT.NS,Adani Enterprises,14
2024-04-04 00:00:00+05:30,2024-04-19 00:00:00+05:30,3198.7736980625696,3038.835013159441,5.179024002614063,5.680908531505089,-166.17629361435044,-5.1949999999999985,Stop Loss,109324.25912367462,ADANIENT.NS,Adani Enterprises,14
2024-04-08 00:00:00+05:30,2024-04-23 00:00:00+05:30,3194.2779258339924,3062.298828125,5.154091544568354,2.9201718418825076,-138.2356744629514,-4.3276032227802945,Holding Period Complete,109186.02344921167,ADANIENT.NS,Adani Enterprises,14
2024-05-21 00:00:00+05:30,2024-06-05 00:00:00+05:30,3031.7264959731483,3112.5029296875,8.447980904137735,10.754771363589558,74.63220428869104,2.4617063705390416,Holding Period Complete,109260.65565350036,ADANIENT.NS,Adani Enterprises,14
2024-05-23 00:00:00+05:30,2024-06-07 00:00:00+05:30,3132.6841977195827,3216.607666015625,18.41429052740348,22.348326566324328,77.5741764323071,2.476284602475306,Holding Period Complete,109338.22982993266,ADANIENT.NS,Adani Enterprises,14
2024-05-27 00:00:00+05:30,2024-06-11 00:00:00+05:30,3264.0640527223486,3218.305908203125,17.581546012012687,12.656264028481859,-52.24051448014908,-1.6004745506320128,Holding Period Complete,109285.98931545252,ADANIENT.NS,Adani Enterprises,14
2024-05-29 00:00:00+05:30,2024-06-13 00:00:00+05:30,3209.0642592229797,3221.852783203125,7.283824522941034,4.738100883155685,6.357606937719224,0.1981140427290356,Holding Period Complete,109292.34692239024,ADANIENT.NS,Adani Enterprises,14
2024-05-31 00:00:00+05:30,2024-06-18 00:00:00+05:30,3222.3021726178335,3307.35888671875,12.154594310323814,-5.653567216239344,78.52705304157986,2.436986006740132,ROC Reversal,109370.87397543181,ADANIENT.NS,Adani Enterprises,14
2024-06-19 00:00:00+05:30,2024-07-04 00:00:00+05:30,3224.6512499265823,3142.64306640625,10.946550320200918,4.667666289219733,-88.37547783666513,-2.740621263731302,Holding Period Complete,109282.49849759514,ADANIENT.NS,Adani Enterprises,14
2024-08-02 00:00:00+05:30,2024-08-19 00:00:00+05:30,3109.4100244179253,3100.964599609375,5.1635201955619054,1.2446439618402632,-14.655799432577643,-0.4713369841058892,Holding Period Complete,109267.84269816255,ADANIENT.NS,Adani Enterprises,14
2024-08-07 00:00:00+05:30,2024-08-22 00:00:00+05:30,3110.4096181576047,3097.46630859375,7.24576334248743,6.525974367366037,-19.15118549060601,-0.6157126501540936,Holding Period Complete,109248.69151267194,ADANIENT.NS,Adani Enterprises,14
2024-09-25 00:00:00+05:30,2024-10-10 00:00:00+05:30,3078.625762751503,3172.577880859375,5.6929394865873295,4.4015312528710995,87.70091446426126,2.848703324884773,Holding Period Complete,109336.3924271362,ADANIENT.NS,Adani Enterprises,14
2024-09-27 00:00:00+05:30,2024-10-14 00:00:00+05:30,3114.4074550436294,3099.515380859375,5.455891419360594,5.057127299384234,-21.105997020157403,-0.6776890090594049,Holding Period Complete,109315.28643011604,ADANIENT.NS,Adani Enterprises,14
2024-10-01 00:00:00+05:30,2024-10-17 00:00:00+05:30,3105.4122482254384,3012.209716796875,7.088608052205421,5.402015084587332,-99.32015339358567,-3.198292060912084,Holding Period Complete,109215.96627672247,ADANIENT.NS,Adani Enterprises,14
2024-10-04 00:00:00+05:30,2024-10-21 00:00:00+05:30,3068.4311732422525,2936.148681640625,5.691186665494783,0.3157791836946124,-138.28707145651038,-4.506767910012776,Holding Period Complete,109077.67920526596,ADANIENT.NS,Adani Enterprises,14
2024-11-06 00:00:00+05:30,2024-11-21 00:00:00+05:30,2916.5086615523696,2770.683228474751,7.430656062806516,4.943117357804184,-151.51262496764565,-5.195000000000002,Stop Loss,108926.16658029832,ADANIENT.NS,Adani Enterprises,14
2024-11-08 00:00:00+05:30,2024-11-25 00:00:00+05:30,2909.7622955694287,2764.274180790957,8.74901024628056,3.751807127124345,-151.16215125483214,-5.195000000000011,Stop Loss,108775.00442904349,ADANIENT.NS,Adani Enterprises,14
2024-12-05 00:00:00+05:30,2024-12-20 00:00:00+05:30,2468.987663642351,2345.538280460233,15.519898465925824,12.495504989242672,-128.26390912622037,-5.195000000000009,Stop Loss,108646.74051991726,ADANIENT.NS,Adani Enterprises,14
2024-12-09 00:00:00+05:30,2024-12-24 00:00:00+05:30,2481.881001575674,2371.237548828125,10.558154441563152,14.726816816005005,-115.49657129795276,-4.653590209386644,Holding Period Complete,108531.24394861932,ADANIENT.NS,Adani Enterprises,14
2025-01-07 00:00:00+05:30,2025-01-22 00:00:00+05:30,2473.385272926482,2375.33544921875,7.488443236389644,7.5375729352678515,-102.898544429877,-4.160231143776828,Holding Period Complete,108428.34540418944,ADANIENT.NS,Adani Enterprises,14
2025-03-11 00:00:00+05:30,2025-03-26 00:00:00+05:30,2207.171519357141,2311.418212890625,6.403817154096683,5.256228404497186,99.72810380123641,4.518366738905871,Holding Period Complete,108528.07350799067,ADANIENT.NS,Adani Enterprises,14
