Date,Portfolio Value
2025-01-01 00:00:00+05:30,100000.0
2025-01-02 00:00:00+05:30,99961.67050000001
2025-01-13 00:00:00+05:30,99008.87962253418
2025-01-14 00:00:00+05:30,99008.87962253418
2025-01-15 00:00:00+05:30,99008.87962253418
2025-01-16 00:00:00+05:30,99008.87962253418
2025-01-17 00:00:00+05:30,99008.87962253418
2025-01-20 00:00:00+05:30,99008.87962253418
2025-01-21 00:00:00+05:30,99008.87962253418
2025-01-22 00:00:00+05:30,99008.87962253418
2025-01-23 00:00:00+05:30,99008.87962253418
2025-01-24 00:00:00+05:30,98970.55012253419
2025-02-06 00:00:00+05:30,98054.95968122559
2025-02-07 00:00:00+05:30,98054.95968122559
2025-02-10 00:00:00+05:30,98054.95968122559
2025-02-11 00:00:00+05:30,98054.95968122559
2025-02-12 00:00:00+05:30,98054.95968122559
2025-02-13 00:00:00+05:30,98054.95968122559
2025-02-14 00:00:00+05:30,98054.95968122559
2025-02-17 00:00:00+05:30,98054.95968122559
2025-02-18 00:00:00+05:30,98054.95968122559
2025-02-19 00:00:00+05:30,98054.95968122559
2025-02-20 00:00:00+05:30,98054.95968122559
2025-02-21 00:00:00+05:30,98054.95968122559
2025-02-24 00:00:00+05:30,98054.95968122559
2025-02-25 00:00:00+05:30,98021.62968122559
2025-03-10 00:00:00+05:30,101758.0282407959
2025-03-21 00:00:00+05:30,101897.59217659669
2025-04-03 00:00:00+05:30,101830.39491097169
2025-04-15 00:00:00+05:30,102707.88661019044
2025-04-28 00:00:00+05:30,104866.75770394044
2025-05-09 00:00:00+05:30,106444.24598519044
2025-05-22 00:00:00+05:30,108586.29520776856
2025-06-02 00:00:00+05:30,108819.69462183106
2025-06-13 00:00:00+05:30,107863.86991479981
2025-06-26 00:00:00+05:30,108502.93778589356
2025-07-07 00:00:00+05:30,108408.46512964356
2025-07-18 00:00:00+05:30,108133.39042261231
2025-07-31 00:00:00+05:30,109678.27128198731
2025-08-11 00:00:00+05:30,108403.49664793946
2025-08-12 00:00:00+05:30,108403.49664793946
2025-08-13 00:00:00+05:30,108403.49664793946
2025-08-14 00:00:00+05:30,108403.49664793946
2025-08-18 00:00:00+05:30,108403.49664793946
2025-08-19 00:00:00+05:30,108403.49664793946
2025-08-20 00:00:00+05:30,108403.49664793946
2025-08-21 00:00:00+05:30,108365.16714793947
2025-09-01 00:00:00+05:30,107392.2579544275
2025-09-02 00:00:00+05:30,107392.2579544275
2025-09-03 00:00:00+05:30,107392.2579544275
2025-09-04 00:00:00+05:30,107392.2579544275
2025-09-05 00:00:00+05:30,107392.2579544275
2025-09-08 00:00:00+05:30,107358.9279544275
2025-09-19 00:00:00+05:30,106804.62851595094
