Ticker,Name,Holding Period,Final Investment,Total Profit/Loss,Return %,Number of Trades,Avg Profit per Trade
COALINDIA.NS,Coal India,1,100021.35374656651,21.35374656651402,0.02135374656651402,20,1.067687328325701
COALINDIA.NS,Coal India,2,100026.61083126551,26.610831265512388,0.026610831265512388,15,1.7740554177008259
COALINDIA.NS,Coal India,3,100032.00808274446,32.00808274446172,0.032008082744461715,17,1.8828283967330421
COALINDIA.NS,Coal India,4,100011.55807004195,11.558070041952305,0.011558070041952306,14,0.8255764315680219
COALINDIA.NS,Coal India,5,100035.63641513484,35.6364151348389,0.035636415134838895,13,2.7412627026799155
COALINDIA.NS,Coal India,6,100053.71127691379,53.711276913789334,0.05371127691378933,18,2.9839598285438518
COALINDIA.NS,Coal India,7,100079.05871509327,79.05871509326971,0.07905871509326971,23,3.4373354388378137
COALINDIA.NS,Coal India,8,100060.18500414066,60.18500414065784,0.06018500414065784,19,3.1676317968767282
COALINDIA.NS,Coal India,9,100056.60624033921,56.6062403392134,0.0566062403392134,14,4.0433028813723855
COALINDIA.NS,Coal India,10,100070.94136976975,70.9413697697455,0.07094136976974551,15,4.729424651316367
COALINDIA.NS,Coal India,11,100054.6464555146,54.64645551459398,0.05464645551459398,13,4.203573501122614
COALINDIA.NS,Coal India,12,100078.90106932928,78.90106932928029,0.07890106932928029,12,6.575089110773358
COALINDIA.NS,Coal India,13,100123.62970496337,123.6297049633722,0.1236297049633722,18,6.868316942409567
COALINDIA.NS,Coal India,14,100144.67254740678,144.6725474067789,0.1446725474067789,22,6.576024882126314
COALINDIA.NS,Coal India,15,100118.22463161412,118.22463161412452,0.11822463161412453,19,6.222349032322343
COALINDIA.NS,Coal India,16,100090.42499533694,90.42499533694354,0.09042499533694354,15,6.028333022462903
COALINDIA.NS,Coal India,17,100116.95886389518,116.95886389518273,0.11695886389518273,16,7.309928993448921
COALINDIA.NS,Coal India,18,100118.81873956117,118.81873956117488,0.11881873956117488,14,8.487052825798205
COALINDIA.NS,Coal India,19,100127.81473489117,127.81473489117343,0.12781473489117343,13,9.831902683936418
COALINDIA.NS,Coal India,20,100157.65905415326,157.65905415326415,0.15765905415326414,19,8.297844955434956
COALINDIA.NS,Coal India,21,100190.26474686805,190.2647468680516,0.1902647468680516,24,7.9276977861688165
COALINDIA.NS,Coal India,22,100124.75808287575,124.7580828757491,0.12475808287574909,18,6.931004604208283
COALINDIA.NS,Coal India,23,100113.94347254402,113.94347254402237,0.11394347254402237,15,7.596231502934825
COALINDIA.NS,Coal India,24,100131.3874303228,131.38743032279308,0.1313874303227931,17,7.7286723719290045
COALINDIA.NS,Coal India,25,100123.75107437896,123.75107437896077,0.12375107437896077,15,8.25007162526405
COALINDIA.NS,Coal India,26,100119.06127465123,119.06127465123427,0.11906127465123428,13,9.158559588556482
COALINDIA.NS,Coal India,27,100150.05332548857,150.05332548856677,0.15005332548856679,20,7.502666274428338
COALINDIA.NS,Coal India,28,100175.51209256593,175.51209256592847,0.17551209256592848,26,6.750465098689556
COALINDIA.NS,Coal India,29,100125.0625348944,125.06253489440132,0.12506253489440133,21,5.955358804495301
COALINDIA.NS,Coal India,30,100101.80730223132,101.80730223131832,0.10180730223131831,17,5.988664837136372
CIPLA.NS,Cipla,1,100070.22452222159,70.22452222158608,0.07022452222158608,35,2.0064149206167454
